veteran_status_persons,total,population,start_date,end_date,question,household_type,count
Non-Chronically Homeless Veteran,14,all_persons,2018-02-01,2018-02-28,Q25a,unknown_household_type,0
Not a Veteran,394,all_persons,2018-02-01,2018-02-28,Q25a,without_children,298
Not a Veteran,394,all_persons,2018-02-01,2018-02-28,Q25a,with_children_and_adults,95
Not a Veteran,394,all_persons,2018-02-01,2018-02-28,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2018-02-01,2018-02-28,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-02-01,2018-02-28,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-02-01,2018-02-28,Q25a,unknown_household_type,0
Data Not Collected,7,all_persons,2018-02-01,2018-02-28,Q25a,without_children,6
Data Not Collected,7,all_persons,2018-02-01,2018-02-28,Q25a,with_children_and_adults,1
Data Not Collected,7,all_persons,2018-02-01,2018-02-28,Q25a,unknown_household_type,0
Chronically Homeless Veteran,20,all_persons,2018-03-01,2018-03-31,Q25a,without_children,20
Chronically Homeless Veteran,20,all_persons,2018-03-01,2018-03-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,20,all_persons,2018-03-01,2018-03-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,13,all_persons,2018-03-01,2018-03-31,Q25a,without_children,13
Non-Chronically Homeless Veteran,13,all_persons,2018-03-01,2018-03-31,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,13,all_persons,2018-03-01,2018-03-31,Q25a,unknown_household_type,0
Not a Veteran,394,all_persons,2018-03-01,2018-03-31,Q25a,without_children,300
Not a Veteran,394,all_persons,2018-03-01,2018-03-31,Q25a,with_children_and_adults,93
Not a Veteran,394,all_persons,2018-03-01,2018-03-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2018-03-01,2018-03-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2018-03-01,2018-03-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2018-03-01,2018-03-31,Q25a,unknown_household_type,0
Data Not Collected,7,all_persons,2018-03-01,2018-03-31,Q25a,without_children,6
Data Not Collected,7,all_persons,2018-03-01,2018-03-31,Q25a,with_children_and_adults,1
Data Not Collected,7,all_persons,2018-03-01,2018-03-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,19,all_persons,2018-04-01,2018-04-30,Q25a,without_children,19
Chronically Homeless Veteran,19,all_persons,2018-04-01,2018-04-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,19,all_persons,2018-04-01,2018-04-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_persons,2018-04-01,2018-04-30,Q25a,without_children,12
Non-Chronically Homeless Veteran,12,all_persons,2018-04-01,2018-04-30,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,12,all_persons,2018-04-01,2018-04-30,Q25a,unknown_household_type,0
Not a Veteran,364,all_persons,2018-04-01,2018-04-30,Q25a,without_children,277
Not a Veteran,364,all_persons,2018-04-01,2018-04-30,Q25a,with_children_and_adults,86
Not a Veteran,364,all_persons,2018-04-01,2018-04-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2018-04-01,2018-04-30,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2018-04-01,2018-04-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2018-04-01,2018-04-30,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2018-04-01,2018-04-30,Q25a,without_children,5
Data Not Collected,6,all_persons,2018-04-01,2018-04-30,Q25a,with_children_and_adults,1
Data Not Collected,6,all_persons,2018-04-01,2018-04-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2018-05-01,2018-05-31,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2018-05-01,2018-05-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2018-05-01,2018-05-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,8,all_persons,2018-05-01,2018-05-31,Q25a,without_children,8
Non-Chronically Homeless Veteran,8,all_persons,2018-05-01,2018-05-31,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,8,all_persons,2018-05-01,2018-05-31,Q25a,unknown_household_type,0
Not a Veteran,368,all_persons,2018-05-01,2018-05-31,Q25a,without_children,242
Not a Veteran,368,all_persons,2018-05-01,2018-05-31,Q25a,with_children_and_adults,125
Not a Veteran,368,all_persons,2018-05-01,2018-05-31,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,2,all_persons,2018-05-01,2018-05-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2018-05-01,2018-05-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2018-05-01,2018-05-31,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2018-05-01,2018-05-31,Q25a,without_children,5
Data Not Collected,6,all_persons,2018-05-01,2018-05-31,Q25a,with_children_and_adults,1
Data Not Collected,6,all_persons,2018-05-01,2018-05-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2018-06-01,2018-06-30,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2018-06-01,2018-06-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2018-06-01,2018-06-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,8,all_persons,2018-06-01,2018-06-30,Q25a,without_children,8
Non-Chronically Homeless Veteran,8,all_persons,2018-06-01,2018-06-30,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,8,all_persons,2018-06-01,2018-06-30,Q25a,unknown_household_type,0
Not a Veteran,343,all_persons,2018-06-01,2018-06-30,Q25a,without_children,229
Not a Veteran,343,all_persons,2018-06-01,2018-06-30,Q25a,with_children_and_adults,113
Not a Veteran,343,all_persons,2018-06-01,2018-06-30,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q25a,unknown_household_type,0
Data Not Collected,5,all_persons,2018-06-01,2018-06-30,Q25a,without_children,5
Data Not Collected,5,all_persons,2018-06-01,2018-06-30,Q25a,with_children_and_adults,0
Data Not Collected,5,all_persons,2018-06-01,2018-06-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2018-07-01,2018-07-31,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2018-07-01,2018-07-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2018-07-01,2018-07-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,8,all_persons,2018-07-01,2018-07-31,Q25a,without_children,8
Non-Chronically Homeless Veteran,8,all_persons,2018-07-01,2018-07-31,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,8,all_persons,2018-07-01,2018-07-31,Q25a,unknown_household_type,0
Not a Veteran,312,all_persons,2018-07-01,2018-07-31,Q25a,without_children,204
Not a Veteran,312,all_persons,2018-07-01,2018-07-31,Q25a,with_children_and_adults,108
Not a Veteran,312,all_persons,2018-07-01,2018-07-31,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-07-01,2018-07-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-07-01,2018-07-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-07-01,2018-07-31,Q25a,unknown_household_type,0
Data Not Collected,4,all_persons,2018-07-01,2018-07-31,Q25a,without_children,4
Data Not Collected,4,all_persons,2018-07-01,2018-07-31,Q25a,with_children_and_adults,0
Data Not Collected,4,all_persons,2018-07-01,2018-07-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2018-08-01,2018-08-31,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2018-08-01,2018-08-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2018-08-01,2018-08-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_persons,2018-08-01,2018-08-31,Q25a,without_children,7
Non-Chronically Homeless Veteran,7,all_persons,2018-08-01,2018-08-31,Q25a,with_children_and_adults,0
Non-Chronically Homeless Veteran,7,all_persons,2018-08-01,2018-08-31,Q25a,unknown_household_type,0
Not a Veteran,334,all_persons,2018-08-01,2018-08-31,Q25a,without_children,219
Not a Veteran,334,all_persons,2018-08-01,2018-08-31,Q25a,with_children_and_adults,115
Not a Veteran,334,all_persons,2018-08-01,2018-08-31,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q25a,unknown_household_type,0
Data Not Collected,4,all_persons,2018-08-01,2018-08-31,Q25a,without_children,4
Data Not Collected,4,all_persons,2018-08-01,2018-08-31,Q25a,with_children_and_adults,0
Data Not Collected,4,all_persons,2018-08-01,2018-08-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2018-09-01,2018-09-30,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2018-09-01,2018-09-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2018-09-01,2018-09-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,8,all_persons,2018-09-01,2018-09-30,Q25a,without_children,7
Non-Chronically Homeless Veteran,8,all_persons,2018-09-01,2018-09-30,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,8,all_persons,2018-09-01,2018-09-30,Q25a,unknown_household_type,0
Not a Veteran,337,all_persons,2018-09-01,2018-09-30,Q25a,without_children,213
Not a Veteran,337,all_persons,2018-09-01,2018-09-30,Q25a,with_children_and_adults,124
Not a Veteran,337,all_persons,2018-09-01,2018-09-30,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q25a,unknown_household_type,0
Data Not Collected,3,all_persons,2018-09-01,2018-09-30,Q25a,without_children,3
Data Not Collected,3,all_persons,2018-09-01,2018-09-30,Q25a,with_children_and_adults,0
Data Not Collected,3,all_persons,2018-09-01,2018-09-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2018-10-01,2018-10-31,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2018-10-01,2018-10-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2018-10-01,2018-10-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_persons,2018-10-01,2018-10-31,Q25a,without_children,8
Non-Chronically Homeless Veteran,12,all_persons,2018-10-01,2018-10-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,12,all_persons,2018-10-01,2018-10-31,Q25a,unknown_household_type,0
Not a Veteran,365,all_persons,2018-10-01,2018-10-31,Q25a,without_children,231
Not a Veteran,365,all_persons,2018-10-01,2018-10-31,Q25a,with_children_and_adults,134
Not a Veteran,365,all_persons,2018-10-01,2018-10-31,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q25a,unknown_household_type,0
Data Not Collected,3,all_persons,2018-10-01,2018-10-31,Q25a,without_children,3
Data Not Collected,3,all_persons,2018-10-01,2018-10-31,Q25a,with_children_and_adults,0
Data Not Collected,3,all_persons,2018-10-01,2018-10-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,18,all_persons,2018-11-01,2018-11-30,Q25a,without_children,18
Chronically Homeless Veteran,18,all_persons,2018-11-01,2018-11-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,18,all_persons,2018-11-01,2018-11-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,12,all_persons,2018-11-01,2018-11-30,Q25a,without_children,9
Non-Chronically Homeless Veteran,12,all_persons,2018-11-01,2018-11-30,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,12,all_persons,2018-11-01,2018-11-30,Q25a,unknown_household_type,0
Not a Veteran,417,all_persons,2018-11-01,2018-11-30,Q25a,without_children,290
Not a Veteran,417,all_persons,2018-11-01,2018-11-30,Q25a,with_children_and_adults,127
Not a Veteran,417,all_persons,2018-11-01,2018-11-30,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q25a,unknown_household_type,0
Data Not Collected,2,all_persons,2018-11-01,2018-11-30,Q25a,without_children,2
Data Not Collected,2,all_persons,2018-11-01,2018-11-30,Q25a,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-11-01,2018-11-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2018-12-01,2018-12-31,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2018-12-01,2018-12-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2018-12-01,2018-12-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,24,all_persons,2018-12-01,2018-12-31,Q25a,without_children,20
Non-Chronically Homeless Veteran,24,all_persons,2018-12-01,2018-12-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,24,all_persons,2018-12-01,2018-12-31,Q25a,unknown_household_type,0
Not a Veteran,494,all_persons,2018-12-01,2018-12-31,Q25a,without_children,361
Not a Veteran,494,all_persons,2018-12-01,2018-12-31,Q25a,with_children_and_adults,133
Not a Veteran,494,all_persons,2018-12-01,2018-12-31,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-12-01,2018-12-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-12-01,2018-12-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-12-01,2018-12-31,Q25a,unknown_household_type,0
Data Not Collected,2,all_persons,2018-12-01,2018-12-31,Q25a,without_children,2
Data Not Collected,2,all_persons,2018-12-01,2018-12-31,Q25a,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-12-01,2018-12-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,15,all_persons,2019-01-01,2019-01-31,Q25a,without_children,15
Chronically Homeless Veteran,15,all_persons,2019-01-01,2019-01-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,15,all_persons,2019-01-01,2019-01-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,29,all_persons,2019-01-01,2019-01-31,Q25a,without_children,25
Non-Chronically Homeless Veteran,29,all_persons,2019-01-01,2019-01-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,29,all_persons,2019-01-01,2019-01-31,Q25a,unknown_household_type,0
Not a Veteran,602,all_persons,2019-01-01,2019-01-31,Q25a,without_children,470
Not a Veteran,602,all_persons,2019-01-01,2019-01-31,Q25a,with_children_and_adults,132
Not a Veteran,602,all_persons,2019-01-01,2019-01-31,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-01-01,2019-01-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-01-01,2019-01-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-01-01,2019-01-31,Q25a,unknown_household_type,0
Data Not Collected,3,all_persons,2019-01-01,2019-01-31,Q25a,without_children,3
Data Not Collected,3,all_persons,2019-01-01,2019-01-31,Q25a,with_children_and_adults,0
Data Not Collected,3,all_persons,2019-01-01,2019-01-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,17,all_persons,2019-02-01,2019-02-28,Q25a,without_children,17
Chronically Homeless Veteran,17,all_persons,2019-02-01,2019-02-28,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,17,all_persons,2019-02-01,2019-02-28,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,25,all_persons,2019-02-01,2019-02-28,Q25a,without_children,21
Non-Chronically Homeless Veteran,25,all_persons,2019-02-01,2019-02-28,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,25,all_persons,2019-02-01,2019-02-28,Q25a,unknown_household_type,0
Not a Veteran,681,all_persons,2019-02-01,2019-02-28,Q25a,without_children,542
Not a Veteran,681,all_persons,2019-02-01,2019-02-28,Q25a,with_children_and_adults,138
Not a Veteran,681,all_persons,2019-02-01,2019-02-28,Q25a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2019-02-01,2019-02-28,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2019-02-01,2019-02-28,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-02-01,2019-02-28,Q25a,unknown_household_type,0
Data Not Collected,3,all_persons,2019-02-01,2019-02-28,Q25a,without_children,3
Data Not Collected,3,all_persons,2019-02-01,2019-02-28,Q25a,with_children_and_adults,0
Data Not Collected,3,all_persons,2019-02-01,2019-02-28,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2019-03-01,2019-03-31,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2019-03-01,2019-03-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2019-03-01,2019-03-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,27,all_persons,2019-03-01,2019-03-31,Q25a,without_children,23
Non-Chronically Homeless Veteran,27,all_persons,2019-03-01,2019-03-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,27,all_persons,2019-03-01,2019-03-31,Q25a,unknown_household_type,0
Not a Veteran,661,all_persons,2019-03-01,2019-03-31,Q25a,without_children,529
Not a Veteran,661,all_persons,2019-03-01,2019-03-31,Q25a,with_children_and_adults,130
Not a Veteran,661,all_persons,2019-03-01,2019-03-31,Q25a,unknown_household_type,2
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q25a,unknown_household_type,0
Data Not Collected,3,all_persons,2019-03-01,2019-03-31,Q25a,without_children,3
Data Not Collected,3,all_persons,2019-03-01,2019-03-31,Q25a,with_children_and_adults,0
Data Not Collected,3,all_persons,2019-03-01,2019-03-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,13,all_persons,2019-04-01,2019-04-30,Q25a,without_children,13
Chronically Homeless Veteran,13,all_persons,2019-04-01,2019-04-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,13,all_persons,2019-04-01,2019-04-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,38,all_persons,2019-04-01,2019-04-30,Q25a,without_children,34
Non-Chronically Homeless Veteran,38,all_persons,2019-04-01,2019-04-30,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,38,all_persons,2019-04-01,2019-04-30,Q25a,unknown_household_type,0
Not a Veteran,669,all_persons,2019-04-01,2019-04-30,Q25a,without_children,543
Not a Veteran,669,all_persons,2019-04-01,2019-04-30,Q25a,with_children_and_adults,124
Not a Veteran,669,all_persons,2019-04-01,2019-04-30,Q25a,unknown_household_type,2
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q25a,unknown_household_type,0
Data Not Collected,4,all_persons,2019-04-01,2019-04-30,Q25a,without_children,4
Data Not Collected,4,all_persons,2019-04-01,2019-04-30,Q25a,with_children_and_adults,0
Data Not Collected,4,all_persons,2019-04-01,2019-04-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,14,all_persons,2019-05-01,2019-05-31,Q25a,without_children,14
Chronically Homeless Veteran,14,all_persons,2019-05-01,2019-05-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,14,all_persons,2019-05-01,2019-05-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,28,all_persons,2019-05-01,2019-05-31,Q25a,without_children,24
Non-Chronically Homeless Veteran,28,all_persons,2019-05-01,2019-05-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,28,all_persons,2019-05-01,2019-05-31,Q25a,unknown_household_type,0
Not a Veteran,663,all_persons,2019-05-01,2019-05-31,Q25a,without_children,527
Not a Veteran,663,all_persons,2019-05-01,2019-05-31,Q25a,with_children_and_adults,134
Not a Veteran,663,all_persons,2019-05-01,2019-05-31,Q25a,unknown_household_type,2
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q25a,unknown_household_type,0
Data Not Collected,7,all_persons,2019-05-01,2019-05-31,Q25a,without_children,6
Data Not Collected,7,all_persons,2019-05-01,2019-05-31,Q25a,with_children_and_adults,1
Data Not Collected,7,all_persons,2019-05-01,2019-05-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,14,all_persons,2019-06-01,2019-06-30,Q25a,without_children,14
Chronically Homeless Veteran,14,all_persons,2019-06-01,2019-06-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,14,all_persons,2019-06-01,2019-06-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,25,all_persons,2019-06-01,2019-06-30,Q25a,without_children,21
Non-Chronically Homeless Veteran,25,all_persons,2019-06-01,2019-06-30,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,25,all_persons,2019-06-01,2019-06-30,Q25a,unknown_household_type,0
Not a Veteran,665,all_persons,2019-06-01,2019-06-30,Q25a,without_children,529
Not a Veteran,665,all_persons,2019-06-01,2019-06-30,Q25a,with_children_and_adults,136
Not a Veteran,665,all_persons,2019-06-01,2019-06-30,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q25a,unknown_household_type,0
Data Not Collected,5,all_persons,2019-06-01,2019-06-30,Q25a,without_children,4
Data Not Collected,5,all_persons,2019-06-01,2019-06-30,Q25a,with_children_and_adults,1
Data Not Collected,5,all_persons,2019-06-01,2019-06-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,14,all_persons,2019-07-01,2019-07-31,Q25a,without_children,14
Chronically Homeless Veteran,14,all_persons,2019-07-01,2019-07-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,14,all_persons,2019-07-01,2019-07-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,28,all_persons,2019-07-01,2019-07-31,Q25a,without_children,22
Non-Chronically Homeless Veteran,28,all_persons,2019-07-01,2019-07-31,Q25a,with_children_and_adults,5
Non-Chronically Homeless Veteran,28,all_persons,2019-07-01,2019-07-31,Q25a,unknown_household_type,1
Not a Veteran,747,all_persons,2019-07-01,2019-07-31,Q25a,without_children,560
Not a Veteran,747,all_persons,2019-07-01,2019-07-31,Q25a,with_children_and_adults,187
Not a Veteran,747,all_persons,2019-07-01,2019-07-31,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2019-07-01,2019-07-31,Q25a,without_children,3
Data Not Collected,6,all_persons,2019-07-01,2019-07-31,Q25a,with_children_and_adults,3
Data Not Collected,6,all_persons,2019-07-01,2019-07-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2019-08-01,2019-08-31,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2019-08-01,2019-08-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2019-08-01,2019-08-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,27,all_persons,2019-08-01,2019-08-31,Q25a,without_children,22
Non-Chronically Homeless Veteran,27,all_persons,2019-08-01,2019-08-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,27,all_persons,2019-08-01,2019-08-31,Q25a,unknown_household_type,1
Not a Veteran,773,all_persons,2019-08-01,2019-08-31,Q25a,without_children,539
Not a Veteran,773,all_persons,2019-08-01,2019-08-31,Q25a,with_children_and_adults,234
Not a Veteran,773,all_persons,2019-08-01,2019-08-31,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q25a,unknown_household_type,0
Data Not Collected,5,all_persons,2019-08-01,2019-08-31,Q25a,without_children,2
Data Not Collected,5,all_persons,2019-08-01,2019-08-31,Q25a,with_children_and_adults,3
Data Not Collected,5,all_persons,2019-08-01,2019-08-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2019-09-01,2019-09-30,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2019-09-01,2019-09-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2019-09-01,2019-09-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,22,all_persons,2019-09-01,2019-09-30,Q25a,without_children,18
Non-Chronically Homeless Veteran,22,all_persons,2019-09-01,2019-09-30,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,22,all_persons,2019-09-01,2019-09-30,Q25a,unknown_household_type,1
Not a Veteran,776,all_persons,2019-09-01,2019-09-30,Q25a,without_children,567
Not a Veteran,776,all_persons,2019-09-01,2019-09-30,Q25a,with_children_and_adults,209
Not a Veteran,776,all_persons,2019-09-01,2019-09-30,Q25a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-09-01,2019-09-30,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-09-01,2019-09-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-09-01,2019-09-30,Q25a,unknown_household_type,0
Data Not Collected,6,all_persons,2019-09-01,2019-09-30,Q25a,without_children,2
Data Not Collected,6,all_persons,2019-09-01,2019-09-30,Q25a,with_children_and_adults,4
Data Not Collected,6,all_persons,2019-09-01,2019-09-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2019-10-01,2019-10-31,Q25a,without_children,16
