dv_fleeing,total,population,start_date,end_date,question,household_type,count
No,35,all_persons,2018-04-01,2018-04-30,Q14b,without_children,21
No,35,all_persons,2018-04-01,2018-04-30,Q14b,with_children_and_adults,14
No,35,all_persons,2018-04-01,2018-04-30,Q14b,with_only_children,0
No,35,all_persons,2018-04-01,2018-04-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-04-01,2018-04-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-04-01,2018-04-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-04-01,2018-04-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-04-01,2018-04-30,Q14b,unknown_household_type,0
Data Not Collected,9,all_persons,2018-04-01,2018-04-30,Q14b,without_children,9
Data Not Collected,9,all_persons,2018-04-01,2018-04-30,Q14b,with_children_and_adults,0
Data Not Collected,9,all_persons,2018-04-01,2018-04-30,Q14b,with_only_children,0
Data Not Collected,9,all_persons,2018-04-01,2018-04-30,Q14b,unknown_household_type,0
Yes,13,all_persons,2018-05-01,2018-05-31,Q14b,without_children,2
Yes,13,all_persons,2018-05-01,2018-05-31,Q14b,with_children_and_adults,11
Yes,13,all_persons,2018-05-01,2018-05-31,Q14b,with_only_children,0
Yes,13,all_persons,2018-05-01,2018-05-31,Q14b,unknown_household_type,0
No,35,all_persons,2018-05-01,2018-05-31,Q14b,without_children,16
No,35,all_persons,2018-05-01,2018-05-31,Q14b,with_children_and_adults,19
No,35,all_persons,2018-05-01,2018-05-31,Q14b,with_only_children,0
No,35,all_persons,2018-05-01,2018-05-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-05-01,2018-05-31,Q14b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-05-01,2018-05-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-05-01,2018-05-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-05-01,2018-05-31,Q14b,unknown_household_type,0
Data Not Collected,2,all_persons,2018-05-01,2018-05-31,Q14b,without_children,2
Data Not Collected,2,all_persons,2018-05-01,2018-05-31,Q14b,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-05-01,2018-05-31,Q14b,with_only_children,0
Data Not Collected,2,all_persons,2018-05-01,2018-05-31,Q14b,unknown_household_type,0
Yes,14,all_persons,2018-06-01,2018-06-30,Q14b,without_children,6
Yes,14,all_persons,2018-06-01,2018-06-30,Q14b,with_children_and_adults,8
Yes,14,all_persons,2018-06-01,2018-06-30,Q14b,with_only_children,0
Yes,14,all_persons,2018-06-01,2018-06-30,Q14b,unknown_household_type,0
No,32,all_persons,2018-06-01,2018-06-30,Q14b,without_children,15
No,32,all_persons,2018-06-01,2018-06-30,Q14b,with_children_and_adults,17
No,32,all_persons,2018-06-01,2018-06-30,Q14b,with_only_children,0
No,32,all_persons,2018-06-01,2018-06-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q14b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q14b,unknown_household_type,0
Data Not Collected,3,all_persons,2018-06-01,2018-06-30,Q14b,without_children,3
Data Not Collected,3,all_persons,2018-06-01,2018-06-30,Q14b,with_children_and_adults,0
Data Not Collected,3,all_persons,2018-06-01,2018-06-30,Q14b,with_only_children,0
Data Not Collected,3,all_persons,2018-06-01,2018-06-30,Q14b,unknown_household_type,0
Yes,10,all_persons,2018-07-01,2018-07-31,Q14b,without_children,5
Yes,10,all_persons,2018-07-01,2018-07-31,Q14b,with_children_and_adults,5
Yes,10,all_persons,2018-07-01,2018-07-31,Q14b,with_only_children,0
Yes,10,all_persons,2018-07-01,2018-07-31,Q14b,unknown_household_type,0
No,32,all_persons,2018-07-01,2018-07-31,Q14b,without_children,17
No,32,all_persons,2018-07-01,2018-07-31,Q14b,with_children_and_adults,15
No,32,all_persons,2018-07-01,2018-07-31,Q14b,with_only_children,0
No,32,all_persons,2018-07-01,2018-07-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q14b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q14b,unknown_household_type,0
Data Not Collected,2,all_persons,2018-07-01,2018-07-31,Q14b,without_children,2
Data Not Collected,2,all_persons,2018-07-01,2018-07-31,Q14b,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-07-01,2018-07-31,Q14b,with_only_children,0
Data Not Collected,2,all_persons,2018-07-01,2018-07-31,Q14b,unknown_household_type,0
Yes,12,all_persons,2018-08-01,2018-08-31,Q14b,without_children,5
Yes,12,all_persons,2018-08-01,2018-08-31,Q14b,with_children_and_adults,7
Yes,12,all_persons,2018-08-01,2018-08-31,Q14b,with_only_children,0
Yes,12,all_persons,2018-08-01,2018-08-31,Q14b,unknown_household_type,0
No,35,all_persons,2018-08-01,2018-08-31,Q14b,without_children,19
No,35,all_persons,2018-08-01,2018-08-31,Q14b,with_children_and_adults,16
No,35,all_persons,2018-08-01,2018-08-31,Q14b,with_only_children,0
No,35,all_persons,2018-08-01,2018-08-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q14b,unknown_household_type,0
Data Not Collected,2,all_persons,2018-08-01,2018-08-31,Q14b,without_children,2
Data Not Collected,2,all_persons,2018-08-01,2018-08-31,Q14b,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-08-01,2018-08-31,Q14b,with_only_children,0
Data Not Collected,2,all_persons,2018-08-01,2018-08-31,Q14b,unknown_household_type,0
Yes,11,all_persons,2018-09-01,2018-09-30,Q14b,without_children,4
Yes,11,all_persons,2018-09-01,2018-09-30,Q14b,with_children_and_adults,7
Yes,11,all_persons,2018-09-01,2018-09-30,Q14b,with_only_children,0
Yes,11,all_persons,2018-09-01,2018-09-30,Q14b,unknown_household_type,0
No,40,all_persons,2018-09-01,2018-09-30,Q14b,without_children,18
No,40,all_persons,2018-09-01,2018-09-30,Q14b,with_children_and_adults,22
No,40,all_persons,2018-09-01,2018-09-30,Q14b,with_only_children,0
No,40,all_persons,2018-09-01,2018-09-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q14b,unknown_household_type,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q14b,without_children,1
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q14b,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q14b,with_only_children,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q14b,unknown_household_type,0
Yes,19,all_persons,2018-10-01,2018-10-31,Q14b,without_children,5
Yes,19,all_persons,2018-10-01,2018-10-31,Q14b,with_children_and_adults,14
Yes,19,all_persons,2018-10-01,2018-10-31,Q14b,with_only_children,0
Yes,19,all_persons,2018-10-01,2018-10-31,Q14b,unknown_household_type,0
No,42,all_persons,2018-10-01,2018-10-31,Q14b,without_children,23
No,42,all_persons,2018-10-01,2018-10-31,Q14b,with_children_and_adults,19
No,42,all_persons,2018-10-01,2018-10-31,Q14b,with_only_children,0
No,42,all_persons,2018-10-01,2018-10-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q14b,unknown_household_type,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q14b,without_children,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q14b,with_children_and_adults,1
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q14b,with_only_children,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q14b,unknown_household_type,0
Yes,18,all_persons,2018-11-01,2018-11-30,Q14b,without_children,8
Yes,18,all_persons,2018-11-01,2018-11-30,Q14b,with_children_and_adults,10
Yes,18,all_persons,2018-11-01,2018-11-30,Q14b,with_only_children,0
Yes,18,all_persons,2018-11-01,2018-11-30,Q14b,unknown_household_type,0
No,58,all_persons,2018-11-01,2018-11-30,Q14b,without_children,36
No,58,all_persons,2018-11-01,2018-11-30,Q14b,with_children_and_adults,22
No,58,all_persons,2018-11-01,2018-11-30,Q14b,with_only_children,0
No,58,all_persons,2018-11-01,2018-11-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q14b,unknown_household_type,0
Data Not Collected,4,all_persons,2018-11-01,2018-11-30,Q14b,without_children,4
Data Not Collected,4,all_persons,2018-11-01,2018-11-30,Q14b,with_children_and_adults,0
Data Not Collected,4,all_persons,2018-11-01,2018-11-30,Q14b,with_only_children,0
Data Not Collected,4,all_persons,2018-11-01,2018-11-30,Q14b,unknown_household_type,0
Yes,18,all_persons,2018-12-01,2018-12-31,Q14b,without_children,8
Yes,18,all_persons,2018-12-01,2018-12-31,Q14b,with_children_and_adults,10
Yes,18,all_persons,2018-12-01,2018-12-31,Q14b,with_only_children,0
Yes,18,all_persons,2018-12-01,2018-12-31,Q14b,unknown_household_type,0
No,89,all_persons,2018-12-01,2018-12-31,Q14b,without_children,66
No,89,all_persons,2018-12-01,2018-12-31,Q14b,with_children_and_adults,23
No,89,all_persons,2018-12-01,2018-12-31,Q14b,with_only_children,0
No,89,all_persons,2018-12-01,2018-12-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-12-01,2018-12-31,Q14b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-12-01,2018-12-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-12-01,2018-12-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-12-01,2018-12-31,Q14b,unknown_household_type,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q14b,without_children,1
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q14b,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q14b,with_only_children,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q14b,unknown_household_type,0
Yes,34,all_persons,2019-01-01,2019-01-31,Q14b,without_children,24
Yes,34,all_persons,2019-01-01,2019-01-31,Q14b,with_children_and_adults,10
Yes,34,all_persons,2019-01-01,2019-01-31,Q14b,with_only_children,0
Yes,34,all_persons,2019-01-01,2019-01-31,Q14b,unknown_household_type,0
No,113,all_persons,2019-01-01,2019-01-31,Q14b,without_children,89
No,113,all_persons,2019-01-01,2019-01-31,Q14b,with_children_and_adults,24
No,113,all_persons,2019-01-01,2019-01-31,Q14b,with_only_children,0
No,113,all_persons,2019-01-01,2019-01-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-01-01,2019-01-31,Q14b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2019-01-01,2019-01-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-01-01,2019-01-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-01-01,2019-01-31,Q14b,unknown_household_type,0
Data Not Collected,3,all_persons,2019-01-01,2019-01-31,Q14b,without_children,3
Data Not Collected,3,all_persons,2019-01-01,2019-01-31,Q14b,with_children_and_adults,0
Data Not Collected,3,all_persons,2019-01-01,2019-01-31,Q14b,with_only_children,0
Data Not Collected,3,all_persons,2019-01-01,2019-01-31,Q14b,unknown_household_type,0
Yes,39,all_persons,2019-02-01,2019-02-28,Q14b,without_children,24
Yes,39,all_persons,2019-02-01,2019-02-28,Q14b,with_children_and_adults,15
Yes,39,all_persons,2019-02-01,2019-02-28,Q14b,with_only_children,0
Yes,39,all_persons,2019-02-01,2019-02-28,Q14b,unknown_household_type,0
No,152,all_persons,2019-02-01,2019-02-28,Q14b,without_children,121
No,152,all_persons,2019-02-01,2019-02-28,Q14b,with_children_and_adults,31
No,152,all_persons,2019-02-01,2019-02-28,Q14b,with_only_children,0
No,152,all_persons,2019-02-01,2019-02-28,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-02-01,2019-02-28,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-02-01,2019-02-28,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-02-01,2019-02-28,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-02-01,2019-02-28,Q14b,unknown_household_type,0
Data Not Collected,6,all_persons,2019-02-01,2019-02-28,Q14b,without_children,6
Data Not Collected,6,all_persons,2019-02-01,2019-02-28,Q14b,with_children_and_adults,0
Data Not Collected,6,all_persons,2019-02-01,2019-02-28,Q14b,with_only_children,0
Data Not Collected,6,all_persons,2019-02-01,2019-02-28,Q14b,unknown_household_type,0
Yes,36,all_persons,2019-03-01,2019-03-31,Q14b,without_children,22
Yes,36,all_persons,2019-03-01,2019-03-31,Q14b,with_children_and_adults,14
Yes,36,all_persons,2019-03-01,2019-03-31,Q14b,with_only_children,0
Yes,36,all_persons,2019-03-01,2019-03-31,Q14b,unknown_household_type,0
No,142,all_persons,2019-03-01,2019-03-31,Q14b,without_children,115
No,142,all_persons,2019-03-01,2019-03-31,Q14b,with_children_and_adults,27
No,142,all_persons,2019-03-01,2019-03-31,Q14b,with_only_children,0
No,142,all_persons,2019-03-01,2019-03-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q14b,unknown_household_type,0
Data Not Collected,5,all_persons,2019-03-01,2019-03-31,Q14b,without_children,4
Data Not Collected,5,all_persons,2019-03-01,2019-03-31,Q14b,with_children_and_adults,1
Data Not Collected,5,all_persons,2019-03-01,2019-03-31,Q14b,with_only_children,0
Data Not Collected,5,all_persons,2019-03-01,2019-03-31,Q14b,unknown_household_type,0
Yes,47,all_persons,2019-04-01,2019-04-30,Q14b,without_children,32
Yes,47,all_persons,2019-04-01,2019-04-30,Q14b,with_children_and_adults,15
Yes,47,all_persons,2019-04-01,2019-04-30,Q14b,with_only_children,0
Yes,47,all_persons,2019-04-01,2019-04-30,Q14b,unknown_household_type,0
No,160,all_persons,2019-04-01,2019-04-30,Q14b,without_children,134
No,160,all_persons,2019-04-01,2019-04-30,Q14b,with_children_and_adults,26
No,160,all_persons,2019-04-01,2019-04-30,Q14b,with_only_children,0
No,160,all_persons,2019-04-01,2019-04-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q14b,unknown_household_type,0
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q14b,without_children,5
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q14b,with_children_and_adults,1
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q14b,with_only_children,0
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q14b,unknown_household_type,0
Yes,40,all_persons,2019-05-01,2019-05-31,Q14b,without_children,27
Yes,40,all_persons,2019-05-01,2019-05-31,Q14b,with_children_and_adults,13
Yes,40,all_persons,2019-05-01,2019-05-31,Q14b,with_only_children,0
Yes,40,all_persons,2019-05-01,2019-05-31,Q14b,unknown_household_type,0
No,139,all_persons,2019-05-01,2019-05-31,Q14b,without_children,113
No,139,all_persons,2019-05-01,2019-05-31,Q14b,with_children_and_adults,26
No,139,all_persons,2019-05-01,2019-05-31,Q14b,with_only_children,0
No,139,all_persons,2019-05-01,2019-05-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q14b,unknown_household_type,0
Data Not Collected,6,all_persons,2019-05-01,2019-05-31,Q14b,without_children,4
Data Not Collected,6,all_persons,2019-05-01,2019-05-31,Q14b,with_children_and_adults,2
Data Not Collected,6,all_persons,2019-05-01,2019-05-31,Q14b,with_only_children,0
Data Not Collected,6,all_persons,2019-05-01,2019-05-31,Q14b,unknown_household_type,0
Yes,41,all_persons,2019-06-01,2019-06-30,Q14b,without_children,28
Yes,41,all_persons,2019-06-01,2019-06-30,Q14b,with_children_and_adults,13
Yes,41,all_persons,2019-06-01,2019-06-30,Q14b,with_only_children,0
Yes,41,all_persons,2019-06-01,2019-06-30,Q14b,unknown_household_type,0
No,160,all_persons,2019-06-01,2019-06-30,Q14b,without_children,128
No,160,all_persons,2019-06-01,2019-06-30,Q14b,with_children_and_adults,32
No,160,all_persons,2019-06-01,2019-06-30,Q14b,with_only_children,0
No,160,all_persons,2019-06-01,2019-06-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q14b,unknown_household_type,0
Data Not Collected,6,all_persons,2019-06-01,2019-06-30,Q14b,without_children,5
Data Not Collected,6,all_persons,2019-06-01,2019-06-30,Q14b,with_children_and_adults,1
Data Not Collected,6,all_persons,2019-06-01,2019-06-30,Q14b,with_only_children,0
Data Not Collected,6,all_persons,2019-06-01,2019-06-30,Q14b,unknown_household_type,0
Yes,43,all_persons,2019-07-01,2019-07-31,Q14b,without_children,24
Yes,43,all_persons,2019-07-01,2019-07-31,Q14b,with_children_and_adults,19
Yes,43,all_persons,2019-07-01,2019-07-31,Q14b,with_only_children,0
Yes,43,all_persons,2019-07-01,2019-07-31,Q14b,unknown_household_type,0
No,139,all_persons,2019-07-01,2019-07-31,Q14b,without_children,100
No,139,all_persons,2019-07-01,2019-07-31,Q14b,with_children_and_adults,39
No,139,all_persons,2019-07-01,2019-07-31,Q14b,with_only_children,0
No,139,all_persons,2019-07-01,2019-07-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-07-01,2019-07-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-07-01,2019-07-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-07-01,2019-07-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-07-01,2019-07-31,Q14b,unknown_household_type,0
Data Not Collected,6,all_persons,2019-07-01,2019-07-31,Q14b,without_children,6
Data Not Collected,6,all_persons,2019-07-01,2019-07-31,Q14b,with_children_and_adults,0
Data Not Collected,6,all_persons,2019-07-01,2019-07-31,Q14b,with_only_children,0
Data Not Collected,6,all_persons,2019-07-01,2019-07-31,Q14b,unknown_household_type,0
Yes,34,all_persons,2019-08-01,2019-08-31,Q14b,without_children,19
Yes,34,all_persons,2019-08-01,2019-08-31,Q14b,with_children_and_adults,15
Yes,34,all_persons,2019-08-01,2019-08-31,Q14b,with_only_children,0
Yes,34,all_persons,2019-08-01,2019-08-31,Q14b,unknown_household_type,0
No,169,all_persons,2019-08-01,2019-08-31,Q14b,without_children,118
No,169,all_persons,2019-08-01,2019-08-31,Q14b,with_children_and_adults,51
No,169,all_persons,2019-08-01,2019-08-31,Q14b,with_only_children,0
No,169,all_persons,2019-08-01,2019-08-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-08-01,2019-08-31,Q14b,unknown_household_type,0
Data Not Collected,5,all_persons,2019-08-01,2019-08-31,Q14b,without_children,5
Data Not Collected,5,all_persons,2019-08-01,2019-08-31,Q14b,with_children_and_adults,0
Data Not Collected,5,all_persons,2019-08-01,2019-08-31,Q14b,with_only_children,0
Data Not Collected,5,all_persons,2019-08-01,2019-08-31,Q14b,unknown_household_type,0
Yes,33,all_persons,2019-09-01,2019-09-30,Q14b,without_children,22
Yes,33,all_persons,2019-09-01,2019-09-30,Q14b,with_children_and_adults,11
Yes,33,all_persons,2019-09-01,2019-09-30,Q14b,with_only_children,0
Yes,33,all_persons,2019-09-01,2019-09-30,Q14b,unknown_household_type,0
No,176,all_persons,2019-09-01,2019-09-30,Q14b,without_children,128
No,176,all_persons,2019-09-01,2019-09-30,Q14b,with_children_and_adults,48
No,176,all_persons,2019-09-01,2019-09-30,Q14b,with_only_children,0
No,176,all_persons,2019-09-01,2019-09-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-09-01,2019-09-30,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-09-01,2019-09-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-09-01,2019-09-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-09-01,2019-09-30,Q14b,unknown_household_type,0
Data Not Collected,3,all_persons,2019-09-01,2019-09-30,Q14b,without_children,3
Data Not Collected,3,all_persons,2019-09-01,2019-09-30,Q14b,with_children_and_adults,0
Data Not Collected,3,all_persons,2019-09-01,2019-09-30,Q14b,with_only_children,0
Data Not Collected,3,all_persons,2019-09-01,2019-09-30,Q14b,unknown_household_type,0
Yes,30,all_persons,2019-10-01,2019-10-31,Q14b,without_children,17
Yes,30,all_persons,2019-10-01,2019-10-31,Q14b,with_children_and_adults,13
Yes,30,all_persons,2019-10-01,2019-10-31,Q14b,with_only_children,0
Yes,30,all_persons,2019-10-01,2019-10-31,Q14b,unknown_household_type,0
No,184,all_persons,2019-10-01,2019-10-31,Q14b,without_children,136
No,184,all_persons,2019-10-01,2019-10-31,Q14b,with_children_and_adults,48
No,184,all_persons,2019-10-01,2019-10-31,Q14b,with_only_children,0
No,184,all_persons,2019-10-01,2019-10-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-10-01,2019-10-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-10-01,2019-10-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-10-01,2019-10-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-10-01,2019-10-31,Q14b,unknown_household_type,0
Data Not Collected,6,all_persons,2019-10-01,2019-10-31,Q14b,without_children,6
Data Not Collected,6,all_persons,2019-10-01,2019-10-31,Q14b,with_children_and_adults,0
Data Not Collected,6,all_persons,2019-10-01,2019-10-31,Q14b,with_only_children,0
Data Not Collected,6,all_persons,2019-10-01,2019-10-31,Q14b,unknown_household_type,0
Yes,35,all_persons,2019-11-01,2019-11-30,Q14b,without_children,24
Yes,35,all_persons,2019-11-01,2019-11-30,Q14b,with_children_and_adults,11
Yes,35,all_persons,2019-11-01,2019-11-30,Q14b,with_only_children,0
Yes,35,all_persons,2019-11-01,2019-11-30,Q14b,unknown_household_type,0
No,173,all_persons,2019-11-01,2019-11-30,Q14b,without_children,126
No,173,all_persons,2019-11-01,2019-11-30,Q14b,with_children_and_adults,47
No,173,all_persons,2019-11-01,2019-11-30,Q14b,with_only_children,0
No,173,all_persons,2019-11-01,2019-11-30,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q14b,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q14b,unknown_household_type,0
Data Not Collected,5,all_persons,2019-11-01,2019-11-30,Q14b,without_children,4
Data Not Collected,5,all_persons,2019-11-01,2019-11-30,Q14b,with_children_and_adults,1
Data Not Collected,5,all_persons,2019-11-01,2019-11-30,Q14b,with_only_children,0
Data Not Collected,5,all_persons,2019-11-01,2019-11-30,Q14b,unknown_household_type,0
Yes,35,all_persons,2019-12-01,2019-12-31,Q14b,without_children,22
Yes,35,all_persons,2019-12-01,2019-12-31,Q14b,with_children_and_adults,13
Yes,35,all_persons,2019-12-01,2019-12-31,Q14b,with_only_children,0
Yes,35,all_persons,2019-12-01,2019-12-31,Q14b,unknown_household_type,0
No,183,all_persons,2019-12-01,2019-12-31,Q14b,without_children,130
No,183,all_persons,2019-12-01,2019-12-31,Q14b,with_children_and_adults,53
No,183,all_persons,2019-12-01,2019-12-31,Q14b,with_only_children,0
No,183,all_persons,2019-12-01,2019-12-31,Q14b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-12-01,2019-12-31,Q14b,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-12-01,2019-12-31,Q14b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-12-01,2019-12-31,Q14b,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-12-01,2019-12-31,Q14b,unknown_household_type,0
Data Not Collected,4,all_persons,2019-12-01,2019-12-31,Q14b,without_children,3
Data Not Collected,4,all_persons,2019-12-01,2019-12-31,Q14b,with_children_and_adults,1
