count_non_cash_benefits,population,start_date,end_date,question,status,count
1 + Source(s),all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_exit_for_leavers,34
Client Doesn't Know/Client Refused,all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_entry,22
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,276
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-05-01,2018-05-31,Q20b,benefit_at_exit_for_leavers,3
No Sources,all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_entry,208
No Sources,all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,15
No Sources,all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_exit_for_leavers,66
1 + Source(s),all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_entry,142
1 + Source(s),all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,27
1 + Source(s),all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_exit_for_leavers,36
Client Doesn't Know/Client Refused,all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_entry,23
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,225
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-06-01,2018-06-30,Q20b,benefit_at_exit_for_leavers,4
No Sources,all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_entry,182
No Sources,all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,15
No Sources,all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_exit_for_leavers,21
1 + Source(s),all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_entry,138
1 + Source(s),all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,27
1 + Source(s),all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_exit_for_leavers,15
Client Doesn't Know/Client Refused,all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_entry,19
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,260
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-07-01,2018-07-31,Q20b,benefit_at_exit_for_leavers,1
No Sources,all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_entry,195
No Sources,all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,16
No Sources,all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_exit_for_leavers,28
1 + Source(s),all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_entry,144
1 + Source(s),all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,28
1 + Source(s),all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_exit_for_leavers,28
Client Doesn't Know/Client Refused,all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_entry,21
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,259
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-08-01,2018-08-31,Q20b,benefit_at_exit_for_leavers,1
No Sources,all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_entry,190
No Sources,all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,17
No Sources,all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_exit_for_leavers,22
1 + Source(s),all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_entry,149
1 + Source(s),all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,28
1 + Source(s),all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_exit_for_leavers,25
Client Doesn't Know/Client Refused,all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_entry,24
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,270
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-09-01,2018-09-30,Q20b,benefit_at_exit_for_leavers,1
No Sources,all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_entry,207
No Sources,all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,19
No Sources,all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_exit_for_leavers,32
1 + Source(s),all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_entry,162
1 + Source(s),all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,29
1 + Source(s),all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_exit_for_leavers,33
Client Doesn't Know/Client Refused,all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_entry,26
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,277
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-10-01,2018-10-31,Q20b,benefit_at_exit_for_leavers,5
No Sources,all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_entry,260
No Sources,all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,19
No Sources,all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_exit_for_leavers,51
1 + Source(s),all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_entry,167
1 + Source(s),all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,28
1 + Source(s),all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_exit_for_leavers,34
Client Doesn't Know/Client Refused,all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_entry,21
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,317
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-11-01,2018-11-30,Q20b,benefit_at_exit_for_leavers,0
No Sources,all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_entry,305
No Sources,all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,19
No Sources,all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_exit_for_leavers,98
1 + Source(s),all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_entry,198
1 + Source(s),all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,29
1 + Source(s),all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_exit_for_leavers,66
Client Doesn't Know/Client Refused,all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_entry,32
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,315
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2018-12-01,2018-12-31,Q20b,benefit_at_exit_for_leavers,8
No Sources,all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_entry,367
No Sources,all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,20
No Sources,all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_exit_for_leavers,120
1 + Source(s),all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_entry,245
1 + Source(s),all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,28
1 + Source(s),all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_exit_for_leavers,86
Client Doesn't Know/Client Refused,all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_entry,36
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,384
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-01-01,2019-01-31,Q20b,benefit_at_exit_for_leavers,10
No Sources,all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_entry,399
No Sources,all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
No Sources,all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_exit_for_leavers,144
1 + Source(s),all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_entry,253
1 + Source(s),all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,32
1 + Source(s),all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_exit_for_leavers,102
Client Doesn't Know/Client Refused,all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_exit_for_leavers,2
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_entry,73
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,386
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-02-01,2019-02-28,Q20b,benefit_at_exit_for_leavers,39
No Sources,all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_entry,392
No Sources,all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
No Sources,all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_exit_for_leavers,131
1 + Source(s),all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_entry,233
1 + Source(s),all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,33
1 + Source(s),all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_exit_for_leavers,86
Client Doesn't Know/Client Refused,all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_entry,82
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,393
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-03-01,2019-03-31,Q20b,benefit_at_exit_for_leavers,43
No Sources,all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_entry,409
No Sources,all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
No Sources,all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_exit_for_leavers,154
1 + Source(s),all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_entry,239
1 + Source(s),all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,32
1 + Source(s),all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_exit_for_leavers,106
Client Doesn't Know/Client Refused,all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_entry,76
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,371
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-04-01,2019-04-30,Q20b,benefit_at_exit_for_leavers,39
No Sources,all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_entry,389
No Sources,all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
No Sources,all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_exit_for_leavers,115
1 + Source(s),all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_entry,215
1 + Source(s),all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,35
1 + Source(s),all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_exit_for_leavers,59
Client Doesn't Know/Client Refused,all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_entry,108
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,410
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-05-01,2019-05-31,Q20b,benefit_at_exit_for_leavers,71
No Sources,all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_entry,398
No Sources,all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
No Sources,all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_exit_for_leavers,135
1 + Source(s),all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_entry,214
1 + Source(s),all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,37
1 + Source(s),all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_exit_for_leavers,66
Client Doesn't Know/Client Refused,all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_entry,97
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,381
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-06-01,2019-06-30,Q20b,benefit_at_exit_for_leavers,68
No Sources,all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_entry,451
No Sources,all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
No Sources,all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_exit_for_leavers,159
1 + Source(s),all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_entry,232
1 + Source(s),all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,37
1 + Source(s),all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_exit_for_leavers,79
Client Doesn't Know/Client Refused,all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_entry,113
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,420
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-07-01,2019-07-31,Q20b,benefit_at_exit_for_leavers,79
No Sources,all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_entry,469
No Sources,all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
No Sources,all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_exit_for_leavers,151
1 + Source(s),all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_entry,243
1 + Source(s),all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,37
1 + Source(s),all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_exit_for_leavers,74
Client Doesn't Know/Client Refused,all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_entry,109
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,459
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-08-01,2019-08-31,Q20b,benefit_at_exit_for_leavers,78
No Sources,all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_entry,445
No Sources,all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
No Sources,all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_exit_for_leavers,114
1 + Source(s),all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_entry,251
1 + Source(s),all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,34
1 + Source(s),all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_exit_for_leavers,86
Client Doesn't Know/Client Refused,all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_entry,124
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,481
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-09-01,2019-09-30,Q20b,benefit_at_exit_for_leavers,83
No Sources,all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_entry,474
No Sources,all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_exit_for_leavers,130
1 + Source(s),all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_entry,239
1 + Source(s),all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,36
1 + Source(s),all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_exit_for_leavers,71
Client Doesn't Know/Client Refused,all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_entry,131
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,498
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-10-01,2019-10-31,Q20b,benefit_at_exit_for_leavers,85
No Sources,all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_entry,484
No Sources,all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_exit_for_leavers,120
1 + Source(s),all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_entry,258
1 + Source(s),all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,37
1 + Source(s),all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_exit_for_leavers,77
Client Doesn't Know/Client Refused,all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_entry,122
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,540
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-11-01,2019-11-30,Q20b,benefit_at_exit_for_leavers,67
No Sources,all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_entry,508
No Sources,all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_exit_for_leavers,131
1 + Source(s),all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_entry,266
1 + Source(s),all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,35
1 + Source(s),all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_exit_for_leavers,77
Client Doesn't Know/Client Refused,all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_entry,116
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,558
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2019-12-01,2019-12-31,Q20b,benefit_at_exit_for_leavers,66
No Sources,all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_entry,538
No Sources,all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_exit_for_leavers,145
1 + Source(s),all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_entry,272
1 + Source(s),all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,33
1 + Source(s),all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_exit_for_leavers,95
Client Doesn't Know/Client Refused,all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_exit_for_leavers,2
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_entry,124
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,561
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-01-01,2020-01-31,Q20b,benefit_at_exit_for_leavers,77
No Sources,all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_entry,527
No Sources,all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_exit_for_leavers,137
1 + Source(s),all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_entry,258
1 + Source(s),all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_latest_annual_assessment_for_stayers,34
1 + Source(s),all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_exit_for_leavers,76
Client Doesn't Know/Client Refused,all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_entry,1
