exit_destination,total,population,start_date,end_date,question,category,household_type,count
"Rental by client, other ongoing subsidy",16,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,12
"Rental by client, other ongoing subsidy",16,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Rental by client, other ongoing subsidy",16,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Staying or living with family, permanent tenure",1,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,1
"Staying or living with family, permanent tenure",1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Staying or living with family, permanent tenure",1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Staying or living with family, permanent tenure",1,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Staying or living with friends, permanent tenure",2,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,2
"Staying or living with friends, permanent tenure",2,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Staying or living with friends, permanent tenure",2,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Staying or living with friends, permanent tenure",2,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Rental by client in a public housing unit,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",21,all_persons,2019-06-01,2019-06-30,Q23c,Temporary Destinations,without_children,21
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",21,all_persons,2019-06-01,2019-06-30,Q23c,Temporary Destinations,with_children_and_adults,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",21,all_persons,2019-06-01,2019-06-30,Q23c,Temporary Destinations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",21,all_persons,2019-06-01,2019-06-30,Q23c,Temporary Destinations,unknown_household_type,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,1
Transitional housing for homeless persons (including homeless youth),1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Transitional housing for homeless persons (including homeless youth),1,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Staying or living with family, temporary tenure",26,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,26
"Staying or living with family, temporary tenure",26,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Staying or living with family, temporary tenure",26,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Staying or living with family, temporary tenure",26,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Staying or living with friends, temporary tenure",32,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,32
"Staying or living with friends, temporary tenure",32,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Staying or living with friends, temporary tenure",32,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Staying or living with friends, temporary tenure",32,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Place not meant for human habitation,33,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,33
Place not meant for human habitation,33,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Place not meant for human habitation,33,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Place not meant for human habitation,33,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Safe Haven,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Safe Haven,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Safe Haven,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Safe Haven,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Hotel or motel, paid by client",29,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,29
"Hotel or motel, paid by client",29,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Hotel or motel, paid by client",29,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Hotel or motel, paid by client",29,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Host Home (non-crisis),0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Host Home (non-crisis),0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Host Home (non-crisis),0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Host Home (non-crisis),0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Foster care home or group foster care home,0,all_persons,2019-06-01,2019-06-30,Q23c,Institutional Settings,without_children,0
Foster care home or group foster care home,0,all_persons,2019-06-01,2019-06-30,Q23c,Institutional Settings,with_children_and_adults,0
Foster care home or group foster care home,0,all_persons,2019-06-01,2019-06-30,Q23c,Institutional Settings,with_only_children,0
Foster care home or group foster care home,0,all_persons,2019-06-01,2019-06-30,Q23c,Institutional Settings,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,1
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Psychiatric hospital or other psychiatric facility,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,3
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
"Jail, prison, or juvenile detention facility",3,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,3
"Jail, prison, or juvenile detention facility",3,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
"Jail, prison, or juvenile detention facility",3,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
"Jail, prison, or juvenile detention facility",3,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Long-term care facility or nursing home,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-06-01,2019-06-30,Q23c,Other Destinations,without_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-06-01,2019-06-30,Q23c,Other Destinations,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-06-01,2019-06-30,Q23c,Other Destinations,with_only_children,0
Residential project or halfway house with no homeless criteria,0,all_persons,2019-06-01,2019-06-30,Q23c,Other Destinations,unknown_household_type,0
Deceased,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Deceased,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Deceased,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Deceased,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Other,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Other,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Other,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Other,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Data Not Collected (no exit interview completed),4,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,4
Data Not Collected (no exit interview completed),4,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Data Not Collected (no exit interview completed),4,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Data Not Collected (no exit interview completed),4,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Total persons exiting to positive housing destinations,40,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,9
Total persons exiting to positive housing destinations,40,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,31
Total persons exiting to positive housing destinations,40,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Total persons exiting to positive housing destinations,40,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,without_children,1
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_children_and_adults,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,with_only_children,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-06-01,2019-06-30,Q23c,NA,unknown_household_type,0
Moved from one HOPWA funded project to HOPWA PH,0,all_persons,2019-07-01,2019-07-31,Q23c,Permanent Destinations,without_children,0
Moved from one HOPWA funded project to HOPWA PH,0,all_persons,2019-07-01,2019-07-31,Q23c,Permanent Destinations,with_children_and_adults,0
Moved from one HOPWA funded project to HOPWA PH,0,all_persons,2019-07-01,2019-07-31,Q23c,Permanent Destinations,with_only_children,0
Moved from one HOPWA funded project to HOPWA PH,0,all_persons,2019-07-01,2019-07-31,Q23c,Permanent Destinations,unknown_household_type,0
"Owned by client, no ongoing subsidy",2,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,2
"Owned by client, no ongoing subsidy",2,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
"Owned by client, no ongoing subsidy",2,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Owned by client, no ongoing subsidy",2,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Owned by client, with ongoing subsidy",1,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,1
"Owned by client, with ongoing subsidy",1,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
"Owned by client, with ongoing subsidy",1,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Owned by client, with ongoing subsidy",1,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Rental by client, no ongoing subsidy",150,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,69
"Rental by client, no ongoing subsidy",150,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,81
"Rental by client, no ongoing subsidy",150,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Rental by client, no ongoing subsidy",150,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Rental by client, with VASH subsidy",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,0
"Rental by client, with VASH subsidy",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
"Rental by client, with VASH subsidy",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Rental by client, with VASH subsidy",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Rental by client, with GPD TIP subsidy",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,0
"Rental by client, with GPD TIP subsidy",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
"Rental by client, with GPD TIP subsidy",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Rental by client, with GPD TIP subsidy",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Rental by client, other ongoing subsidy",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,2
"Rental by client, other ongoing subsidy",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,6
"Rental by client, other ongoing subsidy",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Rental by client, other ongoing subsidy",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Permanent housing (other than RRH) for formerly homeless persons,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Staying or living with family, permanent tenure",6,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,1
"Staying or living with family, permanent tenure",6,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,5
"Staying or living with family, permanent tenure",6,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Staying or living with family, permanent tenure",6,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Staying or living with friends, permanent tenure",3,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,3
"Staying or living with friends, permanent tenure",3,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
"Staying or living with friends, permanent tenure",3,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Staying or living with friends, permanent tenure",3,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Rental by client, with RRH or equivalent subsidy",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,2
"Rental by client, with RRH or equivalent subsidy",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,6
"Rental by client, with RRH or equivalent subsidy",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Rental by client, with RRH or equivalent subsidy",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Rental by client, with HCV voucher (tenant or project based)",0,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Rental by client in a public housing unit,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,0
Rental by client in a public housing unit,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Rental by client in a public housing unit,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Rental by client in a public housing unit,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",25,all_persons,2019-07-01,2019-07-31,Q23c,Temporary Destinations,without_children,16
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",25,all_persons,2019-07-01,2019-07-31,Q23c,Temporary Destinations,with_children_and_adults,9
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",25,all_persons,2019-07-01,2019-07-31,Q23c,Temporary Destinations,with_only_children,0
"Emergency shelter, including hotel or motel paid for with emergency shelter voucher",25,all_persons,2019-07-01,2019-07-31,Q23c,Temporary Destinations,unknown_household_type,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Moved from one HOPWA funded project to HOPWA TH,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,2
Transitional housing for homeless persons (including homeless youth),2,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Transitional housing for homeless persons (including homeless youth),2,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Staying or living with family, temporary tenure",36,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,27
"Staying or living with family, temporary tenure",36,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,9
"Staying or living with family, temporary tenure",36,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Staying or living with family, temporary tenure",36,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Staying or living with friends, temporary tenure",43,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,35
"Staying or living with friends, temporary tenure",43,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,8
"Staying or living with friends, temporary tenure",43,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Staying or living with friends, temporary tenure",43,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Place not meant for human habitation,35,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,30
Place not meant for human habitation,35,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,5
Place not meant for human habitation,35,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Place not meant for human habitation,35,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Safe Haven,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,0
Safe Haven,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Safe Haven,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Safe Haven,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Hotel or motel, paid by client",47,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,25
"Hotel or motel, paid by client",47,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,22
"Hotel or motel, paid by client",47,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Hotel or motel, paid by client",47,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Host Home (non-crisis),0,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,0
Host Home (non-crisis),0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Host Home (non-crisis),0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Host Home (non-crisis),0,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Foster care home or group foster care home,0,all_persons,2019-07-01,2019-07-31,Q23c,Institutional Settings,without_children,0
Foster care home or group foster care home,0,all_persons,2019-07-01,2019-07-31,Q23c,Institutional Settings,with_children_and_adults,0
Foster care home or group foster care home,0,all_persons,2019-07-01,2019-07-31,Q23c,Institutional Settings,with_only_children,0
Foster care home or group foster care home,0,all_persons,2019-07-01,2019-07-31,Q23c,Institutional Settings,unknown_household_type,0
Psychiatric hospital or other psychiatric facility,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,0
Psychiatric hospital or other psychiatric facility,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Psychiatric hospital or other psychiatric facility,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Psychiatric hospital or other psychiatric facility,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Substance abuse treatment facility or detox center,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,1
Substance abuse treatment facility or detox center,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Substance abuse treatment facility or detox center,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Substance abuse treatment facility or detox center,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,3
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Hospital  or other residential non-psychiatric medical facility,3,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
"Jail, prison, or juvenile detention facility",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,7
"Jail, prison, or juvenile detention facility",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,1
"Jail, prison, or juvenile detention facility",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
"Jail, prison, or juvenile detention facility",8,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Long-term care facility or nursing home,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,1
Long-term care facility or nursing home,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Long-term care facility or nursing home,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Long-term care facility or nursing home,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Residential project or halfway house with no homeless criteria,2,all_persons,2019-07-01,2019-07-31,Q23c,Other Destinations,without_children,2
Residential project or halfway house with no homeless criteria,2,all_persons,2019-07-01,2019-07-31,Q23c,Other Destinations,with_children_and_adults,0
Residential project or halfway house with no homeless criteria,2,all_persons,2019-07-01,2019-07-31,Q23c,Other Destinations,with_only_children,0
Residential project or halfway house with no homeless criteria,2,all_persons,2019-07-01,2019-07-31,Q23c,Other Destinations,unknown_household_type,0
Deceased,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,0
Deceased,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Deceased,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Deceased,0,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Other,2,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,2
Other,2,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Other,2,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Other,2,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Data Not Collected (no exit interview completed),23,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,23
Data Not Collected (no exit interview completed),23,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Data Not Collected (no exit interview completed),23,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Data Not Collected (no exit interview completed),23,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Total persons exiting to positive housing destinations,39,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,14
Total persons exiting to positive housing destinations,39,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,25
Total persons exiting to positive housing destinations,39,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Total persons exiting to positive housing destinations,39,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,without_children,1
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_children_and_adults,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,with_only_children,0
Total persons whose destinations excluded them from the calculation,1,all_persons,2019-07-01,2019-07-31,Q23c,NA,unknown_household_type,0
