length,total,population,start_date,end_date,question,status,count
30 days or less,200,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,90
30 days or less,200,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,110
31 to 60 days,81,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,32
31 to 60 days,81,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,49
61 to 90 days,61,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,30
61 to 90 days,61,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,31
91 to 180 days,63,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,20
91 to 180 days,63,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,43
181 to 365 days,65,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,12
181 to 365 days,65,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,53
366 to 730 Days (1-2 Yrs),40,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),40,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,39
"731 to 1,095 Days (2-3 Yrs)",10,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",10,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,10
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,8
"1,461 to 1,825 Days (5-5 Yrs)",17,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",17,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,17
"More than 1,825 Days (>5 Yrs)",60,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",60,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,60
Data Not Collected,0,all_persons,2017-02-01,2017-02-28,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-02-01,2017-02-28,Q22a1,stayers,0
30 days or less,199,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,92
30 days or less,199,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,107
31 to 60 days,66,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,15
31 to 60 days,66,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,51
61 to 90 days,47,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,18
61 to 90 days,47,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,29
91 to 180 days,61,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,24
91 to 180 days,61,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,37
181 to 365 days,56,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,11
181 to 365 days,56,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,45
366 to 730 Days (1-2 Yrs),42,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),42,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,40
"731 to 1,095 Days (2-3 Yrs)",11,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",11,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,11
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,8
"1,461 to 1,825 Days (5-5 Yrs)",11,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",11,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,11
"More than 1,825 Days (>5 Yrs)",65,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",65,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,64
Data Not Collected,0,all_persons,2017-03-01,2017-03-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-03-01,2017-03-31,Q22a1,stayers,0
30 days or less,164,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,66
30 days or less,164,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,98
31 to 60 days,91,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,42
31 to 60 days,91,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,49
61 to 90 days,41,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,11
61 to 90 days,41,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,30
91 to 180 days,39,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,15
91 to 180 days,39,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,24
181 to 365 days,57,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,4
181 to 365 days,57,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,53
366 to 730 Days (1-2 Yrs),41,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),41,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,41
"731 to 1,095 Days (2-3 Yrs)",15,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",15,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,15
"1,096 to 1,460 Days (3-4 Yrs)",7,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",7,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,7
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,13
"More than 1,825 Days (>5 Yrs)",64,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",64,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,64
Data Not Collected,0,all_persons,2017-04-01,2017-04-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-04-01,2017-04-30,Q22a1,stayers,0
30 days or less,137,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,27
30 days or less,137,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,110
31 to 60 days,84,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,20
31 to 60 days,84,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,64
61 to 90 days,38,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,10
61 to 90 days,38,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,28
91 to 180 days,45,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,4
91 to 180 days,45,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,41
181 to 365 days,55,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,4
181 to 365 days,55,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,51
366 to 730 Days (1-2 Yrs),44,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),44,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,43
"731 to 1,095 Days (2-3 Yrs)",14,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",14,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,14
"1,096 to 1,460 Days (3-4 Yrs)",7,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",7,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,7
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",13,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,13
"More than 1,825 Days (>5 Yrs)",66,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",66,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,65
Data Not Collected,0,all_persons,2017-05-01,2017-05-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-05-01,2017-05-31,Q22a1,stayers,0
30 days or less,142,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,35
30 days or less,142,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,107
31 to 60 days,91,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,12
31 to 60 days,91,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,79
61 to 90 days,62,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,12
61 to 90 days,62,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,50
91 to 180 days,57,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,2
91 to 180 days,57,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,55
181 to 365 days,45,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,0
181 to 365 days,45,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,45
366 to 730 Days (1-2 Yrs),44,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),44,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,43
"731 to 1,095 Days (2-3 Yrs)",20,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",20,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,20
"1,096 to 1,460 Days (3-4 Yrs)",6,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",6,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,6
"1,461 to 1,825 Days (5-5 Yrs)",14,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",14,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,14
"More than 1,825 Days (>5 Yrs)",65,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",65,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,65
Data Not Collected,0,all_persons,2017-06-01,2017-06-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-06-01,2017-06-30,Q22a1,stayers,0
30 days or less,140,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,24
30 days or less,140,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,116
31 to 60 days,102,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,23
31 to 60 days,102,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,79
61 to 90 days,74,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,14
61 to 90 days,74,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,60
91 to 180 days,93,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,22
91 to 180 days,93,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,71
181 to 365 days,48,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,10
181 to 365 days,48,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,38
366 to 730 Days (1-2 Yrs),44,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,5
366 to 730 Days (1-2 Yrs),44,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,39
"731 to 1,095 Days (2-3 Yrs)",22,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",22,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,21
"1,096 to 1,460 Days (3-4 Yrs)",6,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",6,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,6
"1,461 to 1,825 Days (5-5 Yrs)",14,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",14,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,14
"More than 1,825 Days (>5 Yrs)",64,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",64,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,64
Data Not Collected,0,all_persons,2017-07-01,2017-07-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-07-01,2017-07-31,Q22a1,stayers,0
30 days or less,156,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,38
30 days or less,156,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,118
31 to 60 days,121,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,47
31 to 60 days,121,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,74
61 to 90 days,80,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,40
61 to 90 days,80,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,40
91 to 180 days,90,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,35
91 to 180 days,90,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,55
181 to 365 days,37,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,7
181 to 365 days,37,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,30
366 to 730 Days (1-2 Yrs),48,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),48,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,47
"731 to 1,095 Days (2-3 Yrs)",23,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",23,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,23
"1,096 to 1,460 Days (3-4 Yrs)",4,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",4,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,4
"1,461 to 1,825 Days (5-5 Yrs)",15,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",15,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,15
"More than 1,825 Days (>5 Yrs)",65,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,2
"More than 1,825 Days (>5 Yrs)",65,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,63
Data Not Collected,0,all_persons,2017-08-01,2017-08-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-08-01,2017-08-31,Q22a1,stayers,0
30 days or less,149,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,63
30 days or less,149,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,86
31 to 60 days,93,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,20
31 to 60 days,93,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,73
61 to 90 days,62,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,17
61 to 90 days,62,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,45
91 to 180 days,84,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,43
91 to 180 days,84,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,41
181 to 365 days,38,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,7
181 to 365 days,38,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,31
366 to 730 Days (1-2 Yrs),49,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),49,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,49
"731 to 1,095 Days (2-3 Yrs)",23,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,7
"731 to 1,095 Days (2-3 Yrs)",23,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,16
"1,096 to 1,460 Days (3-4 Yrs)",4,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,2
"1,096 to 1,460 Days (3-4 Yrs)",4,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,2
"1,461 to 1,825 Days (5-5 Yrs)",14,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,5
"1,461 to 1,825 Days (5-5 Yrs)",14,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,9
"More than 1,825 Days (>5 Yrs)",64,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,15
"More than 1,825 Days (>5 Yrs)",64,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,49
Data Not Collected,0,all_persons,2017-09-01,2017-09-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-09-01,2017-09-30,Q22a1,stayers,0
30 days or less,131,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,33
30 days or less,131,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,98
31 to 60 days,78,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,19
31 to 60 days,78,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,59
61 to 90 days,66,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,15
61 to 90 days,66,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,51
91 to 180 days,81,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,22
91 to 180 days,81,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,59
181 to 365 days,29,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,3
181 to 365 days,29,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,26
366 to 730 Days (1-2 Yrs),54,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),54,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,53
"731 to 1,095 Days (2-3 Yrs)",18,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",18,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,18
"1,096 to 1,460 Days (3-4 Yrs)",2,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",2,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,2
"1,461 to 1,825 Days (5-5 Yrs)",8,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",8,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,8
"More than 1,825 Days (>5 Yrs)",50,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,3
"More than 1,825 Days (>5 Yrs)",50,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,47
Data Not Collected,0,all_persons,2017-10-01,2017-10-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-10-01,2017-10-31,Q22a1,stayers,0
30 days or less,196,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,97
30 days or less,196,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,99
31 to 60 days,92,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,20
31 to 60 days,92,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,72
61 to 90 days,56,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,6
61 to 90 days,56,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,50
91 to 180 days,90,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,25
91 to 180 days,90,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,65
181 to 365 days,31,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,4
181 to 365 days,31,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,27
366 to 730 Days (1-2 Yrs),54,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,3
366 to 730 Days (1-2 Yrs),54,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,51
"731 to 1,095 Days (2-3 Yrs)",17,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",17,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,17
"1,096 to 1,460 Days (3-4 Yrs)",3,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",3,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,3
"1,461 to 1,825 Days (5-5 Yrs)",5,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",5,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,5
"More than 1,825 Days (>5 Yrs)",50,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",50,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,49
Data Not Collected,0,all_persons,2017-11-01,2017-11-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-11-01,2017-11-30,Q22a1,stayers,0
30 days or less,181,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,65
30 days or less,181,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,116
31 to 60 days,90,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,37
31 to 60 days,90,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,53
61 to 90 days,54,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,17
61 to 90 days,54,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,37
91 to 180 days,94,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,34
91 to 180 days,94,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,60
181 to 365 days,32,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,6
181 to 365 days,32,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,26
366 to 730 Days (1-2 Yrs),53,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),53,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,51
"731 to 1,095 Days (2-3 Yrs)",18,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",18,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,18
"1,096 to 1,460 Days (3-4 Yrs)",3,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,1
"1,096 to 1,460 Days (3-4 Yrs)",3,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,2
"1,461 to 1,825 Days (5-5 Yrs)",5,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",5,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,5
"More than 1,825 Days (>5 Yrs)",48,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,2
"More than 1,825 Days (>5 Yrs)",48,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,46
Data Not Collected,0,all_persons,2017-12-01,2017-12-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2017-12-01,2017-12-31,Q22a1,stayers,0
30 days or less,180,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,50
30 days or less,180,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,130
31 to 60 days,88,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,23
31 to 60 days,88,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,65
61 to 90 days,47,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,11
61 to 90 days,47,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,36
91 to 180 days,83,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,18
91 to 180 days,83,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,65
181 to 365 days,36,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,1
181 to 365 days,36,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,35
366 to 730 Days (1-2 Yrs),48,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),48,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,48
"731 to 1,095 Days (2-3 Yrs)",24,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",24,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,23
"1,096 to 1,460 Days (3-4 Yrs)",4,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,1
"1,096 to 1,460 Days (3-4 Yrs)",4,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,3
"1,461 to 1,825 Days (5-5 Yrs)",4,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",4,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,4
"More than 1,825 Days (>5 Yrs)",47,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,2
"More than 1,825 Days (>5 Yrs)",47,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,45
Data Not Collected,0,all_persons,2018-01-01,2018-01-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-01-01,2018-01-31,Q22a1,stayers,0
30 days or less,182,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,63
30 days or less,182,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,119
31 to 60 days,87,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,14
31 to 60 days,87,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,73
61 to 90 days,65,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,6
61 to 90 days,65,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,59
91 to 180 days,86,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,22
91 to 180 days,86,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,64
181 to 365 days,41,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,6
181 to 365 days,41,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,35
366 to 730 Days (1-2 Yrs),45,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),45,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,45
"731 to 1,095 Days (2-3 Yrs)",26,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",26,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,26
"1,096 to 1,460 Days (3-4 Yrs)",5,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",5,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,5
"1,461 to 1,825 Days (5-5 Yrs)",5,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",5,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,5
"More than 1,825 Days (>5 Yrs)",45,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",45,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,45
Data Not Collected,0,all_persons,2018-02-01,2018-02-28,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-02-01,2018-02-28,Q22a1,stayers,0
30 days or less,162,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,70
30 days or less,162,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,92
31 to 60 days,104,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,31
31 to 60 days,104,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,73
61 to 90 days,43,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,10
61 to 90 days,43,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,33
91 to 180 days,98,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,23
91 to 180 days,98,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,75
181 to 365 days,45,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,5
181 to 365 days,45,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,40
366 to 730 Days (1-2 Yrs),46,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),46,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,45
