veteran_status_households,total,population,start_date,end_date,question,household_type,count
Non-Chronically Homeless Veteran,12,all_households,2018-03-01,2018-03-31,Q25b,without_children,12
Non-Chronically Homeless Veteran,12,all_households,2018-03-01,2018-03-31,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,12,all_households,2018-03-01,2018-03-31,Q25b,unknown_household_type,0
Not a Veteran,330,all_households,2018-03-01,2018-03-31,Q25b,without_children,271
Not a Veteran,330,all_households,2018-03-01,2018-03-31,Q25b,with_children_and_adults,59
Not a Veteran,330,all_households,2018-03-01,2018-03-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2018-03-01,2018-03-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2018-03-01,2018-03-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2018-03-01,2018-03-31,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2018-03-01,2018-03-31,Q25b,without_children,5
Data Not Collected,6,all_households,2018-03-01,2018-03-31,Q25b,with_children_and_adults,1
Data Not Collected,6,all_households,2018-03-01,2018-03-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,19,all_households,2018-04-01,2018-04-30,Q25b,without_children,19
Chronically Homeless Veteran,19,all_households,2018-04-01,2018-04-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,19,all_households,2018-04-01,2018-04-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,10,all_households,2018-04-01,2018-04-30,Q25b,without_children,10
Non-Chronically Homeless Veteran,10,all_households,2018-04-01,2018-04-30,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,10,all_households,2018-04-01,2018-04-30,Q25b,unknown_household_type,0
Not a Veteran,305,all_households,2018-04-01,2018-04-30,Q25b,without_children,250
Not a Veteran,305,all_households,2018-04-01,2018-04-30,Q25b,with_children_and_adults,55
Not a Veteran,305,all_households,2018-04-01,2018-04-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2018-04-01,2018-04-30,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2018-04-01,2018-04-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2018-04-01,2018-04-30,Q25b,unknown_household_type,0
Data Not Collected,5,all_households,2018-04-01,2018-04-30,Q25b,without_children,4
Data Not Collected,5,all_households,2018-04-01,2018-04-30,Q25b,with_children_and_adults,1
Data Not Collected,5,all_households,2018-04-01,2018-04-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2018-05-01,2018-05-31,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2018-05-01,2018-05-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2018-05-01,2018-05-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,6,all_households,2018-05-01,2018-05-31,Q25b,without_children,6
Non-Chronically Homeless Veteran,6,all_households,2018-05-01,2018-05-31,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,6,all_households,2018-05-01,2018-05-31,Q25b,unknown_household_type,0
Not a Veteran,290,all_households,2018-05-01,2018-05-31,Q25b,without_children,211
Not a Veteran,290,all_households,2018-05-01,2018-05-31,Q25b,with_children_and_adults,79
Not a Veteran,290,all_households,2018-05-01,2018-05-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2018-05-01,2018-05-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2018-05-01,2018-05-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2018-05-01,2018-05-31,Q25b,unknown_household_type,0
Data Not Collected,5,all_households,2018-05-01,2018-05-31,Q25b,without_children,4
Data Not Collected,5,all_households,2018-05-01,2018-05-31,Q25b,with_children_and_adults,1
Data Not Collected,5,all_households,2018-05-01,2018-05-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2018-06-01,2018-06-30,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2018-06-01,2018-06-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2018-06-01,2018-06-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,6,all_households,2018-06-01,2018-06-30,Q25b,without_children,6
Non-Chronically Homeless Veteran,6,all_households,2018-06-01,2018-06-30,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,6,all_households,2018-06-01,2018-06-30,Q25b,unknown_household_type,0
Not a Veteran,277,all_households,2018-06-01,2018-06-30,Q25b,without_children,203
Not a Veteran,277,all_households,2018-06-01,2018-06-30,Q25b,with_children_and_adults,74
Not a Veteran,277,all_households,2018-06-01,2018-06-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2018-06-01,2018-06-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2018-06-01,2018-06-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2018-06-01,2018-06-30,Q25b,unknown_household_type,0
Data Not Collected,4,all_households,2018-06-01,2018-06-30,Q25b,without_children,4
Data Not Collected,4,all_households,2018-06-01,2018-06-30,Q25b,with_children_and_adults,0
Data Not Collected,4,all_households,2018-06-01,2018-06-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2018-07-01,2018-07-31,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2018-07-01,2018-07-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2018-07-01,2018-07-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,8,all_households,2018-07-01,2018-07-31,Q25b,without_children,8
Non-Chronically Homeless Veteran,8,all_households,2018-07-01,2018-07-31,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,8,all_households,2018-07-01,2018-07-31,Q25b,unknown_household_type,0
Not a Veteran,251,all_households,2018-07-01,2018-07-31,Q25b,without_children,181
Not a Veteran,251,all_households,2018-07-01,2018-07-31,Q25b,with_children_and_adults,70
Not a Veteran,251,all_households,2018-07-01,2018-07-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2018-07-01,2018-07-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2018-07-01,2018-07-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2018-07-01,2018-07-31,Q25b,unknown_household_type,0
Data Not Collected,3,all_households,2018-07-01,2018-07-31,Q25b,without_children,3
Data Not Collected,3,all_households,2018-07-01,2018-07-31,Q25b,with_children_and_adults,0
Data Not Collected,3,all_households,2018-07-01,2018-07-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2018-08-01,2018-08-31,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2018-08-01,2018-08-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2018-08-01,2018-08-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,7,all_households,2018-08-01,2018-08-31,Q25b,without_children,7
Non-Chronically Homeless Veteran,7,all_households,2018-08-01,2018-08-31,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,7,all_households,2018-08-01,2018-08-31,Q25b,unknown_household_type,0
Not a Veteran,269,all_households,2018-08-01,2018-08-31,Q25b,without_children,193
Not a Veteran,269,all_households,2018-08-01,2018-08-31,Q25b,with_children_and_adults,76
Not a Veteran,269,all_households,2018-08-01,2018-08-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2018-08-01,2018-08-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2018-08-01,2018-08-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2018-08-01,2018-08-31,Q25b,unknown_household_type,0
Data Not Collected,3,all_households,2018-08-01,2018-08-31,Q25b,without_children,3
Data Not Collected,3,all_households,2018-08-01,2018-08-31,Q25b,with_children_and_adults,0
Data Not Collected,3,all_households,2018-08-01,2018-08-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2018-09-01,2018-09-30,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2018-09-01,2018-09-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2018-09-01,2018-09-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,8,all_households,2018-09-01,2018-09-30,Q25b,without_children,7
Non-Chronically Homeless Veteran,8,all_households,2018-09-01,2018-09-30,Q25b,with_children_and_adults,1
Non-Chronically Homeless Veteran,8,all_households,2018-09-01,2018-09-30,Q25b,unknown_household_type,0
Not a Veteran,268,all_households,2018-09-01,2018-09-30,Q25b,without_children,187
Not a Veteran,268,all_households,2018-09-01,2018-09-30,Q25b,with_children_and_adults,81
Not a Veteran,268,all_households,2018-09-01,2018-09-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2018-09-01,2018-09-30,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2018-09-01,2018-09-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2018-09-01,2018-09-30,Q25b,unknown_household_type,0
Data Not Collected,2,all_households,2018-09-01,2018-09-30,Q25b,without_children,2
Data Not Collected,2,all_households,2018-09-01,2018-09-30,Q25b,with_children_and_adults,0
Data Not Collected,2,all_households,2018-09-01,2018-09-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2018-10-01,2018-10-31,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2018-10-01,2018-10-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2018-10-01,2018-10-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,10,all_households,2018-10-01,2018-10-31,Q25b,without_children,8
Non-Chronically Homeless Veteran,10,all_households,2018-10-01,2018-10-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,10,all_households,2018-10-01,2018-10-31,Q25b,unknown_household_type,0
Not a Veteran,285,all_households,2018-10-01,2018-10-31,Q25b,without_children,200
Not a Veteran,285,all_households,2018-10-01,2018-10-31,Q25b,with_children_and_adults,85
Not a Veteran,285,all_households,2018-10-01,2018-10-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2018-10-01,2018-10-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2018-10-01,2018-10-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2018-10-01,2018-10-31,Q25b,unknown_household_type,0
Data Not Collected,2,all_households,2018-10-01,2018-10-31,Q25b,without_children,2
Data Not Collected,2,all_households,2018-10-01,2018-10-31,Q25b,with_children_and_adults,0
Data Not Collected,2,all_households,2018-10-01,2018-10-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,18,all_households,2018-11-01,2018-11-30,Q25b,without_children,18
Chronically Homeless Veteran,18,all_households,2018-11-01,2018-11-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,18,all_households,2018-11-01,2018-11-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,11,all_households,2018-11-01,2018-11-30,Q25b,without_children,9
Non-Chronically Homeless Veteran,11,all_households,2018-11-01,2018-11-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,11,all_households,2018-11-01,2018-11-30,Q25b,unknown_household_type,0
Not a Veteran,343,all_households,2018-11-01,2018-11-30,Q25b,without_children,261
Not a Veteran,343,all_households,2018-11-01,2018-11-30,Q25b,with_children_and_adults,82
Not a Veteran,343,all_households,2018-11-01,2018-11-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2018-11-01,2018-11-30,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2018-11-01,2018-11-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2018-11-01,2018-11-30,Q25b,unknown_household_type,0
Data Not Collected,1,all_households,2018-11-01,2018-11-30,Q25b,without_children,1
Data Not Collected,1,all_households,2018-11-01,2018-11-30,Q25b,with_children_and_adults,0
Data Not Collected,1,all_households,2018-11-01,2018-11-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2018-12-01,2018-12-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2018-12-01,2018-12-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2018-12-01,2018-12-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,23,all_households,2018-12-01,2018-12-31,Q25b,without_children,20
Non-Chronically Homeless Veteran,23,all_households,2018-12-01,2018-12-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,23,all_households,2018-12-01,2018-12-31,Q25b,unknown_household_type,0
Not a Veteran,420,all_households,2018-12-01,2018-12-31,Q25b,without_children,332
Not a Veteran,420,all_households,2018-12-01,2018-12-31,Q25b,with_children_and_adults,88
Not a Veteran,420,all_households,2018-12-01,2018-12-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2018-12-01,2018-12-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2018-12-01,2018-12-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2018-12-01,2018-12-31,Q25b,unknown_household_type,0
Data Not Collected,1,all_households,2018-12-01,2018-12-31,Q25b,without_children,1
Data Not Collected,1,all_households,2018-12-01,2018-12-31,Q25b,with_children_and_adults,0
Data Not Collected,1,all_households,2018-12-01,2018-12-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2019-01-01,2019-01-31,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2019-01-01,2019-01-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2019-01-01,2019-01-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,28,all_households,2019-01-01,2019-01-31,Q25b,without_children,25
Non-Chronically Homeless Veteran,28,all_households,2019-01-01,2019-01-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,28,all_households,2019-01-01,2019-01-31,Q25b,unknown_household_type,0
Not a Veteran,516,all_households,2019-01-01,2019-01-31,Q25b,without_children,428
Not a Veteran,516,all_households,2019-01-01,2019-01-31,Q25b,with_children_and_adults,88
Not a Veteran,516,all_households,2019-01-01,2019-01-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2019-01-01,2019-01-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2019-01-01,2019-01-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2019-01-01,2019-01-31,Q25b,unknown_household_type,0
Data Not Collected,2,all_households,2019-01-01,2019-01-31,Q25b,without_children,2
Data Not Collected,2,all_households,2019-01-01,2019-01-31,Q25b,with_children_and_adults,0
Data Not Collected,2,all_households,2019-01-01,2019-01-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,17,all_households,2019-02-01,2019-02-28,Q25b,without_children,17
Chronically Homeless Veteran,17,all_households,2019-02-01,2019-02-28,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,17,all_households,2019-02-01,2019-02-28,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,24,all_households,2019-02-01,2019-02-28,Q25b,without_children,21
Non-Chronically Homeless Veteran,24,all_households,2019-02-01,2019-02-28,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,24,all_households,2019-02-01,2019-02-28,Q25b,unknown_household_type,0
Not a Veteran,577,all_households,2019-02-01,2019-02-28,Q25b,without_children,480
Not a Veteran,577,all_households,2019-02-01,2019-02-28,Q25b,with_children_and_adults,96
Not a Veteran,577,all_households,2019-02-01,2019-02-28,Q25b,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_households,2019-02-01,2019-02-28,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2019-02-01,2019-02-28,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2019-02-01,2019-02-28,Q25b,unknown_household_type,0
Data Not Collected,2,all_households,2019-02-01,2019-02-28,Q25b,without_children,2
Data Not Collected,2,all_households,2019-02-01,2019-02-28,Q25b,with_children_and_adults,0
Data Not Collected,2,all_households,2019-02-01,2019-02-28,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2019-03-01,2019-03-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2019-03-01,2019-03-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2019-03-01,2019-03-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,25,all_households,2019-03-01,2019-03-31,Q25b,without_children,23
Non-Chronically Homeless Veteran,25,all_households,2019-03-01,2019-03-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,25,all_households,2019-03-01,2019-03-31,Q25b,unknown_household_type,0
Not a Veteran,558,all_households,2019-03-01,2019-03-31,Q25b,without_children,467
Not a Veteran,558,all_households,2019-03-01,2019-03-31,Q25b,with_children_and_adults,90
Not a Veteran,558,all_households,2019-03-01,2019-03-31,Q25b,unknown_household_type,1
Client Doesn't Know/Client Refused,0,all_households,2019-03-01,2019-03-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2019-03-01,2019-03-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2019-03-01,2019-03-31,Q25b,unknown_household_type,0
Data Not Collected,2,all_households,2019-03-01,2019-03-31,Q25b,without_children,2
Data Not Collected,2,all_households,2019-03-01,2019-03-31,Q25b,with_children_and_adults,0
Data Not Collected,2,all_households,2019-03-01,2019-03-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,13,all_households,2019-04-01,2019-04-30,Q25b,without_children,13
Chronically Homeless Veteran,13,all_households,2019-04-01,2019-04-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,13,all_households,2019-04-01,2019-04-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,35,all_households,2019-04-01,2019-04-30,Q25b,without_children,33
Non-Chronically Homeless Veteran,35,all_households,2019-04-01,2019-04-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,35,all_households,2019-04-01,2019-04-30,Q25b,unknown_household_type,0
Not a Veteran,569,all_households,2019-04-01,2019-04-30,Q25b,without_children,483
Not a Veteran,569,all_households,2019-04-01,2019-04-30,Q25b,with_children_and_adults,85
Not a Veteran,569,all_households,2019-04-01,2019-04-30,Q25b,unknown_household_type,1
Client Doesn't Know/Client Refused,0,all_households,2019-04-01,2019-04-30,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2019-04-01,2019-04-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2019-04-01,2019-04-30,Q25b,unknown_household_type,0
Data Not Collected,3,all_households,2019-04-01,2019-04-30,Q25b,without_children,3
Data Not Collected,3,all_households,2019-04-01,2019-04-30,Q25b,with_children_and_adults,0
Data Not Collected,3,all_households,2019-04-01,2019-04-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,14,all_households,2019-05-01,2019-05-31,Q25b,without_children,14
Chronically Homeless Veteran,14,all_households,2019-05-01,2019-05-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,14,all_households,2019-05-01,2019-05-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,27,all_households,2019-05-01,2019-05-31,Q25b,without_children,24
Non-Chronically Homeless Veteran,27,all_households,2019-05-01,2019-05-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,27,all_households,2019-05-01,2019-05-31,Q25b,unknown_household_type,0
Not a Veteran,559,all_households,2019-05-01,2019-05-31,Q25b,without_children,469
Not a Veteran,559,all_households,2019-05-01,2019-05-31,Q25b,with_children_and_adults,89
Not a Veteran,559,all_households,2019-05-01,2019-05-31,Q25b,unknown_household_type,1
Client Doesn't Know/Client Refused,0,all_households,2019-05-01,2019-05-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2019-05-01,2019-05-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2019-05-01,2019-05-31,Q25b,unknown_household_type,0
Data Not Collected,5,all_households,2019-05-01,2019-05-31,Q25b,without_children,5
Data Not Collected,5,all_households,2019-05-01,2019-05-31,Q25b,with_children_and_adults,0
Data Not Collected,5,all_households,2019-05-01,2019-05-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,14,all_households,2019-06-01,2019-06-30,Q25b,without_children,14
Chronically Homeless Veteran,14,all_households,2019-06-01,2019-06-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,14,all_households,2019-06-01,2019-06-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,24,all_households,2019-06-01,2019-06-30,Q25b,without_children,21
Non-Chronically Homeless Veteran,24,all_households,2019-06-01,2019-06-30,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,24,all_households,2019-06-01,2019-06-30,Q25b,unknown_household_type,0
Not a Veteran,566,all_households,2019-06-01,2019-06-30,Q25b,without_children,473
Not a Veteran,566,all_households,2019-06-01,2019-06-30,Q25b,with_children_and_adults,93
Not a Veteran,566,all_households,2019-06-01,2019-06-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2019-06-01,2019-06-30,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2019-06-01,2019-06-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2019-06-01,2019-06-30,Q25b,unknown_household_type,0
Data Not Collected,3,all_households,2019-06-01,2019-06-30,Q25b,without_children,3
Data Not Collected,3,all_households,2019-06-01,2019-06-30,Q25b,with_children_and_adults,0
Data Not Collected,3,all_households,2019-06-01,2019-06-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,14,all_households,2019-07-01,2019-07-31,Q25b,without_children,14
Chronically Homeless Veteran,14,all_households,2019-07-01,2019-07-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,14,all_households,2019-07-01,2019-07-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,26,all_households,2019-07-01,2019-07-31,Q25b,without_children,22
Non-Chronically Homeless Veteran,26,all_households,2019-07-01,2019-07-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,26,all_households,2019-07-01,2019-07-31,Q25b,unknown_household_type,1
Not a Veteran,605,all_households,2019-07-01,2019-07-31,Q25b,without_children,479
Not a Veteran,605,all_households,2019-07-01,2019-07-31,Q25b,with_children_and_adults,126
Not a Veteran,605,all_households,2019-07-01,2019-07-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2019-07-01,2019-07-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2019-07-01,2019-07-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2019-07-01,2019-07-31,Q25b,unknown_household_type,0
Data Not Collected,4,all_households,2019-07-01,2019-07-31,Q25b,without_children,2
Data Not Collected,4,all_households,2019-07-01,2019-07-31,Q25b,with_children_and_adults,2
Data Not Collected,4,all_households,2019-07-01,2019-07-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2019-08-01,2019-08-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2019-08-01,2019-08-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2019-08-01,2019-08-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,27,all_households,2019-08-01,2019-08-31,Q25b,without_children,22
Non-Chronically Homeless Veteran,27,all_households,2019-08-01,2019-08-31,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,27,all_households,2019-08-01,2019-08-31,Q25b,unknown_household_type,1
Not a Veteran,622,all_households,2019-08-01,2019-08-31,Q25b,without_children,466
Not a Veteran,622,all_households,2019-08-01,2019-08-31,Q25b,with_children_and_adults,156
Not a Veteran,622,all_households,2019-08-01,2019-08-31,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2019-08-01,2019-08-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2019-08-01,2019-08-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2019-08-01,2019-08-31,Q25b,unknown_household_type,0
Data Not Collected,2,all_households,2019-08-01,2019-08-31,Q25b,without_children,1
Data Not Collected,2,all_households,2019-08-01,2019-08-31,Q25b,with_children_and_adults,1
Data Not Collected,2,all_households,2019-08-01,2019-08-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2019-09-01,2019-09-30,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2019-09-01,2019-09-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2019-09-01,2019-09-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,22,all_households,2019-09-01,2019-09-30,Q25b,without_children,18
Non-Chronically Homeless Veteran,22,all_households,2019-09-01,2019-09-30,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,22,all_households,2019-09-01,2019-09-30,Q25b,unknown_household_type,1
Not a Veteran,624,all_households,2019-09-01,2019-09-30,Q25b,without_children,487
Not a Veteran,624,all_households,2019-09-01,2019-09-30,Q25b,with_children_and_adults,137
Not a Veteran,624,all_households,2019-09-01,2019-09-30,Q25b,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_households,2019-09-01,2019-09-30,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2019-09-01,2019-09-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2019-09-01,2019-09-30,Q25b,unknown_household_type,0
Data Not Collected,3,all_households,2019-09-01,2019-09-30,Q25b,without_children,1
Data Not Collected,3,all_households,2019-09-01,2019-09-30,Q25b,with_children_and_adults,2
Data Not Collected,3,all_households,2019-09-01,2019-09-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2019-10-01,2019-10-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2019-10-01,2019-10-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2019-10-01,2019-10-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,28,all_households,2019-10-01,2019-10-31,Q25b,without_children,23
Non-Chronically Homeless Veteran,28,all_households,2019-10-01,2019-10-31,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,28,all_households,2019-10-01,2019-10-31,Q25b,unknown_household_type,1
Not a Veteran,645,all_households,2019-10-01,2019-10-31,Q25b,without_children,516
Not a Veteran,645,all_households,2019-10-01,2019-10-31,Q25b,with_children_and_adults,126
Not a Veteran,645,all_households,2019-10-01,2019-10-31,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,0,all_households,2019-10-01,2019-10-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2019-10-01,2019-10-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2019-10-01,2019-10-31,Q25b,unknown_household_type,0
Data Not Collected,1,all_households,2019-10-01,2019-10-31,Q25b,without_children,1
Data Not Collected,1,all_households,2019-10-01,2019-10-31,Q25b,with_children_and_adults,0
Data Not Collected,1,all_households,2019-10-01,2019-10-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2019-11-01,2019-11-30,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2019-11-01,2019-11-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2019-11-01,2019-11-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,27,all_households,2019-11-01,2019-11-30,Q25b,without_children,21
Non-Chronically Homeless Veteran,27,all_households,2019-11-01,2019-11-30,Q25b,with_children_and_adults,5
