dv_history,total,population,start_date,end_date,question,household_type,count
No,329,all_persons,2018-04-01,2018-04-30,Q14a,without_children,263
No,329,all_persons,2018-04-01,2018-04-30,Q14a,with_children_and_adults,65
No,329,all_persons,2018-04-01,2018-04-30,Q14a,with_only_children,1
No,329,all_persons,2018-04-01,2018-04-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,4,all_persons,2018-04-01,2018-04-30,Q14a,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2018-04-01,2018-04-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2018-04-01,2018-04-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2018-04-01,2018-04-30,Q14a,unknown_household_type,0
Data Not Collected,17,all_persons,2018-04-01,2018-04-30,Q14a,without_children,15
Data Not Collected,17,all_persons,2018-04-01,2018-04-30,Q14a,with_children_and_adults,1
Data Not Collected,17,all_persons,2018-04-01,2018-04-30,Q14a,with_only_children,0
Data Not Collected,17,all_persons,2018-04-01,2018-04-30,Q14a,unknown_household_type,1
Yes,51,all_persons,2018-05-01,2018-05-31,Q14a,without_children,21
Yes,51,all_persons,2018-05-01,2018-05-31,Q14a,with_children_and_adults,30
Yes,51,all_persons,2018-05-01,2018-05-31,Q14a,with_only_children,0
Yes,51,all_persons,2018-05-01,2018-05-31,Q14a,unknown_household_type,0
No,329,all_persons,2018-05-01,2018-05-31,Q14a,without_children,235
No,329,all_persons,2018-05-01,2018-05-31,Q14a,with_children_and_adults,93
No,329,all_persons,2018-05-01,2018-05-31,Q14a,with_only_children,1
No,329,all_persons,2018-05-01,2018-05-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2018-05-01,2018-05-31,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2018-05-01,2018-05-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2018-05-01,2018-05-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2018-05-01,2018-05-31,Q14a,unknown_household_type,0
Data Not Collected,18,all_persons,2018-05-01,2018-05-31,Q14a,without_children,14
Data Not Collected,18,all_persons,2018-05-01,2018-05-31,Q14a,with_children_and_adults,3
Data Not Collected,18,all_persons,2018-05-01,2018-05-31,Q14a,with_only_children,0
Data Not Collected,18,all_persons,2018-05-01,2018-05-31,Q14a,unknown_household_type,1
Yes,50,all_persons,2018-06-01,2018-06-30,Q14a,without_children,25
Yes,50,all_persons,2018-06-01,2018-06-30,Q14a,with_children_and_adults,25
Yes,50,all_persons,2018-06-01,2018-06-30,Q14a,with_only_children,0
Yes,50,all_persons,2018-06-01,2018-06-30,Q14a,unknown_household_type,0
No,310,all_persons,2018-06-01,2018-06-30,Q14a,without_children,222
No,310,all_persons,2018-06-01,2018-06-30,Q14a,with_children_and_adults,87
No,310,all_persons,2018-06-01,2018-06-30,Q14a,with_only_children,1
No,310,all_persons,2018-06-01,2018-06-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2018-06-01,2018-06-30,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2018-06-01,2018-06-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2018-06-01,2018-06-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2018-06-01,2018-06-30,Q14a,unknown_household_type,0
Data Not Collected,12,all_persons,2018-06-01,2018-06-30,Q14a,without_children,10
Data Not Collected,12,all_persons,2018-06-01,2018-06-30,Q14a,with_children_and_adults,1
Data Not Collected,12,all_persons,2018-06-01,2018-06-30,Q14a,with_only_children,0
Data Not Collected,12,all_persons,2018-06-01,2018-06-30,Q14a,unknown_household_type,1
Yes,45,all_persons,2018-07-01,2018-07-31,Q14a,without_children,25
Yes,45,all_persons,2018-07-01,2018-07-31,Q14a,with_children_and_adults,20
Yes,45,all_persons,2018-07-01,2018-07-31,Q14a,with_only_children,0
Yes,45,all_persons,2018-07-01,2018-07-31,Q14a,unknown_household_type,0
No,291,all_persons,2018-07-01,2018-07-31,Q14a,without_children,203
No,291,all_persons,2018-07-01,2018-07-31,Q14a,with_children_and_adults,87
No,291,all_persons,2018-07-01,2018-07-31,Q14a,with_only_children,1
No,291,all_persons,2018-07-01,2018-07-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q14a,unknown_household_type,0
Data Not Collected,3,all_persons,2018-07-01,2018-07-31,Q14a,without_children,2
Data Not Collected,3,all_persons,2018-07-01,2018-07-31,Q14a,with_children_and_adults,1
Data Not Collected,3,all_persons,2018-07-01,2018-07-31,Q14a,with_only_children,0
Data Not Collected,3,all_persons,2018-07-01,2018-07-31,Q14a,unknown_household_type,0
Yes,49,all_persons,2018-08-01,2018-08-31,Q14a,without_children,26
Yes,49,all_persons,2018-08-01,2018-08-31,Q14a,with_children_and_adults,23
Yes,49,all_persons,2018-08-01,2018-08-31,Q14a,with_only_children,0
Yes,49,all_persons,2018-08-01,2018-08-31,Q14a,unknown_household_type,0
No,307,all_persons,2018-08-01,2018-08-31,Q14a,without_children,215
No,307,all_persons,2018-08-01,2018-08-31,Q14a,with_children_and_adults,91
No,307,all_persons,2018-08-01,2018-08-31,Q14a,with_only_children,1
No,307,all_persons,2018-08-01,2018-08-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-08-01,2018-08-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-08-01,2018-08-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-08-01,2018-08-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-08-01,2018-08-31,Q14a,unknown_household_type,0
Data Not Collected,4,all_persons,2018-08-01,2018-08-31,Q14a,without_children,3
Data Not Collected,4,all_persons,2018-08-01,2018-08-31,Q14a,with_children_and_adults,1
Data Not Collected,4,all_persons,2018-08-01,2018-08-31,Q14a,with_only_children,0
Data Not Collected,4,all_persons,2018-08-01,2018-08-31,Q14a,unknown_household_type,0
Yes,52,all_persons,2018-09-01,2018-09-30,Q14a,without_children,23
Yes,52,all_persons,2018-09-01,2018-09-30,Q14a,with_children_and_adults,29
Yes,52,all_persons,2018-09-01,2018-09-30,Q14a,with_only_children,0
Yes,52,all_persons,2018-09-01,2018-09-30,Q14a,unknown_household_type,0
No,305,all_persons,2018-09-01,2018-09-30,Q14a,without_children,209
No,305,all_persons,2018-09-01,2018-09-30,Q14a,with_children_and_adults,95
No,305,all_persons,2018-09-01,2018-09-30,Q14a,with_only_children,1
No,305,all_persons,2018-09-01,2018-09-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-09-01,2018-09-30,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-09-01,2018-09-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-09-01,2018-09-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-09-01,2018-09-30,Q14a,unknown_household_type,0
Data Not Collected,6,all_persons,2018-09-01,2018-09-30,Q14a,without_children,5
Data Not Collected,6,all_persons,2018-09-01,2018-09-30,Q14a,with_children_and_adults,1
Data Not Collected,6,all_persons,2018-09-01,2018-09-30,Q14a,with_only_children,0
Data Not Collected,6,all_persons,2018-09-01,2018-09-30,Q14a,unknown_household_type,0
Yes,62,all_persons,2018-10-01,2018-10-31,Q14a,without_children,28
Yes,62,all_persons,2018-10-01,2018-10-31,Q14a,with_children_and_adults,34
Yes,62,all_persons,2018-10-01,2018-10-31,Q14a,with_only_children,0
Yes,62,all_persons,2018-10-01,2018-10-31,Q14a,unknown_household_type,0
No,323,all_persons,2018-10-01,2018-10-31,Q14a,without_children,222
No,323,all_persons,2018-10-01,2018-10-31,Q14a,with_children_and_adults,100
No,323,all_persons,2018-10-01,2018-10-31,Q14a,with_only_children,1
No,323,all_persons,2018-10-01,2018-10-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-10-01,2018-10-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-10-01,2018-10-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-10-01,2018-10-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-10-01,2018-10-31,Q14a,unknown_household_type,0
Data Not Collected,10,all_persons,2018-10-01,2018-10-31,Q14a,without_children,6
Data Not Collected,10,all_persons,2018-10-01,2018-10-31,Q14a,with_children_and_adults,4
Data Not Collected,10,all_persons,2018-10-01,2018-10-31,Q14a,with_only_children,0
Data Not Collected,10,all_persons,2018-10-01,2018-10-31,Q14a,unknown_household_type,0
Yes,80,all_persons,2018-11-01,2018-11-30,Q14a,without_children,48
Yes,80,all_persons,2018-11-01,2018-11-30,Q14a,with_children_and_adults,32
Yes,80,all_persons,2018-11-01,2018-11-30,Q14a,with_only_children,0
Yes,80,all_persons,2018-11-01,2018-11-30,Q14a,unknown_household_type,0
No,360,all_persons,2018-11-01,2018-11-30,Q14a,without_children,263
No,360,all_persons,2018-11-01,2018-11-30,Q14a,with_children_and_adults,97
No,360,all_persons,2018-11-01,2018-11-30,Q14a,with_only_children,0
No,360,all_persons,2018-11-01,2018-11-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,4,all_persons,2018-11-01,2018-11-30,Q14a,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2018-11-01,2018-11-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2018-11-01,2018-11-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2018-11-01,2018-11-30,Q14a,unknown_household_type,0
Data Not Collected,5,all_persons,2018-11-01,2018-11-30,Q14a,without_children,4
Data Not Collected,5,all_persons,2018-11-01,2018-11-30,Q14a,with_children_and_adults,1
Data Not Collected,5,all_persons,2018-11-01,2018-11-30,Q14a,with_only_children,0
Data Not Collected,5,all_persons,2018-11-01,2018-11-30,Q14a,unknown_household_type,0
Yes,109,all_persons,2018-12-01,2018-12-31,Q14a,without_children,76
Yes,109,all_persons,2018-12-01,2018-12-31,Q14a,with_children_and_adults,33
Yes,109,all_persons,2018-12-01,2018-12-31,Q14a,with_only_children,0
Yes,109,all_persons,2018-12-01,2018-12-31,Q14a,unknown_household_type,0
No,419,all_persons,2018-12-01,2018-12-31,Q14a,without_children,315
No,419,all_persons,2018-12-01,2018-12-31,Q14a,with_children_and_adults,104
No,419,all_persons,2018-12-01,2018-12-31,Q14a,with_only_children,0
No,419,all_persons,2018-12-01,2018-12-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2018-12-01,2018-12-31,Q14a,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2018-12-01,2018-12-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2018-12-01,2018-12-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2018-12-01,2018-12-31,Q14a,unknown_household_type,0
Data Not Collected,6,all_persons,2018-12-01,2018-12-31,Q14a,without_children,5
Data Not Collected,6,all_persons,2018-12-01,2018-12-31,Q14a,with_children_and_adults,1
Data Not Collected,6,all_persons,2018-12-01,2018-12-31,Q14a,with_only_children,0
Data Not Collected,6,all_persons,2018-12-01,2018-12-31,Q14a,unknown_household_type,0
Yes,151,all_persons,2019-01-01,2019-01-31,Q14a,without_children,117
Yes,151,all_persons,2019-01-01,2019-01-31,Q14a,with_children_and_adults,34
Yes,151,all_persons,2019-01-01,2019-01-31,Q14a,with_only_children,0
Yes,151,all_persons,2019-01-01,2019-01-31,Q14a,unknown_household_type,0
No,485,all_persons,2019-01-01,2019-01-31,Q14a,without_children,383
No,485,all_persons,2019-01-01,2019-01-31,Q14a,with_children_and_adults,102
No,485,all_persons,2019-01-01,2019-01-31,Q14a,with_only_children,0
No,485,all_persons,2019-01-01,2019-01-31,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_persons,2019-01-01,2019-01-31,Q14a,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2019-01-01,2019-01-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2019-01-01,2019-01-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2019-01-01,2019-01-31,Q14a,unknown_household_type,0
Data Not Collected,11,all_persons,2019-01-01,2019-01-31,Q14a,without_children,10
Data Not Collected,11,all_persons,2019-01-01,2019-01-31,Q14a,with_children_and_adults,1
Data Not Collected,11,all_persons,2019-01-01,2019-01-31,Q14a,with_only_children,0
Data Not Collected,11,all_persons,2019-01-01,2019-01-31,Q14a,unknown_household_type,0
Yes,197,all_persons,2019-02-01,2019-02-28,Q14a,without_children,151
Yes,197,all_persons,2019-02-01,2019-02-28,Q14a,with_children_and_adults,46
Yes,197,all_persons,2019-02-01,2019-02-28,Q14a,with_only_children,0
Yes,197,all_persons,2019-02-01,2019-02-28,Q14a,unknown_household_type,0
No,514,all_persons,2019-02-01,2019-02-28,Q14a,without_children,417
No,514,all_persons,2019-02-01,2019-02-28,Q14a,with_children_and_adults,96
No,514,all_persons,2019-02-01,2019-02-28,Q14a,with_only_children,0
No,514,all_persons,2019-02-01,2019-02-28,Q14a,unknown_household_type,1
Client Doesn't Know/Client Refused,4,all_persons,2019-02-01,2019-02-28,Q14a,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2019-02-01,2019-02-28,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2019-02-01,2019-02-28,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2019-02-01,2019-02-28,Q14a,unknown_household_type,0
Data Not Collected,13,all_persons,2019-02-01,2019-02-28,Q14a,without_children,12
Data Not Collected,13,all_persons,2019-02-01,2019-02-28,Q14a,with_children_and_adults,1
Data Not Collected,13,all_persons,2019-02-01,2019-02-28,Q14a,with_only_children,0
Data Not Collected,13,all_persons,2019-02-01,2019-02-28,Q14a,unknown_household_type,0
Yes,183,all_persons,2019-03-01,2019-03-31,Q14a,without_children,141
Yes,183,all_persons,2019-03-01,2019-03-31,Q14a,with_children_and_adults,42
Yes,183,all_persons,2019-03-01,2019-03-31,Q14a,with_only_children,0
Yes,183,all_persons,2019-03-01,2019-03-31,Q14a,unknown_household_type,0
No,506,all_persons,2019-03-01,2019-03-31,Q14a,without_children,413
No,506,all_persons,2019-03-01,2019-03-31,Q14a,with_children_and_adults,91
No,506,all_persons,2019-03-01,2019-03-31,Q14a,with_only_children,0
No,506,all_persons,2019-03-01,2019-03-31,Q14a,unknown_household_type,2
Client Doesn't Know/Client Refused,2,all_persons,2019-03-01,2019-03-31,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2019-03-01,2019-03-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2019-03-01,2019-03-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2019-03-01,2019-03-31,Q14a,unknown_household_type,0
Data Not Collected,16,all_persons,2019-03-01,2019-03-31,Q14a,without_children,15
Data Not Collected,16,all_persons,2019-03-01,2019-03-31,Q14a,with_children_and_adults,1
Data Not Collected,16,all_persons,2019-03-01,2019-03-31,Q14a,with_only_children,0
Data Not Collected,16,all_persons,2019-03-01,2019-03-31,Q14a,unknown_household_type,0
Yes,213,all_persons,2019-04-01,2019-04-30,Q14a,without_children,171
Yes,213,all_persons,2019-04-01,2019-04-30,Q14a,with_children_and_adults,42
Yes,213,all_persons,2019-04-01,2019-04-30,Q14a,with_only_children,0
Yes,213,all_persons,2019-04-01,2019-04-30,Q14a,unknown_household_type,0
No,494,all_persons,2019-04-01,2019-04-30,Q14a,without_children,407
No,494,all_persons,2019-04-01,2019-04-30,Q14a,with_children_and_adults,85
No,494,all_persons,2019-04-01,2019-04-30,Q14a,with_only_children,0
No,494,all_persons,2019-04-01,2019-04-30,Q14a,unknown_household_type,2
Client Doesn't Know/Client Refused,2,all_persons,2019-04-01,2019-04-30,Q14a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2019-04-01,2019-04-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2019-04-01,2019-04-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2019-04-01,2019-04-30,Q14a,unknown_household_type,0
Data Not Collected,15,all_persons,2019-04-01,2019-04-30,Q14a,without_children,14
Data Not Collected,15,all_persons,2019-04-01,2019-04-30,Q14a,with_children_and_adults,1
Data Not Collected,15,all_persons,2019-04-01,2019-04-30,Q14a,with_only_children,0
Data Not Collected,15,all_persons,2019-04-01,2019-04-30,Q14a,unknown_household_type,0
Yes,185,all_persons,2019-05-01,2019-05-31,Q14a,without_children,144
Yes,185,all_persons,2019-05-01,2019-05-31,Q14a,with_children_and_adults,41
Yes,185,all_persons,2019-05-01,2019-05-31,Q14a,with_only_children,0
Yes,185,all_persons,2019-05-01,2019-05-31,Q14a,unknown_household_type,0
No,513,all_persons,2019-05-01,2019-05-31,Q14a,without_children,414
No,513,all_persons,2019-05-01,2019-05-31,Q14a,with_children_and_adults,97
No,513,all_persons,2019-05-01,2019-05-31,Q14a,with_only_children,0
No,513,all_persons,2019-05-01,2019-05-31,Q14a,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_persons,2019-05-01,2019-05-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2019-05-01,2019-05-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-05-01,2019-05-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-05-01,2019-05-31,Q14a,unknown_household_type,0
Data Not Collected,13,all_persons,2019-05-01,2019-05-31,Q14a,without_children,12
Data Not Collected,13,all_persons,2019-05-01,2019-05-31,Q14a,with_children_and_adults,1
Data Not Collected,13,all_persons,2019-05-01,2019-05-31,Q14a,with_only_children,0
Data Not Collected,13,all_persons,2019-05-01,2019-05-31,Q14a,unknown_household_type,0
Yes,207,all_persons,2019-06-01,2019-06-30,Q14a,without_children,161
Yes,207,all_persons,2019-06-01,2019-06-30,Q14a,with_children_and_adults,46
Yes,207,all_persons,2019-06-01,2019-06-30,Q14a,with_only_children,0
Yes,207,all_persons,2019-06-01,2019-06-30,Q14a,unknown_household_type,0
No,488,all_persons,2019-06-01,2019-06-30,Q14a,without_children,394
No,488,all_persons,2019-06-01,2019-06-30,Q14a,with_children_and_adults,94
No,488,all_persons,2019-06-01,2019-06-30,Q14a,with_only_children,0
No,488,all_persons,2019-06-01,2019-06-30,Q14a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-06-01,2019-06-30,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2019-06-01,2019-06-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-06-01,2019-06-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-06-01,2019-06-30,Q14a,unknown_household_type,0
Data Not Collected,13,all_persons,2019-06-01,2019-06-30,Q14a,without_children,12
Data Not Collected,13,all_persons,2019-06-01,2019-06-30,Q14a,with_children_and_adults,1
Data Not Collected,13,all_persons,2019-06-01,2019-06-30,Q14a,with_only_children,0
Data Not Collected,13,all_persons,2019-06-01,2019-06-30,Q14a,unknown_household_type,0
Yes,188,all_persons,2019-07-01,2019-07-31,Q14a,without_children,130
Yes,188,all_persons,2019-07-01,2019-07-31,Q14a,with_children_and_adults,58
Yes,188,all_persons,2019-07-01,2019-07-31,Q14a,with_only_children,0
Yes,188,all_persons,2019-07-01,2019-07-31,Q14a,unknown_household_type,0
No,593,all_persons,2019-07-01,2019-07-31,Q14a,without_children,451
No,593,all_persons,2019-07-01,2019-07-31,Q14a,with_children_and_adults,141
No,593,all_persons,2019-07-01,2019-07-31,Q14a,with_only_children,0
No,593,all_persons,2019-07-01,2019-07-31,Q14a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q14a,unknown_household_type,0
Data Not Collected,20,all_persons,2019-07-01,2019-07-31,Q14a,without_children,18
Data Not Collected,20,all_persons,2019-07-01,2019-07-31,Q14a,with_children_and_adults,2
Data Not Collected,20,all_persons,2019-07-01,2019-07-31,Q14a,with_only_children,0
Data Not Collected,20,all_persons,2019-07-01,2019-07-31,Q14a,unknown_household_type,0
Yes,208,all_persons,2019-08-01,2019-08-31,Q14a,without_children,142
Yes,208,all_persons,2019-08-01,2019-08-31,Q14a,with_children_and_adults,66
Yes,208,all_persons,2019-08-01,2019-08-31,Q14a,with_only_children,0
Yes,208,all_persons,2019-08-01,2019-08-31,Q14a,unknown_household_type,0
No,603,all_persons,2019-08-01,2019-08-31,Q14a,without_children,427
No,603,all_persons,2019-08-01,2019-08-31,Q14a,with_children_and_adults,175
No,603,all_persons,2019-08-01,2019-08-31,Q14a,with_only_children,0
No,603,all_persons,2019-08-01,2019-08-31,Q14a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2019-08-01,2019-08-31,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2019-08-01,2019-08-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-08-01,2019-08-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-08-01,2019-08-31,Q14a,unknown_household_type,0
Data Not Collected,13,all_persons,2019-08-01,2019-08-31,Q14a,without_children,9
Data Not Collected,13,all_persons,2019-08-01,2019-08-31,Q14a,with_children_and_adults,4
Data Not Collected,13,all_persons,2019-08-01,2019-08-31,Q14a,with_only_children,0
Data Not Collected,13,all_persons,2019-08-01,2019-08-31,Q14a,unknown_household_type,0
Yes,212,all_persons,2019-09-01,2019-09-30,Q14a,without_children,153
Yes,212,all_persons,2019-09-01,2019-09-30,Q14a,with_children_and_adults,59
Yes,212,all_persons,2019-09-01,2019-09-30,Q14a,with_only_children,0
Yes,212,all_persons,2019-09-01,2019-09-30,Q14a,unknown_household_type,0
No,596,all_persons,2019-09-01,2019-09-30,Q14a,without_children,440
No,596,all_persons,2019-09-01,2019-09-30,Q14a,with_children_and_adults,155
No,596,all_persons,2019-09-01,2019-09-30,Q14a,with_only_children,0
No,596,all_persons,2019-09-01,2019-09-30,Q14a,unknown_household_type,1
Client Doesn't Know/Client Refused,1,all_persons,2019-09-01,2019-09-30,Q14a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2019-09-01,2019-09-30,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-09-01,2019-09-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-09-01,2019-09-30,Q14a,unknown_household_type,0
Data Not Collected,13,all_persons,2019-09-01,2019-09-30,Q14a,without_children,9
Data Not Collected,13,all_persons,2019-09-01,2019-09-30,Q14a,with_children_and_adults,4
Data Not Collected,13,all_persons,2019-09-01,2019-09-30,Q14a,with_only_children,0
Data Not Collected,13,all_persons,2019-09-01,2019-09-30,Q14a,unknown_household_type,0
Yes,220,all_persons,2019-10-01,2019-10-31,Q14a,without_children,159
Yes,220,all_persons,2019-10-01,2019-10-31,Q14a,with_children_and_adults,61
Yes,220,all_persons,2019-10-01,2019-10-31,Q14a,with_only_children,0
Yes,220,all_persons,2019-10-01,2019-10-31,Q14a,unknown_household_type,0
No,604,all_persons,2019-10-01,2019-10-31,Q14a,without_children,463
No,604,all_persons,2019-10-01,2019-10-31,Q14a,with_children_and_adults,136
No,604,all_persons,2019-10-01,2019-10-31,Q14a,with_only_children,0
No,604,all_persons,2019-10-01,2019-10-31,Q14a,unknown_household_type,5
Client Doesn't Know/Client Refused,3,all_persons,2019-10-01,2019-10-31,Q14a,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2019-10-01,2019-10-31,Q14a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2019-10-01,2019-10-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_persons,2019-10-01,2019-10-31,Q14a,unknown_household_type,0
Data Not Collected,18,all_persons,2019-10-01,2019-10-31,Q14a,without_children,10
Data Not Collected,18,all_persons,2019-10-01,2019-10-31,Q14a,with_children_and_adults,8
Data Not Collected,18,all_persons,2019-10-01,2019-10-31,Q14a,with_only_children,0
Data Not Collected,18,all_persons,2019-10-01,2019-10-31,Q14a,unknown_household_type,0
Yes,214,all_persons,2019-11-01,2019-11-30,Q14a,without_children,155
Yes,214,all_persons,2019-11-01,2019-11-30,Q14a,with_children_and_adults,59
Yes,214,all_persons,2019-11-01,2019-11-30,Q14a,with_only_children,0
Yes,214,all_persons,2019-11-01,2019-11-30,Q14a,unknown_household_type,0
No,626,all_persons,2019-11-01,2019-11-30,Q14a,without_children,494
No,626,all_persons,2019-11-01,2019-11-30,Q14a,with_children_and_adults,128
No,626,all_persons,2019-11-01,2019-11-30,Q14a,with_only_children,0
No,626,all_persons,2019-11-01,2019-11-30,Q14a,unknown_household_type,4
Client Doesn't Know/Client Refused,4,all_persons,2019-11-01,2019-11-30,Q14a,without_children,3
Client Doesn't Know/Client Refused,4,all_persons,2019-11-01,2019-11-30,Q14a,with_children_and_adults,1
Client Doesn't Know/Client Refused,4,all_persons,2019-11-01,2019-11-30,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2019-11-01,2019-11-30,Q14a,unknown_household_type,0
Data Not Collected,23,all_persons,2019-11-01,2019-11-30,Q14a,without_children,14
Data Not Collected,23,all_persons,2019-11-01,2019-11-30,Q14a,with_children_and_adults,9
Data Not Collected,23,all_persons,2019-11-01,2019-11-30,Q14a,with_only_children,0
Data Not Collected,23,all_persons,2019-11-01,2019-11-30,Q14a,unknown_household_type,0
Yes,222,all_persons,2019-12-01,2019-12-31,Q14a,without_children,155
Yes,222,all_persons,2019-12-01,2019-12-31,Q14a,with_children_and_adults,67
Yes,222,all_persons,2019-12-01,2019-12-31,Q14a,with_only_children,0
Yes,222,all_persons,2019-12-01,2019-12-31,Q14a,unknown_household_type,0
No,643,all_persons,2019-12-01,2019-12-31,Q14a,without_children,496
No,643,all_persons,2019-12-01,2019-12-31,Q14a,with_children_and_adults,143
No,643,all_persons,2019-12-01,2019-12-31,Q14a,with_only_children,0
No,643,all_persons,2019-12-01,2019-12-31,Q14a,unknown_household_type,4
Client Doesn't Know/Client Refused,4,all_persons,2019-12-01,2019-12-31,Q14a,without_children,3
Client Doesn't Know/Client Refused,4,all_persons,2019-12-01,2019-12-31,Q14a,with_children_and_adults,1
Client Doesn't Know/Client Refused,4,all_persons,2019-12-01,2019-12-31,Q14a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_persons,2019-12-01,2019-12-31,Q14a,unknown_household_type,0
Data Not Collected,23,all_persons,2019-12-01,2019-12-31,Q14a,without_children,15
Data Not Collected,23,all_persons,2019-12-01,2019-12-31,Q14a,with_children_and_adults,8
