ch_status_households,total,population,start_date,end_date,question,household_type,count
Data Not Collected,10,all_households,2018-01-01,2018-01-31,Q26a,unknown_household_type,0
Chronically Homeless,65,all_households,2018-02-01,2018-02-28,Q26a,without_children,61
Chronically Homeless,65,all_households,2018-02-01,2018-02-28,Q26a,with_children_and_adults,3
Chronically Homeless,65,all_households,2018-02-01,2018-02-28,Q26a,with_only_children,1
Chronically Homeless,65,all_households,2018-02-01,2018-02-28,Q26a,unknown_household_type,0
Not Chronically Homeless,288,all_households,2018-02-01,2018-02-28,Q26a,without_children,226
Not Chronically Homeless,288,all_households,2018-02-01,2018-02-28,Q26a,with_children_and_adults,61
Not Chronically Homeless,288,all_households,2018-02-01,2018-02-28,Q26a,with_only_children,1
Not Chronically Homeless,288,all_households,2018-02-01,2018-02-28,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,5,all_households,2018-02-01,2018-02-28,Q26a,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2018-02-01,2018-02-28,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2018-02-01,2018-02-28,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_households,2018-02-01,2018-02-28,Q26a,unknown_household_type,0
Data Not Collected,9,all_households,2018-02-01,2018-02-28,Q26a,without_children,9
Data Not Collected,9,all_households,2018-02-01,2018-02-28,Q26a,with_children_and_adults,0
Data Not Collected,9,all_households,2018-02-01,2018-02-28,Q26a,with_only_children,0
Data Not Collected,9,all_households,2018-02-01,2018-02-28,Q26a,unknown_household_type,0
Chronically Homeless,69,all_households,2018-03-01,2018-03-31,Q26a,without_children,65
Chronically Homeless,69,all_households,2018-03-01,2018-03-31,Q26a,with_children_and_adults,3
Chronically Homeless,69,all_households,2018-03-01,2018-03-31,Q26a,with_only_children,1
Chronically Homeless,69,all_households,2018-03-01,2018-03-31,Q26a,unknown_household_type,0
Not Chronically Homeless,291,all_households,2018-03-01,2018-03-31,Q26a,without_children,233
Not Chronically Homeless,291,all_households,2018-03-01,2018-03-31,Q26a,with_children_and_adults,57
Not Chronically Homeless,291,all_households,2018-03-01,2018-03-31,Q26a,with_only_children,1
Not Chronically Homeless,291,all_households,2018-03-01,2018-03-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,3,all_households,2018-03-01,2018-03-31,Q26a,without_children,3
Client Doesn't Know/Client Refused,3,all_households,2018-03-01,2018-03-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_households,2018-03-01,2018-03-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,3,all_households,2018-03-01,2018-03-31,Q26a,unknown_household_type,0
Data Not Collected,9,all_households,2018-03-01,2018-03-31,Q26a,without_children,9
Data Not Collected,9,all_households,2018-03-01,2018-03-31,Q26a,with_children_and_adults,0
Data Not Collected,9,all_households,2018-03-01,2018-03-31,Q26a,with_only_children,0
Data Not Collected,9,all_households,2018-03-01,2018-03-31,Q26a,unknown_household_type,0
Chronically Homeless,69,all_households,2018-04-01,2018-04-30,Q26a,without_children,66
Chronically Homeless,69,all_households,2018-04-01,2018-04-30,Q26a,with_children_and_adults,3
Chronically Homeless,69,all_households,2018-04-01,2018-04-30,Q26a,with_only_children,0
Chronically Homeless,69,all_households,2018-04-01,2018-04-30,Q26a,unknown_household_type,0
Not Chronically Homeless,266,all_households,2018-04-01,2018-04-30,Q26a,without_children,212
Not Chronically Homeless,266,all_households,2018-04-01,2018-04-30,Q26a,with_children_and_adults,53
Not Chronically Homeless,266,all_households,2018-04-01,2018-04-30,Q26a,with_only_children,1
Not Chronically Homeless,266,all_households,2018-04-01,2018-04-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2018-04-01,2018-04-30,Q26a,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2018-04-01,2018-04-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2018-04-01,2018-04-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_households,2018-04-01,2018-04-30,Q26a,unknown_household_type,0
Data Not Collected,5,all_households,2018-04-01,2018-04-30,Q26a,without_children,5
Data Not Collected,5,all_households,2018-04-01,2018-04-30,Q26a,with_children_and_adults,0
Data Not Collected,5,all_households,2018-04-01,2018-04-30,Q26a,with_only_children,0
Data Not Collected,5,all_households,2018-04-01,2018-04-30,Q26a,unknown_household_type,0
Chronically Homeless,61,all_households,2018-05-01,2018-05-31,Q26a,without_children,58
Chronically Homeless,61,all_households,2018-05-01,2018-05-31,Q26a,with_children_and_adults,3
Chronically Homeless,61,all_households,2018-05-01,2018-05-31,Q26a,with_only_children,0
Chronically Homeless,61,all_households,2018-05-01,2018-05-31,Q26a,unknown_household_type,0
Not Chronically Homeless,254,all_households,2018-05-01,2018-05-31,Q26a,without_children,176
Not Chronically Homeless,254,all_households,2018-05-01,2018-05-31,Q26a,with_children_and_adults,77
Not Chronically Homeless,254,all_households,2018-05-01,2018-05-31,Q26a,with_only_children,1
Not Chronically Homeless,254,all_households,2018-05-01,2018-05-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2018-05-01,2018-05-31,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2018-05-01,2018-05-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2018-05-01,2018-05-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2018-05-01,2018-05-31,Q26a,unknown_household_type,0
Data Not Collected,3,all_households,2018-05-01,2018-05-31,Q26a,without_children,3
Data Not Collected,3,all_households,2018-05-01,2018-05-31,Q26a,with_children_and_adults,0
Data Not Collected,3,all_households,2018-05-01,2018-05-31,Q26a,with_only_children,0
Data Not Collected,3,all_households,2018-05-01,2018-05-31,Q26a,unknown_household_type,0
Chronically Homeless,64,all_households,2018-06-01,2018-06-30,Q26a,without_children,59
Chronically Homeless,64,all_households,2018-06-01,2018-06-30,Q26a,with_children_and_adults,5
Chronically Homeless,64,all_households,2018-06-01,2018-06-30,Q26a,with_only_children,0
Chronically Homeless,64,all_households,2018-06-01,2018-06-30,Q26a,unknown_household_type,0
Not Chronically Homeless,235,all_households,2018-06-01,2018-06-30,Q26a,without_children,165
Not Chronically Homeless,235,all_households,2018-06-01,2018-06-30,Q26a,with_children_and_adults,69
Not Chronically Homeless,235,all_households,2018-06-01,2018-06-30,Q26a,with_only_children,1
Not Chronically Homeless,235,all_households,2018-06-01,2018-06-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2018-06-01,2018-06-30,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2018-06-01,2018-06-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2018-06-01,2018-06-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2018-06-01,2018-06-30,Q26a,unknown_household_type,0
Data Not Collected,5,all_households,2018-06-01,2018-06-30,Q26a,without_children,5
Data Not Collected,5,all_households,2018-06-01,2018-06-30,Q26a,with_children_and_adults,0
Data Not Collected,5,all_households,2018-06-01,2018-06-30,Q26a,with_only_children,0
Data Not Collected,5,all_households,2018-06-01,2018-06-30,Q26a,unknown_household_type,0
Chronically Homeless,62,all_households,2018-07-01,2018-07-31,Q26a,without_children,57
Chronically Homeless,62,all_households,2018-07-01,2018-07-31,Q26a,with_children_and_adults,5
Chronically Homeless,62,all_households,2018-07-01,2018-07-31,Q26a,with_only_children,0
Chronically Homeless,62,all_households,2018-07-01,2018-07-31,Q26a,unknown_household_type,0
Not Chronically Homeless,208,all_households,2018-07-01,2018-07-31,Q26a,without_children,142
Not Chronically Homeless,208,all_households,2018-07-01,2018-07-31,Q26a,with_children_and_adults,65
Not Chronically Homeless,208,all_households,2018-07-01,2018-07-31,Q26a,with_only_children,1
Not Chronically Homeless,208,all_households,2018-07-01,2018-07-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_households,2018-07-01,2018-07-31,Q26a,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2018-07-01,2018-07-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2018-07-01,2018-07-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,2,all_households,2018-07-01,2018-07-31,Q26a,unknown_household_type,0
Data Not Collected,6,all_households,2018-07-01,2018-07-31,Q26a,without_children,6
Data Not Collected,6,all_households,2018-07-01,2018-07-31,Q26a,with_children_and_adults,0
Data Not Collected,6,all_households,2018-07-01,2018-07-31,Q26a,with_only_children,0
Data Not Collected,6,all_households,2018-07-01,2018-07-31,Q26a,unknown_household_type,0
Chronically Homeless,63,all_households,2018-08-01,2018-08-31,Q26a,without_children,58
Chronically Homeless,63,all_households,2018-08-01,2018-08-31,Q26a,with_children_and_adults,5
Chronically Homeless,63,all_households,2018-08-01,2018-08-31,Q26a,with_only_children,0
Chronically Homeless,63,all_households,2018-08-01,2018-08-31,Q26a,unknown_household_type,0
Not Chronically Homeless,226,all_households,2018-08-01,2018-08-31,Q26a,without_children,154
Not Chronically Homeless,226,all_households,2018-08-01,2018-08-31,Q26a,with_children_and_adults,71
Not Chronically Homeless,226,all_households,2018-08-01,2018-08-31,Q26a,with_only_children,1
Not Chronically Homeless,226,all_households,2018-08-01,2018-08-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2018-08-01,2018-08-31,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2018-08-01,2018-08-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2018-08-01,2018-08-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2018-08-01,2018-08-31,Q26a,unknown_household_type,0
Data Not Collected,5,all_households,2018-08-01,2018-08-31,Q26a,without_children,5
Data Not Collected,5,all_households,2018-08-01,2018-08-31,Q26a,with_children_and_adults,0
Data Not Collected,5,all_households,2018-08-01,2018-08-31,Q26a,with_only_children,0
Data Not Collected,5,all_households,2018-08-01,2018-08-31,Q26a,unknown_household_type,0
Chronically Homeless,65,all_households,2018-09-01,2018-09-30,Q26a,without_children,60
Chronically Homeless,65,all_households,2018-09-01,2018-09-30,Q26a,with_children_and_adults,5
Chronically Homeless,65,all_households,2018-09-01,2018-09-30,Q26a,with_only_children,0
Chronically Homeless,65,all_households,2018-09-01,2018-09-30,Q26a,unknown_household_type,0
Not Chronically Homeless,223,all_households,2018-09-01,2018-09-30,Q26a,without_children,145
Not Chronically Homeless,223,all_households,2018-09-01,2018-09-30,Q26a,with_children_and_adults,77
Not Chronically Homeless,223,all_households,2018-09-01,2018-09-30,Q26a,with_only_children,1
Not Chronically Homeless,223,all_households,2018-09-01,2018-09-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2018-09-01,2018-09-30,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2018-09-01,2018-09-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2018-09-01,2018-09-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2018-09-01,2018-09-30,Q26a,unknown_household_type,0
Data Not Collected,5,all_households,2018-09-01,2018-09-30,Q26a,without_children,5
Data Not Collected,5,all_households,2018-09-01,2018-09-30,Q26a,with_children_and_adults,0
Data Not Collected,5,all_households,2018-09-01,2018-09-30,Q26a,with_only_children,0
Data Not Collected,5,all_households,2018-09-01,2018-09-30,Q26a,unknown_household_type,0
Chronically Homeless,64,all_households,2018-10-01,2018-10-31,Q26a,without_children,59
Chronically Homeless,64,all_households,2018-10-01,2018-10-31,Q26a,with_children_and_adults,5
Chronically Homeless,64,all_households,2018-10-01,2018-10-31,Q26a,with_only_children,0
Chronically Homeless,64,all_households,2018-10-01,2018-10-31,Q26a,unknown_household_type,0
Not Chronically Homeless,243,all_households,2018-10-01,2018-10-31,Q26a,without_children,160
Not Chronically Homeless,243,all_households,2018-10-01,2018-10-31,Q26a,with_children_and_adults,82
Not Chronically Homeless,243,all_households,2018-10-01,2018-10-31,Q26a,with_only_children,1
Not Chronically Homeless,243,all_households,2018-10-01,2018-10-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_households,2018-10-01,2018-10-31,Q26a,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2018-10-01,2018-10-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2018-10-01,2018-10-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_households,2018-10-01,2018-10-31,Q26a,unknown_household_type,0
Data Not Collected,5,all_households,2018-10-01,2018-10-31,Q26a,without_children,5
Data Not Collected,5,all_households,2018-10-01,2018-10-31,Q26a,with_children_and_adults,0
Data Not Collected,5,all_households,2018-10-01,2018-10-31,Q26a,with_only_children,0
Data Not Collected,5,all_households,2018-10-01,2018-10-31,Q26a,unknown_household_type,0
Chronically Homeless,79,all_households,2018-11-01,2018-11-30,Q26a,without_children,75
Chronically Homeless,79,all_households,2018-11-01,2018-11-30,Q26a,with_children_and_adults,4
Chronically Homeless,79,all_households,2018-11-01,2018-11-30,Q26a,with_only_children,0
Chronically Homeless,79,all_households,2018-11-01,2018-11-30,Q26a,unknown_household_type,0
Not Chronically Homeless,272,all_households,2018-11-01,2018-11-30,Q26a,without_children,192
Not Chronically Homeless,272,all_households,2018-11-01,2018-11-30,Q26a,with_children_and_adults,80
Not Chronically Homeless,272,all_households,2018-11-01,2018-11-30,Q26a,with_only_children,0
Not Chronically Homeless,272,all_households,2018-11-01,2018-11-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,10,all_households,2018-11-01,2018-11-30,Q26a,without_children,10
Client Doesn't Know/Client Refused,10,all_households,2018-11-01,2018-11-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,10,all_households,2018-11-01,2018-11-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,10,all_households,2018-11-01,2018-11-30,Q26a,unknown_household_type,0
Data Not Collected,12,all_households,2018-11-01,2018-11-30,Q26a,without_children,12
Data Not Collected,12,all_households,2018-11-01,2018-11-30,Q26a,with_children_and_adults,0
Data Not Collected,12,all_households,2018-11-01,2018-11-30,Q26a,with_only_children,0
Data Not Collected,12,all_households,2018-11-01,2018-11-30,Q26a,unknown_household_type,0
Chronically Homeless,78,all_households,2018-12-01,2018-12-31,Q26a,without_children,74
Chronically Homeless,78,all_households,2018-12-01,2018-12-31,Q26a,with_children_and_adults,4
Chronically Homeless,78,all_households,2018-12-01,2018-12-31,Q26a,with_only_children,0
Chronically Homeless,78,all_households,2018-12-01,2018-12-31,Q26a,unknown_household_type,0
Not Chronically Homeless,353,all_households,2018-12-01,2018-12-31,Q26a,without_children,266
Not Chronically Homeless,353,all_households,2018-12-01,2018-12-31,Q26a,with_children_and_adults,87
Not Chronically Homeless,353,all_households,2018-12-01,2018-12-31,Q26a,with_only_children,0
Not Chronically Homeless,353,all_households,2018-12-01,2018-12-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,11,all_households,2018-12-01,2018-12-31,Q26a,without_children,11
Client Doesn't Know/Client Refused,11,all_households,2018-12-01,2018-12-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,11,all_households,2018-12-01,2018-12-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,11,all_households,2018-12-01,2018-12-31,Q26a,unknown_household_type,0
Data Not Collected,19,all_households,2018-12-01,2018-12-31,Q26a,without_children,18
Data Not Collected,19,all_households,2018-12-01,2018-12-31,Q26a,with_children_and_adults,1
Data Not Collected,19,all_households,2018-12-01,2018-12-31,Q26a,with_only_children,0
Data Not Collected,19,all_households,2018-12-01,2018-12-31,Q26a,unknown_household_type,0
Chronically Homeless,81,all_households,2019-01-01,2019-01-31,Q26a,without_children,77
Chronically Homeless,81,all_households,2019-01-01,2019-01-31,Q26a,with_children_and_adults,4
Chronically Homeless,81,all_households,2019-01-01,2019-01-31,Q26a,with_only_children,0
Chronically Homeless,81,all_households,2019-01-01,2019-01-31,Q26a,unknown_household_type,0
Not Chronically Homeless,452,all_households,2019-01-01,2019-01-31,Q26a,without_children,364
Not Chronically Homeless,452,all_households,2019-01-01,2019-01-31,Q26a,with_children_and_adults,88
Not Chronically Homeless,452,all_households,2019-01-01,2019-01-31,Q26a,with_only_children,0
Not Chronically Homeless,452,all_households,2019-01-01,2019-01-31,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,11,all_households,2019-01-01,2019-01-31,Q26a,without_children,11
Client Doesn't Know/Client Refused,11,all_households,2019-01-01,2019-01-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,11,all_households,2019-01-01,2019-01-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,11,all_households,2019-01-01,2019-01-31,Q26a,unknown_household_type,0
Data Not Collected,19,all_households,2019-01-01,2019-01-31,Q26a,without_children,18
Data Not Collected,19,all_households,2019-01-01,2019-01-31,Q26a,with_children_and_adults,1
Data Not Collected,19,all_households,2019-01-01,2019-01-31,Q26a,with_only_children,0
Data Not Collected,19,all_households,2019-01-01,2019-01-31,Q26a,unknown_household_type,0
Chronically Homeless,85,all_households,2019-02-01,2019-02-28,Q26a,without_children,81
Chronically Homeless,85,all_households,2019-02-01,2019-02-28,Q26a,with_children_and_adults,4
Chronically Homeless,85,all_households,2019-02-01,2019-02-28,Q26a,with_only_children,0
Chronically Homeless,85,all_households,2019-02-01,2019-02-28,Q26a,unknown_household_type,0
Not Chronically Homeless,513,all_households,2019-02-01,2019-02-28,Q26a,without_children,415
Not Chronically Homeless,513,all_households,2019-02-01,2019-02-28,Q26a,with_children_and_adults,97
Not Chronically Homeless,513,all_households,2019-02-01,2019-02-28,Q26a,with_only_children,0
Not Chronically Homeless,513,all_households,2019-02-01,2019-02-28,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,11,all_households,2019-02-01,2019-02-28,Q26a,without_children,11
Client Doesn't Know/Client Refused,11,all_households,2019-02-01,2019-02-28,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,11,all_households,2019-02-01,2019-02-28,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,11,all_households,2019-02-01,2019-02-28,Q26a,unknown_household_type,0
Data Not Collected,16,all_households,2019-02-01,2019-02-28,Q26a,without_children,15
Data Not Collected,16,all_households,2019-02-01,2019-02-28,Q26a,with_children_and_adults,1
Data Not Collected,16,all_households,2019-02-01,2019-02-28,Q26a,with_only_children,0
Data Not Collected,16,all_households,2019-02-01,2019-02-28,Q26a,unknown_household_type,0
Chronically Homeless,84,all_households,2019-03-01,2019-03-31,Q26a,without_children,80
Chronically Homeless,84,all_households,2019-03-01,2019-03-31,Q26a,with_children_and_adults,4
Chronically Homeless,84,all_households,2019-03-01,2019-03-31,Q26a,with_only_children,0
Chronically Homeless,84,all_households,2019-03-01,2019-03-31,Q26a,unknown_household_type,0
Not Chronically Homeless,493,all_households,2019-03-01,2019-03-31,Q26a,without_children,404
Not Chronically Homeless,493,all_households,2019-03-01,2019-03-31,Q26a,with_children_and_adults,88
Not Chronically Homeless,493,all_households,2019-03-01,2019-03-31,Q26a,with_only_children,0
Not Chronically Homeless,493,all_households,2019-03-01,2019-03-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,11,all_households,2019-03-01,2019-03-31,Q26a,without_children,11
Client Doesn't Know/Client Refused,11,all_households,2019-03-01,2019-03-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,11,all_households,2019-03-01,2019-03-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,11,all_households,2019-03-01,2019-03-31,Q26a,unknown_household_type,0
Data Not Collected,16,all_households,2019-03-01,2019-03-31,Q26a,without_children,15
Data Not Collected,16,all_households,2019-03-01,2019-03-31,Q26a,with_children_and_adults,1
Data Not Collected,16,all_households,2019-03-01,2019-03-31,Q26a,with_only_children,0
Data Not Collected,16,all_households,2019-03-01,2019-03-31,Q26a,unknown_household_type,0
Chronically Homeless,85,all_households,2019-04-01,2019-04-30,Q26a,without_children,82
Chronically Homeless,85,all_households,2019-04-01,2019-04-30,Q26a,with_children_and_adults,3
Chronically Homeless,85,all_households,2019-04-01,2019-04-30,Q26a,with_only_children,0
Chronically Homeless,85,all_households,2019-04-01,2019-04-30,Q26a,unknown_household_type,0
Not Chronically Homeless,517,all_households,2019-04-01,2019-04-30,Q26a,without_children,432
Not Chronically Homeless,517,all_households,2019-04-01,2019-04-30,Q26a,with_children_and_adults,84
Not Chronically Homeless,517,all_households,2019-04-01,2019-04-30,Q26a,with_only_children,0
Not Chronically Homeless,517,all_households,2019-04-01,2019-04-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,6,all_households,2019-04-01,2019-04-30,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2019-04-01,2019-04-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2019-04-01,2019-04-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2019-04-01,2019-04-30,Q26a,unknown_household_type,0
Data Not Collected,14,all_households,2019-04-01,2019-04-30,Q26a,without_children,13
Data Not Collected,14,all_households,2019-04-01,2019-04-30,Q26a,with_children_and_adults,1
Data Not Collected,14,all_households,2019-04-01,2019-04-30,Q26a,with_only_children,0
Data Not Collected,14,all_households,2019-04-01,2019-04-30,Q26a,unknown_household_type,0
Chronically Homeless,91,all_households,2019-05-01,2019-05-31,Q26a,without_children,88
Chronically Homeless,91,all_households,2019-05-01,2019-05-31,Q26a,with_children_and_adults,3
Chronically Homeless,91,all_households,2019-05-01,2019-05-31,Q26a,with_only_children,0
Chronically Homeless,91,all_households,2019-05-01,2019-05-31,Q26a,unknown_household_type,0
Not Chronically Homeless,499,all_households,2019-05-01,2019-05-31,Q26a,without_children,408
Not Chronically Homeless,499,all_households,2019-05-01,2019-05-31,Q26a,with_children_and_adults,90
Not Chronically Homeless,499,all_households,2019-05-01,2019-05-31,Q26a,with_only_children,0
Not Chronically Homeless,499,all_households,2019-05-01,2019-05-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,6,all_households,2019-05-01,2019-05-31,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2019-05-01,2019-05-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2019-05-01,2019-05-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2019-05-01,2019-05-31,Q26a,unknown_household_type,0
Data Not Collected,11,all_households,2019-05-01,2019-05-31,Q26a,without_children,11
Data Not Collected,11,all_households,2019-05-01,2019-05-31,Q26a,with_children_and_adults,0
Data Not Collected,11,all_households,2019-05-01,2019-05-31,Q26a,with_only_children,0
Data Not Collected,11,all_households,2019-05-01,2019-05-31,Q26a,unknown_household_type,0
Chronically Homeless,91,all_households,2019-06-01,2019-06-30,Q26a,without_children,88
Chronically Homeless,91,all_households,2019-06-01,2019-06-30,Q26a,with_children_and_adults,3
Chronically Homeless,91,all_households,2019-06-01,2019-06-30,Q26a,with_only_children,0
Chronically Homeless,91,all_households,2019-06-01,2019-06-30,Q26a,unknown_household_type,0
Not Chronically Homeless,498,all_households,2019-06-01,2019-06-30,Q26a,without_children,404
Not Chronically Homeless,498,all_households,2019-06-01,2019-06-30,Q26a,with_children_and_adults,94
Not Chronically Homeless,498,all_households,2019-06-01,2019-06-30,Q26a,with_only_children,0
Not Chronically Homeless,498,all_households,2019-06-01,2019-06-30,Q26a,unknown_household_type,0
Client Doesn't Know/Client Refused,7,all_households,2019-06-01,2019-06-30,Q26a,without_children,7
Client Doesn't Know/Client Refused,7,all_households,2019-06-01,2019-06-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,7,all_households,2019-06-01,2019-06-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,7,all_households,2019-06-01,2019-06-30,Q26a,unknown_household_type,0
Data Not Collected,13,all_households,2019-06-01,2019-06-30,Q26a,without_children,13
Data Not Collected,13,all_households,2019-06-01,2019-06-30,Q26a,with_children_and_adults,0
Data Not Collected,13,all_households,2019-06-01,2019-06-30,Q26a,with_only_children,0
Data Not Collected,13,all_households,2019-06-01,2019-06-30,Q26a,unknown_household_type,0
Chronically Homeless,95,all_households,2019-07-01,2019-07-31,Q26a,without_children,91
Chronically Homeless,95,all_households,2019-07-01,2019-07-31,Q26a,with_children_and_adults,4
Chronically Homeless,95,all_households,2019-07-01,2019-07-31,Q26a,with_only_children,0
Chronically Homeless,95,all_households,2019-07-01,2019-07-31,Q26a,unknown_household_type,0
Not Chronically Homeless,547,all_households,2019-07-01,2019-07-31,Q26a,without_children,413
Not Chronically Homeless,547,all_households,2019-07-01,2019-07-31,Q26a,with_children_and_adults,133
Not Chronically Homeless,547,all_households,2019-07-01,2019-07-31,Q26a,with_only_children,0
Not Chronically Homeless,547,all_households,2019-07-01,2019-07-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,8,all_households,2019-07-01,2019-07-31,Q26a,without_children,8
Client Doesn't Know/Client Refused,8,all_households,2019-07-01,2019-07-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,8,all_households,2019-07-01,2019-07-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,8,all_households,2019-07-01,2019-07-31,Q26a,unknown_household_type,0
Data Not Collected,13,all_households,2019-07-01,2019-07-31,Q26a,without_children,12
Data Not Collected,13,all_households,2019-07-01,2019-07-31,Q26a,with_children_and_adults,1
Data Not Collected,13,all_households,2019-07-01,2019-07-31,Q26a,with_only_children,0
Data Not Collected,13,all_households,2019-07-01,2019-07-31,Q26a,unknown_household_type,0
Chronically Homeless,90,all_households,2019-08-01,2019-08-31,Q26a,without_children,87
Chronically Homeless,90,all_households,2019-08-01,2019-08-31,Q26a,with_children_and_adults,3
Chronically Homeless,90,all_households,2019-08-01,2019-08-31,Q26a,with_only_children,0
Chronically Homeless,90,all_households,2019-08-01,2019-08-31,Q26a,unknown_household_type,0
Not Chronically Homeless,570,all_households,2019-08-01,2019-08-31,Q26a,without_children,405
Not Chronically Homeless,570,all_households,2019-08-01,2019-08-31,Q26a,with_children_and_adults,164
Not Chronically Homeless,570,all_households,2019-08-01,2019-08-31,Q26a,with_only_children,0
Not Chronically Homeless,570,all_households,2019-08-01,2019-08-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,6,all_households,2019-08-01,2019-08-31,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2019-08-01,2019-08-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2019-08-01,2019-08-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2019-08-01,2019-08-31,Q26a,unknown_household_type,0
Data Not Collected,9,all_households,2019-08-01,2019-08-31,Q26a,without_children,8
Data Not Collected,9,all_households,2019-08-01,2019-08-31,Q26a,with_children_and_adults,1
Data Not Collected,9,all_households,2019-08-01,2019-08-31,Q26a,with_only_children,0
Data Not Collected,9,all_households,2019-08-01,2019-08-31,Q26a,unknown_household_type,0
Chronically Homeless,89,all_households,2019-09-01,2019-09-30,Q26a,without_children,85
Chronically Homeless,89,all_households,2019-09-01,2019-09-30,Q26a,with_children_and_adults,4
Chronically Homeless,89,all_households,2019-09-01,2019-09-30,Q26a,with_only_children,0
Chronically Homeless,89,all_households,2019-09-01,2019-09-30,Q26a,unknown_household_type,0
Not Chronically Homeless,564,all_households,2019-09-01,2019-09-30,Q26a,without_children,426
Not Chronically Homeless,564,all_households,2019-09-01,2019-09-30,Q26a,with_children_and_adults,137
Not Chronically Homeless,564,all_households,2019-09-01,2019-09-30,Q26a,with_only_children,0
