time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
Total (persons moved into housing),280,all_persons,2018-02-01,2018-02-28,Q22e,unknown_household_type,0
Not yet moved into housing,16,all_persons,2018-02-01,2018-02-28,Q22e,without_children,3
Not yet moved into housing,16,all_persons,2018-02-01,2018-02-28,Q22e,with_children_and_adults,13
Not yet moved into housing,16,all_persons,2018-02-01,2018-02-28,Q22e,with_only_children,0
Not yet moved into housing,16,all_persons,2018-02-01,2018-02-28,Q22e,unknown_household_type,0
Data not collected,8,all_persons,2018-02-01,2018-02-28,Q22e,without_children,6
Data not collected,8,all_persons,2018-02-01,2018-02-28,Q22e,with_children_and_adults,2
Data not collected,8,all_persons,2018-02-01,2018-02-28,Q22e,with_only_children,0
Data not collected,8,all_persons,2018-02-01,2018-02-28,Q22e,unknown_household_type,0
Total persons,304,all_persons,2018-02-01,2018-02-28,Q22e,without_children,198
Total persons,304,all_persons,2018-02-01,2018-02-28,Q22e,with_children_and_adults,105
Total persons,304,all_persons,2018-02-01,2018-02-28,Q22e,with_only_children,1
Total persons,304,all_persons,2018-02-01,2018-02-28,Q22e,unknown_household_type,0
7 days or less,45,all_persons,2018-03-01,2018-03-31,Q22e,without_children,36
7 days or less,45,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,9
7 days or less,45,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
7 days or less,45,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2018-03-01,2018-03-31,Q22e,without_children,3
8 to 14 days,6,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,3
8 to 14 days,6,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
15 to 21 days,3,all_persons,2018-03-01,2018-03-31,Q22e,without_children,3
15 to 21 days,3,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,0
15 to 21 days,3,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
15 to 21 days,3,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
22 to 30 days,18,all_persons,2018-03-01,2018-03-31,Q22e,without_children,10
22 to 30 days,18,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,8
22 to 30 days,18,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
22 to 30 days,18,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
31 to 60 days,21,all_persons,2018-03-01,2018-03-31,Q22e,without_children,14
31 to 60 days,21,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,7
31 to 60 days,21,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
31 to 60 days,21,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
61 to 180 days,77,all_persons,2018-03-01,2018-03-31,Q22e,without_children,56
61 to 180 days,77,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,21
61 to 180 days,77,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
61 to 180 days,77,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
181 to 365 days,31,all_persons,2018-03-01,2018-03-31,Q22e,without_children,15
181 to 365 days,31,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,15
181 to 365 days,31,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,1
181 to 365 days,31,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),22,all_persons,2018-03-01,2018-03-31,Q22e,without_children,22
366-730 days (1-2 years),22,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),22,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
366-730 days (1-2 years),22,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
731 days or more,44,all_persons,2018-03-01,2018-03-31,Q22e,without_children,35
731 days or more,44,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,9
731 days or more,44,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
731 days or more,44,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
Total (persons moved into housing),267,all_persons,2018-03-01,2018-03-31,Q22e,without_children,194
Total (persons moved into housing),267,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,72
Total (persons moved into housing),267,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,1
Total (persons moved into housing),267,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
Not yet moved into housing,25,all_persons,2018-03-01,2018-03-31,Q22e,without_children,5
Not yet moved into housing,25,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,20
Not yet moved into housing,25,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
Not yet moved into housing,25,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
Data not collected,12,all_persons,2018-03-01,2018-03-31,Q22e,without_children,7
Data not collected,12,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,5
Data not collected,12,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,0
Data not collected,12,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
Total persons,304,all_persons,2018-03-01,2018-03-31,Q22e,without_children,206
Total persons,304,all_persons,2018-03-01,2018-03-31,Q22e,with_children_and_adults,97
Total persons,304,all_persons,2018-03-01,2018-03-31,Q22e,with_only_children,1
Total persons,304,all_persons,2018-03-01,2018-03-31,Q22e,unknown_household_type,0
7 days or less,29,all_persons,2018-04-01,2018-04-30,Q22e,without_children,23
7 days or less,29,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,6
7 days or less,29,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
7 days or less,29,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
8 to 14 days,1,all_persons,2018-04-01,2018-04-30,Q22e,without_children,1
8 to 14 days,1,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,0
8 to 14 days,1,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
8 to 14 days,1,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
15 to 21 days,2,all_persons,2018-04-01,2018-04-30,Q22e,without_children,2
15 to 21 days,2,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,0
15 to 21 days,2,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
15 to 21 days,2,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
22 to 30 days,13,all_persons,2018-04-01,2018-04-30,Q22e,without_children,5
22 to 30 days,13,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,8
22 to 30 days,13,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
22 to 30 days,13,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
31 to 60 days,21,all_persons,2018-04-01,2018-04-30,Q22e,without_children,20
31 to 60 days,21,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,1
31 to 60 days,21,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
31 to 60 days,21,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
61 to 180 days,77,all_persons,2018-04-01,2018-04-30,Q22e,without_children,52
61 to 180 days,77,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,25
61 to 180 days,77,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
61 to 180 days,77,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
181 to 365 days,35,all_persons,2018-04-01,2018-04-30,Q22e,without_children,14
181 to 365 days,35,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,21
181 to 365 days,35,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
181 to 365 days,35,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),23,all_persons,2018-04-01,2018-04-30,Q22e,without_children,21
366-730 days (1-2 years),23,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,2
366-730 days (1-2 years),23,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
366-730 days (1-2 years),23,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
731 days or more,41,all_persons,2018-04-01,2018-04-30,Q22e,without_children,32
731 days or more,41,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,9
731 days or more,41,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
731 days or more,41,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
Total (persons moved into housing),242,all_persons,2018-04-01,2018-04-30,Q22e,without_children,170
Total (persons moved into housing),242,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,72
Total (persons moved into housing),242,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
Total (persons moved into housing),242,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
Not yet moved into housing,27,all_persons,2018-04-01,2018-04-30,Q22e,without_children,3
Not yet moved into housing,27,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,24
Not yet moved into housing,27,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
Not yet moved into housing,27,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
Data not collected,8,all_persons,2018-04-01,2018-04-30,Q22e,without_children,5
Data not collected,8,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,3
Data not collected,8,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
Data not collected,8,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
Total persons,277,all_persons,2018-04-01,2018-04-30,Q22e,without_children,178
Total persons,277,all_persons,2018-04-01,2018-04-30,Q22e,with_children_and_adults,99
Total persons,277,all_persons,2018-04-01,2018-04-30,Q22e,with_only_children,0
Total persons,277,all_persons,2018-04-01,2018-04-30,Q22e,unknown_household_type,0
7 days or less,26,all_persons,2018-05-01,2018-05-31,Q22e,without_children,23
7 days or less,26,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,3
7 days or less,26,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
7 days or less,26,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2018-05-01,2018-05-31,Q22e,without_children,0
8 to 14 days,6,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,6
8 to 14 days,6,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
15 to 21 days,1,all_persons,2018-05-01,2018-05-31,Q22e,without_children,1
15 to 21 days,1,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,0
15 to 21 days,1,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
15 to 21 days,1,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
22 to 30 days,8,all_persons,2018-05-01,2018-05-31,Q22e,without_children,1
22 to 30 days,8,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,7
22 to 30 days,8,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
22 to 30 days,8,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
31 to 60 days,19,all_persons,2018-05-01,2018-05-31,Q22e,without_children,8
31 to 60 days,19,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,11
31 to 60 days,19,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
31 to 60 days,19,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
61 to 180 days,44,all_persons,2018-05-01,2018-05-31,Q22e,without_children,17
61 to 180 days,44,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,27
61 to 180 days,44,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
61 to 180 days,44,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
181 to 365 days,37,all_persons,2018-05-01,2018-05-31,Q22e,without_children,11
181 to 365 days,37,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,26
181 to 365 days,37,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
181 to 365 days,37,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),23,all_persons,2018-05-01,2018-05-31,Q22e,without_children,21
366-730 days (1-2 years),23,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,2
366-730 days (1-2 years),23,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
366-730 days (1-2 years),23,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
731 days or more,36,all_persons,2018-05-01,2018-05-31,Q22e,without_children,27
731 days or more,36,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,9
731 days or more,36,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
731 days or more,36,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
Total (persons moved into housing),200,all_persons,2018-05-01,2018-05-31,Q22e,without_children,109
Total (persons moved into housing),200,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,91
Total (persons moved into housing),200,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
Total (persons moved into housing),200,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
Not yet moved into housing,25,all_persons,2018-05-01,2018-05-31,Q22e,without_children,7
Not yet moved into housing,25,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,18
Not yet moved into housing,25,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
Not yet moved into housing,25,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
Data not collected,6,all_persons,2018-05-01,2018-05-31,Q22e,without_children,3
Data not collected,6,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,3
Data not collected,6,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
Data not collected,6,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
Total persons,231,all_persons,2018-05-01,2018-05-31,Q22e,without_children,119
Total persons,231,all_persons,2018-05-01,2018-05-31,Q22e,with_children_and_adults,112
Total persons,231,all_persons,2018-05-01,2018-05-31,Q22e,with_only_children,0
Total persons,231,all_persons,2018-05-01,2018-05-31,Q22e,unknown_household_type,0
7 days or less,29,all_persons,2018-06-01,2018-06-30,Q22e,without_children,17
7 days or less,29,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,12
7 days or less,29,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
7 days or less,29,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2018-06-01,2018-06-30,Q22e,without_children,0
8 to 14 days,6,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,6
8 to 14 days,6,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
15 to 21 days,3,all_persons,2018-06-01,2018-06-30,Q22e,without_children,1
15 to 21 days,3,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,2
15 to 21 days,3,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
15 to 21 days,3,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
22 to 30 days,5,all_persons,2018-06-01,2018-06-30,Q22e,without_children,1
22 to 30 days,5,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,4
22 to 30 days,5,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
22 to 30 days,5,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
31 to 60 days,15,all_persons,2018-06-01,2018-06-30,Q22e,without_children,8
31 to 60 days,15,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,7
31 to 60 days,15,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
31 to 60 days,15,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
61 to 180 days,43,all_persons,2018-06-01,2018-06-30,Q22e,without_children,17
61 to 180 days,43,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,26
61 to 180 days,43,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
61 to 180 days,43,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
181 to 365 days,33,all_persons,2018-06-01,2018-06-30,Q22e,without_children,9
181 to 365 days,33,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,24
181 to 365 days,33,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
181 to 365 days,33,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),22,all_persons,2018-06-01,2018-06-30,Q22e,without_children,20
366-730 days (1-2 years),22,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,2
366-730 days (1-2 years),22,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
366-730 days (1-2 years),22,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
731 days or more,41,all_persons,2018-06-01,2018-06-30,Q22e,without_children,32
731 days or more,41,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,9
731 days or more,41,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
731 days or more,41,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
Total (persons moved into housing),197,all_persons,2018-06-01,2018-06-30,Q22e,without_children,105
Total (persons moved into housing),197,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,92
Total (persons moved into housing),197,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
Total (persons moved into housing),197,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
Not yet moved into housing,18,all_persons,2018-06-01,2018-06-30,Q22e,without_children,3
Not yet moved into housing,18,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,15
Not yet moved into housing,18,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
Not yet moved into housing,18,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
Data not collected,10,all_persons,2018-06-01,2018-06-30,Q22e,without_children,5
Data not collected,10,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,5
Data not collected,10,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
Data not collected,10,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
Total persons,225,all_persons,2018-06-01,2018-06-30,Q22e,without_children,113
Total persons,225,all_persons,2018-06-01,2018-06-30,Q22e,with_children_and_adults,112
Total persons,225,all_persons,2018-06-01,2018-06-30,Q22e,with_only_children,0
Total persons,225,all_persons,2018-06-01,2018-06-30,Q22e,unknown_household_type,0
7 days or less,32,all_persons,2018-07-01,2018-07-31,Q22e,without_children,21
7 days or less,32,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,11
7 days or less,32,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
7 days or less,32,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
8 to 14 days,13,all_persons,2018-07-01,2018-07-31,Q22e,without_children,1
8 to 14 days,13,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,12
8 to 14 days,13,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
8 to 14 days,13,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
15 to 21 days,3,all_persons,2018-07-01,2018-07-31,Q22e,without_children,1
15 to 21 days,3,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,2
15 to 21 days,3,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
15 to 21 days,3,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
22 to 30 days,5,all_persons,2018-07-01,2018-07-31,Q22e,without_children,1
22 to 30 days,5,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,4
22 to 30 days,5,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
22 to 30 days,5,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
31 to 60 days,15,all_persons,2018-07-01,2018-07-31,Q22e,without_children,8
31 to 60 days,15,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,7
31 to 60 days,15,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
31 to 60 days,15,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
61 to 180 days,36,all_persons,2018-07-01,2018-07-31,Q22e,without_children,14
61 to 180 days,36,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,22
61 to 180 days,36,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
61 to 180 days,36,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
181 to 365 days,32,all_persons,2018-07-01,2018-07-31,Q22e,without_children,11
181 to 365 days,32,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,21
181 to 365 days,32,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
181 to 365 days,32,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),27,all_persons,2018-07-01,2018-07-31,Q22e,without_children,19
366-730 days (1-2 years),27,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,8
366-730 days (1-2 years),27,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
366-730 days (1-2 years),27,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
731 days or more,44,all_persons,2018-07-01,2018-07-31,Q22e,without_children,33
731 days or more,44,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,11
731 days or more,44,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
731 days or more,44,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
Total (persons moved into housing),207,all_persons,2018-07-01,2018-07-31,Q22e,without_children,109
Total (persons moved into housing),207,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,98
Total (persons moved into housing),207,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
Total (persons moved into housing),207,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
Not yet moved into housing,11,all_persons,2018-07-01,2018-07-31,Q22e,without_children,5
Not yet moved into housing,11,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,6
Not yet moved into housing,11,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
Not yet moved into housing,11,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
Data not collected,11,all_persons,2018-07-01,2018-07-31,Q22e,without_children,6
Data not collected,11,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,5
Data not collected,11,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
Data not collected,11,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
Total persons,229,all_persons,2018-07-01,2018-07-31,Q22e,without_children,120
Total persons,229,all_persons,2018-07-01,2018-07-31,Q22e,with_children_and_adults,109
Total persons,229,all_persons,2018-07-01,2018-07-31,Q22e,with_only_children,0
Total persons,229,all_persons,2018-07-01,2018-07-31,Q22e,unknown_household_type,0
7 days or less,32,all_persons,2018-08-01,2018-08-31,Q22e,without_children,20
7 days or less,32,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,12
7 days or less,32,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
7 days or less,32,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
8 to 14 days,8,all_persons,2018-08-01,2018-08-31,Q22e,without_children,1
8 to 14 days,8,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,7
8 to 14 days,8,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
8 to 14 days,8,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
15 to 21 days,4,all_persons,2018-08-01,2018-08-31,Q22e,without_children,2
15 to 21 days,4,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,2
15 to 21 days,4,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
15 to 21 days,4,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2018-08-01,2018-08-31,Q22e,without_children,2
22 to 30 days,6,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,4
22 to 30 days,6,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
31 to 60 days,9,all_persons,2018-08-01,2018-08-31,Q22e,without_children,7
31 to 60 days,9,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,2
31 to 60 days,9,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
31 to 60 days,9,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
61 to 180 days,28,all_persons,2018-08-01,2018-08-31,Q22e,without_children,14
61 to 180 days,28,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,14
61 to 180 days,28,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
61 to 180 days,28,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
181 to 365 days,32,all_persons,2018-08-01,2018-08-31,Q22e,without_children,13
181 to 365 days,32,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,19
181 to 365 days,32,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
181 to 365 days,32,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),27,all_persons,2018-08-01,2018-08-31,Q22e,without_children,19
366-730 days (1-2 years),27,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,8
366-730 days (1-2 years),27,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
366-730 days (1-2 years),27,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
731 days or more,44,all_persons,2018-08-01,2018-08-31,Q22e,without_children,33
731 days or more,44,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,11
731 days or more,44,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
731 days or more,44,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
Total (persons moved into housing),190,all_persons,2018-08-01,2018-08-31,Q22e,without_children,111
Total (persons moved into housing),190,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,79
Total (persons moved into housing),190,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
Total (persons moved into housing),190,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
Not yet moved into housing,26,all_persons,2018-08-01,2018-08-31,Q22e,without_children,6
Not yet moved into housing,26,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,20
Not yet moved into housing,26,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
Not yet moved into housing,26,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
Data not collected,12,all_persons,2018-08-01,2018-08-31,Q22e,without_children,7
Data not collected,12,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,5
Data not collected,12,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
Data not collected,12,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
Total persons,228,all_persons,2018-08-01,2018-08-31,Q22e,without_children,124
Total persons,228,all_persons,2018-08-01,2018-08-31,Q22e,with_children_and_adults,104
Total persons,228,all_persons,2018-08-01,2018-08-31,Q22e,with_only_children,0
Total persons,228,all_persons,2018-08-01,2018-08-31,Q22e,unknown_household_type,0
7 days or less,40,all_persons,2018-09-01,2018-09-30,Q22e,without_children,19
7 days or less,40,all_persons,2018-09-01,2018-09-30,Q22e,with_children_and_adults,21
