ethnicity,total,population,start_date,end_date,question,household_type,count
Non-Hispanic/Non-Latin(a)(o)(x),526,all_persons,2017-09-01,2017-09-30,Q12b,without_children,259
Non-Hispanic/Non-Latin(a)(o)(x),526,all_persons,2017-09-01,2017-09-30,Q12b,with_children_and_adults,257
Non-Hispanic/Non-Latin(a)(o)(x),526,all_persons,2017-09-01,2017-09-30,Q12b,with_only_children,9
Non-Hispanic/Non-Latin(a)(o)(x),526,all_persons,2017-09-01,2017-09-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),50,all_persons,2017-09-01,2017-09-30,Q12b,without_children,33
Hispanic/Latin(a)(o)(x),50,all_persons,2017-09-01,2017-09-30,Q12b,with_children_and_adults,16
Hispanic/Latin(a)(o)(x),50,all_persons,2017-09-01,2017-09-30,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),50,all_persons,2017-09-01,2017-09-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,2,all_persons,2017-09-01,2017-09-30,Q12b,without_children,1
Client Doesn't Know/Client Refused,2,all_persons,2017-09-01,2017-09-30,Q12b,with_children_and_adults,1
Client Doesn't Know/Client Refused,2,all_persons,2017-09-01,2017-09-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,2,all_persons,2017-09-01,2017-09-30,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q12b,without_children,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),469,all_persons,2017-10-01,2017-10-31,Q12b,without_children,229
Non-Hispanic/Non-Latin(a)(o)(x),469,all_persons,2017-10-01,2017-10-31,Q12b,with_children_and_adults,228
Non-Hispanic/Non-Latin(a)(o)(x),469,all_persons,2017-10-01,2017-10-31,Q12b,with_only_children,11
Non-Hispanic/Non-Latin(a)(o)(x),469,all_persons,2017-10-01,2017-10-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),45,all_persons,2017-10-01,2017-10-31,Q12b,without_children,22
Hispanic/Latin(a)(o)(x),45,all_persons,2017-10-01,2017-10-31,Q12b,with_children_and_adults,21
Hispanic/Latin(a)(o)(x),45,all_persons,2017-10-01,2017-10-31,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),45,all_persons,2017-10-01,2017-10-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2017-10-01,2017-10-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2017-10-01,2017-10-31,Q12b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2017-10-01,2017-10-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2017-10-01,2017-10-31,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2017-10-01,2017-10-31,Q12b,without_children,0
Data Not Collected,2,all_persons,2017-10-01,2017-10-31,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-10-01,2017-10-31,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2017-10-01,2017-10-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),549,all_persons,2017-11-01,2017-11-30,Q12b,without_children,305
Non-Hispanic/Non-Latin(a)(o)(x),549,all_persons,2017-11-01,2017-11-30,Q12b,with_children_and_adults,233
Non-Hispanic/Non-Latin(a)(o)(x),549,all_persons,2017-11-01,2017-11-30,Q12b,with_only_children,10
Non-Hispanic/Non-Latin(a)(o)(x),549,all_persons,2017-11-01,2017-11-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),42,all_persons,2017-11-01,2017-11-30,Q12b,without_children,22
Hispanic/Latin(a)(o)(x),42,all_persons,2017-11-01,2017-11-30,Q12b,with_children_and_adults,19
Hispanic/Latin(a)(o)(x),42,all_persons,2017-11-01,2017-11-30,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),42,all_persons,2017-11-01,2017-11-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2017-11-01,2017-11-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2017-11-01,2017-11-30,Q12b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2017-11-01,2017-11-30,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2017-11-01,2017-11-30,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2017-11-01,2017-11-30,Q12b,without_children,0
Data Not Collected,2,all_persons,2017-11-01,2017-11-30,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-11-01,2017-11-30,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2017-11-01,2017-11-30,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),534,all_persons,2017-12-01,2017-12-31,Q12b,without_children,311
Non-Hispanic/Non-Latin(a)(o)(x),534,all_persons,2017-12-01,2017-12-31,Q12b,with_children_and_adults,212
Non-Hispanic/Non-Latin(a)(o)(x),534,all_persons,2017-12-01,2017-12-31,Q12b,with_only_children,10
Non-Hispanic/Non-Latin(a)(o)(x),534,all_persons,2017-12-01,2017-12-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),41,all_persons,2017-12-01,2017-12-31,Q12b,without_children,22
Hispanic/Latin(a)(o)(x),41,all_persons,2017-12-01,2017-12-31,Q12b,with_children_and_adults,18
Hispanic/Latin(a)(o)(x),41,all_persons,2017-12-01,2017-12-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),41,all_persons,2017-12-01,2017-12-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2017-12-01,2017-12-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2017-12-01,2017-12-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2017-12-01,2017-12-31,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2017-12-01,2017-12-31,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2017-12-01,2017-12-31,Q12b,without_children,0
Data Not Collected,2,all_persons,2017-12-01,2017-12-31,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-12-01,2017-12-31,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2017-12-01,2017-12-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),514,all_persons,2018-01-01,2018-01-31,Q12b,without_children,305
Non-Hispanic/Non-Latin(a)(o)(x),514,all_persons,2018-01-01,2018-01-31,Q12b,with_children_and_adults,198
Non-Hispanic/Non-Latin(a)(o)(x),514,all_persons,2018-01-01,2018-01-31,Q12b,with_only_children,10
Non-Hispanic/Non-Latin(a)(o)(x),514,all_persons,2018-01-01,2018-01-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),44,all_persons,2018-01-01,2018-01-31,Q12b,without_children,23
Hispanic/Latin(a)(o)(x),44,all_persons,2018-01-01,2018-01-31,Q12b,with_children_and_adults,20
Hispanic/Latin(a)(o)(x),44,all_persons,2018-01-01,2018-01-31,Q12b,with_only_children,1
Hispanic/Latin(a)(o)(x),44,all_persons,2018-01-01,2018-01-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-01-01,2018-01-31,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2018-01-01,2018-01-31,Q12b,without_children,0
Data Not Collected,2,all_persons,2018-01-01,2018-01-31,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-01-01,2018-01-31,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2018-01-01,2018-01-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),542,all_persons,2018-02-01,2018-02-28,Q12b,without_children,315
Non-Hispanic/Non-Latin(a)(o)(x),542,all_persons,2018-02-01,2018-02-28,Q12b,with_children_and_adults,216
Non-Hispanic/Non-Latin(a)(o)(x),542,all_persons,2018-02-01,2018-02-28,Q12b,with_only_children,10
Non-Hispanic/Non-Latin(a)(o)(x),542,all_persons,2018-02-01,2018-02-28,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),42,all_persons,2018-02-01,2018-02-28,Q12b,without_children,23
Hispanic/Latin(a)(o)(x),42,all_persons,2018-02-01,2018-02-28,Q12b,with_children_and_adults,17
Hispanic/Latin(a)(o)(x),42,all_persons,2018-02-01,2018-02-28,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),42,all_persons,2018-02-01,2018-02-28,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-02-01,2018-02-28,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-02-01,2018-02-28,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-02-01,2018-02-28,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-02-01,2018-02-28,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2018-02-01,2018-02-28,Q12b,without_children,0
Data Not Collected,2,all_persons,2018-02-01,2018-02-28,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-02-01,2018-02-28,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2018-02-01,2018-02-28,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),544,all_persons,2018-03-01,2018-03-31,Q12b,without_children,318
Non-Hispanic/Non-Latin(a)(o)(x),544,all_persons,2018-03-01,2018-03-31,Q12b,with_children_and_adults,215
Non-Hispanic/Non-Latin(a)(o)(x),544,all_persons,2018-03-01,2018-03-31,Q12b,with_only_children,10
Non-Hispanic/Non-Latin(a)(o)(x),544,all_persons,2018-03-01,2018-03-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),36,all_persons,2018-03-01,2018-03-31,Q12b,without_children,23
Hispanic/Latin(a)(o)(x),36,all_persons,2018-03-01,2018-03-31,Q12b,with_children_and_adults,11
Hispanic/Latin(a)(o)(x),36,all_persons,2018-03-01,2018-03-31,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),36,all_persons,2018-03-01,2018-03-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-03-01,2018-03-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-03-01,2018-03-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-03-01,2018-03-31,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-03-01,2018-03-31,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2018-03-01,2018-03-31,Q12b,without_children,0
Data Not Collected,2,all_persons,2018-03-01,2018-03-31,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-03-01,2018-03-31,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2018-03-01,2018-03-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),510,all_persons,2018-04-01,2018-04-30,Q12b,without_children,295
Non-Hispanic/Non-Latin(a)(o)(x),510,all_persons,2018-04-01,2018-04-30,Q12b,with_children_and_adults,205
Non-Hispanic/Non-Latin(a)(o)(x),510,all_persons,2018-04-01,2018-04-30,Q12b,with_only_children,9
Non-Hispanic/Non-Latin(a)(o)(x),510,all_persons,2018-04-01,2018-04-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),36,all_persons,2018-04-01,2018-04-30,Q12b,without_children,19
Hispanic/Latin(a)(o)(x),36,all_persons,2018-04-01,2018-04-30,Q12b,with_children_and_adults,15
Hispanic/Latin(a)(o)(x),36,all_persons,2018-04-01,2018-04-30,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),36,all_persons,2018-04-01,2018-04-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-04-01,2018-04-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-04-01,2018-04-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-04-01,2018-04-30,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-04-01,2018-04-30,Q12b,unknown_household_type,0
Data Not Collected,3,all_persons,2018-04-01,2018-04-30,Q12b,without_children,1
Data Not Collected,3,all_persons,2018-04-01,2018-04-30,Q12b,with_children_and_adults,0
Data Not Collected,3,all_persons,2018-04-01,2018-04-30,Q12b,with_only_children,0
Data Not Collected,3,all_persons,2018-04-01,2018-04-30,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),540,all_persons,2018-05-01,2018-05-31,Q12b,without_children,257
Non-Hispanic/Non-Latin(a)(o)(x),540,all_persons,2018-05-01,2018-05-31,Q12b,with_children_and_adults,273
Non-Hispanic/Non-Latin(a)(o)(x),540,all_persons,2018-05-01,2018-05-31,Q12b,with_only_children,9
Non-Hispanic/Non-Latin(a)(o)(x),540,all_persons,2018-05-01,2018-05-31,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),43,all_persons,2018-05-01,2018-05-31,Q12b,without_children,14
Hispanic/Latin(a)(o)(x),43,all_persons,2018-05-01,2018-05-31,Q12b,with_children_and_adults,27
Hispanic/Latin(a)(o)(x),43,all_persons,2018-05-01,2018-05-31,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),43,all_persons,2018-05-01,2018-05-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-05-01,2018-05-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-05-01,2018-05-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-05-01,2018-05-31,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-05-01,2018-05-31,Q12b,unknown_household_type,0
Data Not Collected,3,all_persons,2018-05-01,2018-05-31,Q12b,without_children,1
Data Not Collected,3,all_persons,2018-05-01,2018-05-31,Q12b,with_children_and_adults,0
Data Not Collected,3,all_persons,2018-05-01,2018-05-31,Q12b,with_only_children,0
Data Not Collected,3,all_persons,2018-05-01,2018-05-31,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),486,all_persons,2018-06-01,2018-06-30,Q12b,without_children,246
Non-Hispanic/Non-Latin(a)(o)(x),486,all_persons,2018-06-01,2018-06-30,Q12b,with_children_and_adults,230
Non-Hispanic/Non-Latin(a)(o)(x),486,all_persons,2018-06-01,2018-06-30,Q12b,with_only_children,9
Non-Hispanic/Non-Latin(a)(o)(x),486,all_persons,2018-06-01,2018-06-30,Q12b,unknown_household_type,1
Hispanic/Latin(a)(o)(x),45,all_persons,2018-06-01,2018-06-30,Q12b,without_children,13
Hispanic/Latin(a)(o)(x),45,all_persons,2018-06-01,2018-06-30,Q12b,with_children_and_adults,30
Hispanic/Latin(a)(o)(x),45,all_persons,2018-06-01,2018-06-30,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),45,all_persons,2018-06-01,2018-06-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-06-01,2018-06-30,Q12b,unknown_household_type,0
Data Not Collected,2,all_persons,2018-06-01,2018-06-30,Q12b,without_children,0
Data Not Collected,2,all_persons,2018-06-01,2018-06-30,Q12b,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-06-01,2018-06-30,Q12b,with_only_children,0
Data Not Collected,2,all_persons,2018-06-01,2018-06-30,Q12b,unknown_household_type,2
Non-Hispanic/Non-Latin(a)(o)(x),461,all_persons,2018-07-01,2018-07-31,Q12b,without_children,220
Non-Hispanic/Non-Latin(a)(o)(x),461,all_persons,2018-07-01,2018-07-31,Q12b,with_children_and_adults,231
Non-Hispanic/Non-Latin(a)(o)(x),461,all_persons,2018-07-01,2018-07-31,Q12b,with_only_children,10
Non-Hispanic/Non-Latin(a)(o)(x),461,all_persons,2018-07-01,2018-07-31,Q12b,unknown_household_type,0
Hispanic/Latin(a)(o)(x),37,all_persons,2018-07-01,2018-07-31,Q12b,without_children,11
Hispanic/Latin(a)(o)(x),37,all_persons,2018-07-01,2018-07-31,Q12b,with_children_and_adults,24
Hispanic/Latin(a)(o)(x),37,all_persons,2018-07-01,2018-07-31,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),37,all_persons,2018-07-01,2018-07-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-07-01,2018-07-31,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2018-07-01,2018-07-31,Q12b,without_children,0
Data Not Collected,1,all_persons,2018-07-01,2018-07-31,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-07-01,2018-07-31,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2018-07-01,2018-07-31,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),496,all_persons,2018-08-01,2018-08-31,Q12b,without_children,231
Non-Hispanic/Non-Latin(a)(o)(x),496,all_persons,2018-08-01,2018-08-31,Q12b,with_children_and_adults,253
Non-Hispanic/Non-Latin(a)(o)(x),496,all_persons,2018-08-01,2018-08-31,Q12b,with_only_children,12
Non-Hispanic/Non-Latin(a)(o)(x),496,all_persons,2018-08-01,2018-08-31,Q12b,unknown_household_type,0
Hispanic/Latin(a)(o)(x),46,all_persons,2018-08-01,2018-08-31,Q12b,without_children,14
Hispanic/Latin(a)(o)(x),46,all_persons,2018-08-01,2018-08-31,Q12b,with_children_and_adults,30
Hispanic/Latin(a)(o)(x),46,all_persons,2018-08-01,2018-08-31,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),46,all_persons,2018-08-01,2018-08-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-08-01,2018-08-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-08-01,2018-08-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-08-01,2018-08-31,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-08-01,2018-08-31,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2018-08-01,2018-08-31,Q12b,without_children,0
Data Not Collected,1,all_persons,2018-08-01,2018-08-31,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-08-01,2018-08-31,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2018-08-01,2018-08-31,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),509,all_persons,2018-09-01,2018-09-30,Q12b,without_children,226
Non-Hispanic/Non-Latin(a)(o)(x),509,all_persons,2018-09-01,2018-09-30,Q12b,with_children_and_adults,271
Non-Hispanic/Non-Latin(a)(o)(x),509,all_persons,2018-09-01,2018-09-30,Q12b,with_only_children,12
Non-Hispanic/Non-Latin(a)(o)(x),509,all_persons,2018-09-01,2018-09-30,Q12b,unknown_household_type,0
Hispanic/Latin(a)(o)(x),47,all_persons,2018-09-01,2018-09-30,Q12b,without_children,12
Hispanic/Latin(a)(o)(x),47,all_persons,2018-09-01,2018-09-30,Q12b,with_children_and_adults,33
Hispanic/Latin(a)(o)(x),47,all_persons,2018-09-01,2018-09-30,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),47,all_persons,2018-09-01,2018-09-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-09-01,2018-09-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-09-01,2018-09-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-09-01,2018-09-30,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-09-01,2018-09-30,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q12b,without_children,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),574,all_persons,2018-10-01,2018-10-31,Q12b,without_children,245
Non-Hispanic/Non-Latin(a)(o)(x),574,all_persons,2018-10-01,2018-10-31,Q12b,with_children_and_adults,317
Non-Hispanic/Non-Latin(a)(o)(x),574,all_persons,2018-10-01,2018-10-31,Q12b,with_only_children,12
Non-Hispanic/Non-Latin(a)(o)(x),574,all_persons,2018-10-01,2018-10-31,Q12b,unknown_household_type,0
Hispanic/Latin(a)(o)(x),42,all_persons,2018-10-01,2018-10-31,Q12b,without_children,12
Hispanic/Latin(a)(o)(x),42,all_persons,2018-10-01,2018-10-31,Q12b,with_children_and_adults,28
Hispanic/Latin(a)(o)(x),42,all_persons,2018-10-01,2018-10-31,Q12b,with_only_children,2
Hispanic/Latin(a)(o)(x),42,all_persons,2018-10-01,2018-10-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-10-01,2018-10-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-10-01,2018-10-31,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-10-01,2018-10-31,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-10-01,2018-10-31,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q12b,without_children,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),611,all_persons,2018-11-01,2018-11-30,Q12b,without_children,301
Non-Hispanic/Non-Latin(a)(o)(x),611,all_persons,2018-11-01,2018-11-30,Q12b,with_children_and_adults,299
Non-Hispanic/Non-Latin(a)(o)(x),611,all_persons,2018-11-01,2018-11-30,Q12b,with_only_children,11
Non-Hispanic/Non-Latin(a)(o)(x),611,all_persons,2018-11-01,2018-11-30,Q12b,unknown_household_type,0
Hispanic/Latin(a)(o)(x),51,all_persons,2018-11-01,2018-11-30,Q12b,without_children,18
Hispanic/Latin(a)(o)(x),51,all_persons,2018-11-01,2018-11-30,Q12b,with_children_and_adults,33
Hispanic/Latin(a)(o)(x),51,all_persons,2018-11-01,2018-11-30,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),51,all_persons,2018-11-01,2018-11-30,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-11-01,2018-11-30,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-11-01,2018-11-30,Q12b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2018-11-01,2018-11-30,Q12b,with_only_children,1
Client Doesn't Know/Client Refused,1,all_persons,2018-11-01,2018-11-30,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q12b,without_children,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),699,all_persons,2018-12-01,2018-12-31,Q12b,without_children,371
Non-Hispanic/Non-Latin(a)(o)(x),699,all_persons,2018-12-01,2018-12-31,Q12b,with_children_and_adults,319
Non-Hispanic/Non-Latin(a)(o)(x),699,all_persons,2018-12-01,2018-12-31,Q12b,with_only_children,9
Non-Hispanic/Non-Latin(a)(o)(x),699,all_persons,2018-12-01,2018-12-31,Q12b,unknown_household_type,0
Hispanic/Latin(a)(o)(x),61,all_persons,2018-12-01,2018-12-31,Q12b,without_children,28
Hispanic/Latin(a)(o)(x),61,all_persons,2018-12-01,2018-12-31,Q12b,with_children_and_adults,33
Hispanic/Latin(a)(o)(x),61,all_persons,2018-12-01,2018-12-31,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),61,all_persons,2018-12-01,2018-12-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2018-12-01,2018-12-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-12-01,2018-12-31,Q12b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2018-12-01,2018-12-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2018-12-01,2018-12-31,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q12b,without_children,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q12b,unknown_household_type,1
Non-Hispanic/Non-Latin(a)(o)(x),782,all_persons,2019-01-01,2019-01-31,Q12b,without_children,474
Non-Hispanic/Non-Latin(a)(o)(x),782,all_persons,2019-01-01,2019-01-31,Q12b,with_children_and_adults,295
Non-Hispanic/Non-Latin(a)(o)(x),782,all_persons,2019-01-01,2019-01-31,Q12b,with_only_children,13
Non-Hispanic/Non-Latin(a)(o)(x),782,all_persons,2019-01-01,2019-01-31,Q12b,unknown_household_type,0
Hispanic/Latin(a)(o)(x),90,all_persons,2019-01-01,2019-01-31,Q12b,without_children,39
Hispanic/Latin(a)(o)(x),90,all_persons,2019-01-01,2019-01-31,Q12b,with_children_and_adults,51
Hispanic/Latin(a)(o)(x),90,all_persons,2019-01-01,2019-01-31,Q12b,with_only_children,0
Hispanic/Latin(a)(o)(x),90,all_persons,2019-01-01,2019-01-31,Q12b,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-01-01,2019-01-31,Q12b,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-01-01,2019-01-31,Q12b,with_children_and_adults,1
Client Doesn't Know/Client Refused,1,all_persons,2019-01-01,2019-01-31,Q12b,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-01-01,2019-01-31,Q12b,unknown_household_type,0
Data Not Collected,1,all_persons,2019-01-01,2019-01-31,Q12b,without_children,0
Data Not Collected,1,all_persons,2019-01-01,2019-01-31,Q12b,with_children_and_adults,0
Data Not Collected,1,all_persons,2019-01-01,2019-01-31,Q12b,with_only_children,0
Data Not Collected,1,all_persons,2019-01-01,2019-01-31,Q12b,unknown_household_type,1
