pit_month,total,population,start_date,end_date,question,household_type,count
April,0,all_persons,2018-10-01,2018-10-31,Q7b,unknown_household_type,0
July,0,all_persons,2018-10-01,2018-10-31,Q7b,without_children,0
July,0,all_persons,2018-10-01,2018-10-31,Q7b,with_children_and_adults,0
July,0,all_persons,2018-10-01,2018-10-31,Q7b,with_only_children,0
July,0,all_persons,2018-10-01,2018-10-31,Q7b,unknown_household_type,0
October,487,all_persons,2018-10-01,2018-10-31,Q7b,without_children,211
October,487,all_persons,2018-10-01,2018-10-31,Q7b,with_children_and_adults,260
October,487,all_persons,2018-10-01,2018-10-31,Q7b,with_only_children,15
October,487,all_persons,2018-10-01,2018-10-31,Q7b,unknown_household_type,1
January,0,all_persons,2018-11-01,2018-11-30,Q7b,without_children,0
January,0,all_persons,2018-11-01,2018-11-30,Q7b,with_children_and_adults,0
January,0,all_persons,2018-11-01,2018-11-30,Q7b,with_only_children,0
January,0,all_persons,2018-11-01,2018-11-30,Q7b,unknown_household_type,0
April,0,all_persons,2018-11-01,2018-11-30,Q7b,without_children,0
April,0,all_persons,2018-11-01,2018-11-30,Q7b,with_children_and_adults,0
April,0,all_persons,2018-11-01,2018-11-30,Q7b,with_only_children,0
April,0,all_persons,2018-11-01,2018-11-30,Q7b,unknown_household_type,0
July,0,all_persons,2018-11-01,2018-11-30,Q7b,without_children,0
July,0,all_persons,2018-11-01,2018-11-30,Q7b,with_children_and_adults,0
July,0,all_persons,2018-11-01,2018-11-30,Q7b,with_only_children,0
July,0,all_persons,2018-11-01,2018-11-30,Q7b,unknown_household_type,0
October,0,all_persons,2018-11-01,2018-11-30,Q7b,without_children,0
October,0,all_persons,2018-11-01,2018-11-30,Q7b,with_children_and_adults,0
October,0,all_persons,2018-11-01,2018-11-30,Q7b,with_only_children,0
October,0,all_persons,2018-11-01,2018-11-30,Q7b,unknown_household_type,0
January,0,all_persons,2018-12-01,2018-12-31,Q7b,without_children,0
January,0,all_persons,2018-12-01,2018-12-31,Q7b,with_children_and_adults,0
January,0,all_persons,2018-12-01,2018-12-31,Q7b,with_only_children,0
January,0,all_persons,2018-12-01,2018-12-31,Q7b,unknown_household_type,0
April,0,all_persons,2018-12-01,2018-12-31,Q7b,without_children,0
April,0,all_persons,2018-12-01,2018-12-31,Q7b,with_children_and_adults,0
April,0,all_persons,2018-12-01,2018-12-31,Q7b,with_only_children,0
April,0,all_persons,2018-12-01,2018-12-31,Q7b,unknown_household_type,0
July,0,all_persons,2018-12-01,2018-12-31,Q7b,without_children,0
July,0,all_persons,2018-12-01,2018-12-31,Q7b,with_children_and_adults,0
July,0,all_persons,2018-12-01,2018-12-31,Q7b,with_only_children,0
July,0,all_persons,2018-12-01,2018-12-31,Q7b,unknown_household_type,0
October,0,all_persons,2018-12-01,2018-12-31,Q7b,without_children,0
October,0,all_persons,2018-12-01,2018-12-31,Q7b,with_children_and_adults,0
October,0,all_persons,2018-12-01,2018-12-31,Q7b,with_only_children,0
October,0,all_persons,2018-12-01,2018-12-31,Q7b,unknown_household_type,0
January,614,all_persons,2019-01-01,2019-01-31,Q7b,without_children,320
January,614,all_persons,2019-01-01,2019-01-31,Q7b,with_children_and_adults,280
January,614,all_persons,2019-01-01,2019-01-31,Q7b,with_only_children,13
January,614,all_persons,2019-01-01,2019-01-31,Q7b,unknown_household_type,1
April,0,all_persons,2019-01-01,2019-01-31,Q7b,without_children,0
April,0,all_persons,2019-01-01,2019-01-31,Q7b,with_children_and_adults,0
April,0,all_persons,2019-01-01,2019-01-31,Q7b,with_only_children,0
April,0,all_persons,2019-01-01,2019-01-31,Q7b,unknown_household_type,0
July,0,all_persons,2019-01-01,2019-01-31,Q7b,without_children,0
July,0,all_persons,2019-01-01,2019-01-31,Q7b,with_children_and_adults,0
July,0,all_persons,2019-01-01,2019-01-31,Q7b,with_only_children,0
July,0,all_persons,2019-01-01,2019-01-31,Q7b,unknown_household_type,0
October,0,all_persons,2019-01-01,2019-01-31,Q7b,without_children,0
October,0,all_persons,2019-01-01,2019-01-31,Q7b,with_children_and_adults,0
October,0,all_persons,2019-01-01,2019-01-31,Q7b,with_only_children,0
October,0,all_persons,2019-01-01,2019-01-31,Q7b,unknown_household_type,0
January,0,all_persons,2019-02-01,2019-02-28,Q7b,without_children,0
January,0,all_persons,2019-02-01,2019-02-28,Q7b,with_children_and_adults,0
January,0,all_persons,2019-02-01,2019-02-28,Q7b,with_only_children,0
January,0,all_persons,2019-02-01,2019-02-28,Q7b,unknown_household_type,0
April,0,all_persons,2019-02-01,2019-02-28,Q7b,without_children,0
April,0,all_persons,2019-02-01,2019-02-28,Q7b,with_children_and_adults,0
April,0,all_persons,2019-02-01,2019-02-28,Q7b,with_only_children,0
April,0,all_persons,2019-02-01,2019-02-28,Q7b,unknown_household_type,0
July,0,all_persons,2019-02-01,2019-02-28,Q7b,without_children,0
July,0,all_persons,2019-02-01,2019-02-28,Q7b,with_children_and_adults,0
July,0,all_persons,2019-02-01,2019-02-28,Q7b,with_only_children,0
July,0,all_persons,2019-02-01,2019-02-28,Q7b,unknown_household_type,0
October,0,all_persons,2019-02-01,2019-02-28,Q7b,without_children,0
October,0,all_persons,2019-02-01,2019-02-28,Q7b,with_children_and_adults,0
October,0,all_persons,2019-02-01,2019-02-28,Q7b,with_only_children,0
October,0,all_persons,2019-02-01,2019-02-28,Q7b,unknown_household_type,0
January,0,all_persons,2019-03-01,2019-03-31,Q7b,without_children,0
January,0,all_persons,2019-03-01,2019-03-31,Q7b,with_children_and_adults,0
January,0,all_persons,2019-03-01,2019-03-31,Q7b,with_only_children,0
January,0,all_persons,2019-03-01,2019-03-31,Q7b,unknown_household_type,0
April,0,all_persons,2019-03-01,2019-03-31,Q7b,without_children,0
April,0,all_persons,2019-03-01,2019-03-31,Q7b,with_children_and_adults,0
April,0,all_persons,2019-03-01,2019-03-31,Q7b,with_only_children,0
April,0,all_persons,2019-03-01,2019-03-31,Q7b,unknown_household_type,0
July,0,all_persons,2019-03-01,2019-03-31,Q7b,without_children,0
July,0,all_persons,2019-03-01,2019-03-31,Q7b,with_children_and_adults,0
July,0,all_persons,2019-03-01,2019-03-31,Q7b,with_only_children,0
July,0,all_persons,2019-03-01,2019-03-31,Q7b,unknown_household_type,0
October,0,all_persons,2019-03-01,2019-03-31,Q7b,without_children,0
October,0,all_persons,2019-03-01,2019-03-31,Q7b,with_children_and_adults,0
October,0,all_persons,2019-03-01,2019-03-31,Q7b,with_only_children,0
October,0,all_persons,2019-03-01,2019-03-31,Q7b,unknown_household_type,0
January,0,all_persons,2019-04-01,2019-04-30,Q7b,without_children,0
January,0,all_persons,2019-04-01,2019-04-30,Q7b,with_children_and_adults,0
January,0,all_persons,2019-04-01,2019-04-30,Q7b,with_only_children,0
January,0,all_persons,2019-04-01,2019-04-30,Q7b,unknown_household_type,0
April,589,all_persons,2019-04-01,2019-04-30,Q7b,without_children,342
April,589,all_persons,2019-04-01,2019-04-30,Q7b,with_children_and_adults,228
April,589,all_persons,2019-04-01,2019-04-30,Q7b,with_only_children,11
April,589,all_persons,2019-04-01,2019-04-30,Q7b,unknown_household_type,8
July,0,all_persons,2019-04-01,2019-04-30,Q7b,without_children,0
July,0,all_persons,2019-04-01,2019-04-30,Q7b,with_children_and_adults,0
July,0,all_persons,2019-04-01,2019-04-30,Q7b,with_only_children,0
July,0,all_persons,2019-04-01,2019-04-30,Q7b,unknown_household_type,0
October,0,all_persons,2019-04-01,2019-04-30,Q7b,without_children,0
October,0,all_persons,2019-04-01,2019-04-30,Q7b,with_children_and_adults,0
October,0,all_persons,2019-04-01,2019-04-30,Q7b,with_only_children,0
October,0,all_persons,2019-04-01,2019-04-30,Q7b,unknown_household_type,0
January,0,all_persons,2019-05-01,2019-05-31,Q7b,without_children,0
January,0,all_persons,2019-05-01,2019-05-31,Q7b,with_children_and_adults,0
January,0,all_persons,2019-05-01,2019-05-31,Q7b,with_only_children,0
January,0,all_persons,2019-05-01,2019-05-31,Q7b,unknown_household_type,0
April,0,all_persons,2019-05-01,2019-05-31,Q7b,without_children,0
April,0,all_persons,2019-05-01,2019-05-31,Q7b,with_children_and_adults,0
April,0,all_persons,2019-05-01,2019-05-31,Q7b,with_only_children,0
April,0,all_persons,2019-05-01,2019-05-31,Q7b,unknown_household_type,0
July,0,all_persons,2019-05-01,2019-05-31,Q7b,without_children,0
July,0,all_persons,2019-05-01,2019-05-31,Q7b,with_children_and_adults,0
July,0,all_persons,2019-05-01,2019-05-31,Q7b,with_only_children,0
July,0,all_persons,2019-05-01,2019-05-31,Q7b,unknown_household_type,0
October,0,all_persons,2019-05-01,2019-05-31,Q7b,without_children,0
October,0,all_persons,2019-05-01,2019-05-31,Q7b,with_children_and_adults,0
October,0,all_persons,2019-05-01,2019-05-31,Q7b,with_only_children,0
October,0,all_persons,2019-05-01,2019-05-31,Q7b,unknown_household_type,0
January,0,all_persons,2019-06-01,2019-06-30,Q7b,without_children,0
January,0,all_persons,2019-06-01,2019-06-30,Q7b,with_children_and_adults,0
January,0,all_persons,2019-06-01,2019-06-30,Q7b,with_only_children,0
January,0,all_persons,2019-06-01,2019-06-30,Q7b,unknown_household_type,0
April,0,all_persons,2019-06-01,2019-06-30,Q7b,without_children,0
April,0,all_persons,2019-06-01,2019-06-30,Q7b,with_children_and_adults,0
April,0,all_persons,2019-06-01,2019-06-30,Q7b,with_only_children,0
April,0,all_persons,2019-06-01,2019-06-30,Q7b,unknown_household_type,0
July,0,all_persons,2019-06-01,2019-06-30,Q7b,without_children,0
July,0,all_persons,2019-06-01,2019-06-30,Q7b,with_children_and_adults,0
July,0,all_persons,2019-06-01,2019-06-30,Q7b,with_only_children,0
July,0,all_persons,2019-06-01,2019-06-30,Q7b,unknown_household_type,0
October,0,all_persons,2019-06-01,2019-06-30,Q7b,without_children,0
October,0,all_persons,2019-06-01,2019-06-30,Q7b,with_children_and_adults,0
October,0,all_persons,2019-06-01,2019-06-30,Q7b,with_only_children,0
October,0,all_persons,2019-06-01,2019-06-30,Q7b,unknown_household_type,0
January,0,all_persons,2019-07-01,2019-07-31,Q7b,without_children,0
January,0,all_persons,2019-07-01,2019-07-31,Q7b,with_children_and_adults,0
January,0,all_persons,2019-07-01,2019-07-31,Q7b,with_only_children,0
January,0,all_persons,2019-07-01,2019-07-31,Q7b,unknown_household_type,0
April,0,all_persons,2019-07-01,2019-07-31,Q7b,without_children,0
April,0,all_persons,2019-07-01,2019-07-31,Q7b,with_children_and_adults,0
April,0,all_persons,2019-07-01,2019-07-31,Q7b,with_only_children,0
April,0,all_persons,2019-07-01,2019-07-31,Q7b,unknown_household_type,0
July,732,all_persons,2019-07-01,2019-07-31,Q7b,without_children,354
July,732,all_persons,2019-07-01,2019-07-31,Q7b,with_children_and_adults,357
July,732,all_persons,2019-07-01,2019-07-31,Q7b,with_only_children,15
July,732,all_persons,2019-07-01,2019-07-31,Q7b,unknown_household_type,6
October,0,all_persons,2019-07-01,2019-07-31,Q7b,without_children,0
October,0,all_persons,2019-07-01,2019-07-31,Q7b,with_children_and_adults,0
October,0,all_persons,2019-07-01,2019-07-31,Q7b,with_only_children,0
October,0,all_persons,2019-07-01,2019-07-31,Q7b,unknown_household_type,0
January,0,all_persons,2019-08-01,2019-08-31,Q7b,without_children,0
January,0,all_persons,2019-08-01,2019-08-31,Q7b,with_children_and_adults,0
January,0,all_persons,2019-08-01,2019-08-31,Q7b,with_only_children,0
January,0,all_persons,2019-08-01,2019-08-31,Q7b,unknown_household_type,0
April,0,all_persons,2019-08-01,2019-08-31,Q7b,without_children,0
April,0,all_persons,2019-08-01,2019-08-31,Q7b,with_children_and_adults,0
April,0,all_persons,2019-08-01,2019-08-31,Q7b,with_only_children,0
April,0,all_persons,2019-08-01,2019-08-31,Q7b,unknown_household_type,0
July,0,all_persons,2019-08-01,2019-08-31,Q7b,without_children,0
July,0,all_persons,2019-08-01,2019-08-31,Q7b,with_children_and_adults,0
July,0,all_persons,2019-08-01,2019-08-31,Q7b,with_only_children,0
July,0,all_persons,2019-08-01,2019-08-31,Q7b,unknown_household_type,0
October,0,all_persons,2019-08-01,2019-08-31,Q7b,without_children,0
October,0,all_persons,2019-08-01,2019-08-31,Q7b,with_children_and_adults,0
October,0,all_persons,2019-08-01,2019-08-31,Q7b,with_only_children,0
October,0,all_persons,2019-08-01,2019-08-31,Q7b,unknown_household_type,0
January,0,all_persons,2019-09-01,2019-09-30,Q7b,without_children,0
January,0,all_persons,2019-09-01,2019-09-30,Q7b,with_children_and_adults,0
January,0,all_persons,2019-09-01,2019-09-30,Q7b,with_only_children,0
January,0,all_persons,2019-09-01,2019-09-30,Q7b,unknown_household_type,0
April,0,all_persons,2019-09-01,2019-09-30,Q7b,without_children,0
April,0,all_persons,2019-09-01,2019-09-30,Q7b,with_children_and_adults,0
April,0,all_persons,2019-09-01,2019-09-30,Q7b,with_only_children,0
April,0,all_persons,2019-09-01,2019-09-30,Q7b,unknown_household_type,0
July,0,all_persons,2019-09-01,2019-09-30,Q7b,without_children,0
July,0,all_persons,2019-09-01,2019-09-30,Q7b,with_children_and_adults,0
July,0,all_persons,2019-09-01,2019-09-30,Q7b,with_only_children,0
July,0,all_persons,2019-09-01,2019-09-30,Q7b,unknown_household_type,0
October,0,all_persons,2019-09-01,2019-09-30,Q7b,without_children,0
October,0,all_persons,2019-09-01,2019-09-30,Q7b,with_children_and_adults,0
October,0,all_persons,2019-09-01,2019-09-30,Q7b,with_only_children,0
October,0,all_persons,2019-09-01,2019-09-30,Q7b,unknown_household_type,0
January,0,all_persons,2019-10-01,2019-10-31,Q7b,without_children,0
January,0,all_persons,2019-10-01,2019-10-31,Q7b,with_children_and_adults,0
January,0,all_persons,2019-10-01,2019-10-31,Q7b,with_only_children,0
January,0,all_persons,2019-10-01,2019-10-31,Q7b,unknown_household_type,0
April,0,all_persons,2019-10-01,2019-10-31,Q7b,without_children,0
April,0,all_persons,2019-10-01,2019-10-31,Q7b,with_children_and_adults,0
April,0,all_persons,2019-10-01,2019-10-31,Q7b,with_only_children,0
April,0,all_persons,2019-10-01,2019-10-31,Q7b,unknown_household_type,0
July,0,all_persons,2019-10-01,2019-10-31,Q7b,without_children,0
July,0,all_persons,2019-10-01,2019-10-31,Q7b,with_children_and_adults,0
July,0,all_persons,2019-10-01,2019-10-31,Q7b,with_only_children,0
July,0,all_persons,2019-10-01,2019-10-31,Q7b,unknown_household_type,0
October,842,all_persons,2019-10-01,2019-10-31,Q7b,without_children,392
October,842,all_persons,2019-10-01,2019-10-31,Q7b,with_children_and_adults,422
October,842,all_persons,2019-10-01,2019-10-31,Q7b,with_only_children,15
October,842,all_persons,2019-10-01,2019-10-31,Q7b,unknown_household_type,13
January,0,all_persons,2019-11-01,2019-11-30,Q7b,without_children,0
January,0,all_persons,2019-11-01,2019-11-30,Q7b,with_children_and_adults,0
January,0,all_persons,2019-11-01,2019-11-30,Q7b,with_only_children,0
January,0,all_persons,2019-11-01,2019-11-30,Q7b,unknown_household_type,0
April,0,all_persons,2019-11-01,2019-11-30,Q7b,without_children,0
April,0,all_persons,2019-11-01,2019-11-30,Q7b,with_children_and_adults,0
April,0,all_persons,2019-11-01,2019-11-30,Q7b,with_only_children,0
April,0,all_persons,2019-11-01,2019-11-30,Q7b,unknown_household_type,0
July,0,all_persons,2019-11-01,2019-11-30,Q7b,without_children,0
July,0,all_persons,2019-11-01,2019-11-30,Q7b,with_children_and_adults,0
July,0,all_persons,2019-11-01,2019-11-30,Q7b,with_only_children,0
July,0,all_persons,2019-11-01,2019-11-30,Q7b,unknown_household_type,0
October,0,all_persons,2019-11-01,2019-11-30,Q7b,without_children,0
October,0,all_persons,2019-11-01,2019-11-30,Q7b,with_children_and_adults,0
October,0,all_persons,2019-11-01,2019-11-30,Q7b,with_only_children,0
October,0,all_persons,2019-11-01,2019-11-30,Q7b,unknown_household_type,0
January,0,all_persons,2019-12-01,2019-12-31,Q7b,without_children,0
January,0,all_persons,2019-12-01,2019-12-31,Q7b,with_children_and_adults,0
January,0,all_persons,2019-12-01,2019-12-31,Q7b,with_only_children,0
January,0,all_persons,2019-12-01,2019-12-31,Q7b,unknown_household_type,0
April,0,all_persons,2019-12-01,2019-12-31,Q7b,without_children,0
April,0,all_persons,2019-12-01,2019-12-31,Q7b,with_children_and_adults,0
April,0,all_persons,2019-12-01,2019-12-31,Q7b,with_only_children,0
April,0,all_persons,2019-12-01,2019-12-31,Q7b,unknown_household_type,0
July,0,all_persons,2019-12-01,2019-12-31,Q7b,without_children,0
July,0,all_persons,2019-12-01,2019-12-31,Q7b,with_children_and_adults,0
July,0,all_persons,2019-12-01,2019-12-31,Q7b,with_only_children,0
July,0,all_persons,2019-12-01,2019-12-31,Q7b,unknown_household_type,0
October,0,all_persons,2019-12-01,2019-12-31,Q7b,without_children,0
October,0,all_persons,2019-12-01,2019-12-31,Q7b,with_children_and_adults,0
October,0,all_persons,2019-12-01,2019-12-31,Q7b,with_only_children,0
October,0,all_persons,2019-12-01,2019-12-31,Q7b,unknown_household_type,0
January,920,all_persons,2020-01-01,2020-01-31,Q7b,without_children,482
January,920,all_persons,2020-01-01,2020-01-31,Q7b,with_children_and_adults,412
January,920,all_persons,2020-01-01,2020-01-31,Q7b,with_only_children,13
January,920,all_persons,2020-01-01,2020-01-31,Q7b,unknown_household_type,13
April,0,all_persons,2020-01-01,2020-01-31,Q7b,without_children,0
April,0,all_persons,2020-01-01,2020-01-31,Q7b,with_children_and_adults,0
April,0,all_persons,2020-01-01,2020-01-31,Q7b,with_only_children,0
April,0,all_persons,2020-01-01,2020-01-31,Q7b,unknown_household_type,0
July,0,all_persons,2020-01-01,2020-01-31,Q7b,without_children,0
July,0,all_persons,2020-01-01,2020-01-31,Q7b,with_children_and_adults,0
July,0,all_persons,2020-01-01,2020-01-31,Q7b,with_only_children,0
July,0,all_persons,2020-01-01,2020-01-31,Q7b,unknown_household_type,0
October,0,all_persons,2020-01-01,2020-01-31,Q7b,without_children,0
October,0,all_persons,2020-01-01,2020-01-31,Q7b,with_children_and_adults,0
October,0,all_persons,2020-01-01,2020-01-31,Q7b,with_only_children,0
October,0,all_persons,2020-01-01,2020-01-31,Q7b,unknown_household_type,0
January,0,all_persons,2020-02-01,2020-02-29,Q7b,without_children,0
January,0,all_persons,2020-02-01,2020-02-29,Q7b,with_children_and_adults,0
January,0,all_persons,2020-02-01,2020-02-29,Q7b,with_only_children,0
January,0,all_persons,2020-02-01,2020-02-29,Q7b,unknown_household_type,0
April,0,all_persons,2020-02-01,2020-02-29,Q7b,without_children,0
April,0,all_persons,2020-02-01,2020-02-29,Q7b,with_children_and_adults,0
April,0,all_persons,2020-02-01,2020-02-29,Q7b,with_only_children,0
April,0,all_persons,2020-02-01,2020-02-29,Q7b,unknown_household_type,0
July,0,all_persons,2020-02-01,2020-02-29,Q7b,without_children,0
July,0,all_persons,2020-02-01,2020-02-29,Q7b,with_children_and_adults,0
July,0,all_persons,2020-02-01,2020-02-29,Q7b,with_only_children,0
July,0,all_persons,2020-02-01,2020-02-29,Q7b,unknown_household_type,0
October,0,all_persons,2020-02-01,2020-02-29,Q7b,without_children,0
October,0,all_persons,2020-02-01,2020-02-29,Q7b,with_children_and_adults,0
October,0,all_persons,2020-02-01,2020-02-29,Q7b,with_only_children,0
October,0,all_persons,2020-02-01,2020-02-29,Q7b,unknown_household_type,0
January,0,all_persons,2020-03-01,2020-03-31,Q7b,without_children,0
January,0,all_persons,2020-03-01,2020-03-31,Q7b,with_children_and_adults,0
January,0,all_persons,2020-03-01,2020-03-31,Q7b,with_only_children,0
January,0,all_persons,2020-03-01,2020-03-31,Q7b,unknown_household_type,0
April,0,all_persons,2020-03-01,2020-03-31,Q7b,without_children,0
April,0,all_persons,2020-03-01,2020-03-31,Q7b,with_children_and_adults,0
April,0,all_persons,2020-03-01,2020-03-31,Q7b,with_only_children,0
April,0,all_persons,2020-03-01,2020-03-31,Q7b,unknown_household_type,0
July,0,all_persons,2020-03-01,2020-03-31,Q7b,without_children,0
July,0,all_persons,2020-03-01,2020-03-31,Q7b,with_children_and_adults,0
July,0,all_persons,2020-03-01,2020-03-31,Q7b,with_only_children,0
July,0,all_persons,2020-03-01,2020-03-31,Q7b,unknown_household_type,0
October,0,all_persons,2020-03-01,2020-03-31,Q7b,without_children,0
October,0,all_persons,2020-03-01,2020-03-31,Q7b,with_children_and_adults,0
October,0,all_persons,2020-03-01,2020-03-31,Q7b,with_only_children,0
October,0,all_persons,2020-03-01,2020-03-31,Q7b,unknown_household_type,0
January,0,all_persons,2020-04-01,2020-04-30,Q7b,without_children,0
January,0,all_persons,2020-04-01,2020-04-30,Q7b,with_children_and_adults,0
January,0,all_persons,2020-04-01,2020-04-30,Q7b,with_only_children,0
January,0,all_persons,2020-04-01,2020-04-30,Q7b,unknown_household_type,0
April,895,all_persons,2020-04-01,2020-04-30,Q7b,without_children,538
April,895,all_persons,2020-04-01,2020-04-30,Q7b,with_children_and_adults,330
April,895,all_persons,2020-04-01,2020-04-30,Q7b,with_only_children,15
April,895,all_persons,2020-04-01,2020-04-30,Q7b,unknown_household_type,12
July,0,all_persons,2020-04-01,2020-04-30,Q7b,without_children,0
July,0,all_persons,2020-04-01,2020-04-30,Q7b,with_children_and_adults,0
July,0,all_persons,2020-04-01,2020-04-30,Q7b,with_only_children,0
July,0,all_persons,2020-04-01,2020-04-30,Q7b,unknown_household_type,0
October,0,all_persons,2020-04-01,2020-04-30,Q7b,without_children,0
October,0,all_persons,2020-04-01,2020-04-30,Q7b,with_children_and_adults,0
October,0,all_persons,2020-04-01,2020-04-30,Q7b,with_only_children,0
October,0,all_persons,2020-04-01,2020-04-30,Q7b,unknown_household_type,0
January,0,all_persons,2020-05-01,2020-05-31,Q7b,without_children,0
January,0,all_persons,2020-05-01,2020-05-31,Q7b,with_children_and_adults,0
January,0,all_persons,2020-05-01,2020-05-31,Q7b,with_only_children,0
January,0,all_persons,2020-05-01,2020-05-31,Q7b,unknown_household_type,0
April,0,all_persons,2020-05-01,2020-05-31,Q7b,without_children,0
April,0,all_persons,2020-05-01,2020-05-31,Q7b,with_children_and_adults,0
April,0,all_persons,2020-05-01,2020-05-31,Q7b,with_only_children,0
April,0,all_persons,2020-05-01,2020-05-31,Q7b,unknown_household_type,0
July,0,all_persons,2020-05-01,2020-05-31,Q7b,without_children,0
July,0,all_persons,2020-05-01,2020-05-31,Q7b,with_children_and_adults,0
July,0,all_persons,2020-05-01,2020-05-31,Q7b,with_only_children,0
July,0,all_persons,2020-05-01,2020-05-31,Q7b,unknown_household_type,0
October,0,all_persons,2020-05-01,2020-05-31,Q7b,without_children,0
October,0,all_persons,2020-05-01,2020-05-31,Q7b,with_children_and_adults,0
October,0,all_persons,2020-05-01,2020-05-31,Q7b,with_only_children,0
October,0,all_persons,2020-05-01,2020-05-31,Q7b,unknown_household_type,0
January,0,all_persons,2020-06-01,2020-06-30,Q7b,without_children,0
January,0,all_persons,2020-06-01,2020-06-30,Q7b,with_children_and_adults,0
January,0,all_persons,2020-06-01,2020-06-30,Q7b,with_only_children,0
January,0,all_persons,2020-06-01,2020-06-30,Q7b,unknown_household_type,0
April,0,all_persons,2020-06-01,2020-06-30,Q7b,without_children,0
April,0,all_persons,2020-06-01,2020-06-30,Q7b,with_children_and_adults,0
April,0,all_persons,2020-06-01,2020-06-30,Q7b,with_only_children,0
April,0,all_persons,2020-06-01,2020-06-30,Q7b,unknown_household_type,0
July,0,all_persons,2020-06-01,2020-06-30,Q7b,without_children,0
July,0,all_persons,2020-06-01,2020-06-30,Q7b,with_children_and_adults,0
July,0,all_persons,2020-06-01,2020-06-30,Q7b,with_only_children,0
July,0,all_persons,2020-06-01,2020-06-30,Q7b,unknown_household_type,0
October,0,all_persons,2020-06-01,2020-06-30,Q7b,without_children,0
October,0,all_persons,2020-06-01,2020-06-30,Q7b,with_children_and_adults,0
October,0,all_persons,2020-06-01,2020-06-30,Q7b,with_only_children,0
October,0,all_persons,2020-06-01,2020-06-30,Q7b,unknown_household_type,0
January,0,all_persons,2020-07-01,2020-07-31,Q7b,without_children,0
January,0,all_persons,2020-07-01,2020-07-31,Q7b,with_children_and_adults,0
January,0,all_persons,2020-07-01,2020-07-31,Q7b,with_only_children,0
January,0,all_persons,2020-07-01,2020-07-31,Q7b,unknown_household_type,0
April,0,all_persons,2020-07-01,2020-07-31,Q7b,without_children,0
April,0,all_persons,2020-07-01,2020-07-31,Q7b,with_children_and_adults,0
April,0,all_persons,2020-07-01,2020-07-31,Q7b,with_only_children,0
April,0,all_persons,2020-07-01,2020-07-31,Q7b,unknown_household_type,0
July,828,all_persons,2020-07-01,2020-07-31,Q7b,without_children,465
July,828,all_persons,2020-07-01,2020-07-31,Q7b,with_children_and_adults,336
July,828,all_persons,2020-07-01,2020-07-31,Q7b,with_only_children,15
July,828,all_persons,2020-07-01,2020-07-31,Q7b,unknown_household_type,12
October,0,all_persons,2020-07-01,2020-07-31,Q7b,without_children,0
October,0,all_persons,2020-07-01,2020-07-31,Q7b,with_children_and_adults,0
October,0,all_persons,2020-07-01,2020-07-31,Q7b,with_only_children,0
October,0,all_persons,2020-07-01,2020-07-31,Q7b,unknown_household_type,0
January,0,all_persons,2020-08-01,2020-08-31,Q7b,without_children,0
January,0,all_persons,2020-08-01,2020-08-31,Q7b,with_children_and_adults,0
January,0,all_persons,2020-08-01,2020-08-31,Q7b,with_only_children,0
January,0,all_persons,2020-08-01,2020-08-31,Q7b,unknown_household_type,0
April,0,all_persons,2020-08-01,2020-08-31,Q7b,without_children,0
April,0,all_persons,2020-08-01,2020-08-31,Q7b,with_children_and_adults,0
April,0,all_persons,2020-08-01,2020-08-31,Q7b,with_only_children,0
April,0,all_persons,2020-08-01,2020-08-31,Q7b,unknown_household_type,0
July,0,all_persons,2020-08-01,2020-08-31,Q7b,without_children,0
July,0,all_persons,2020-08-01,2020-08-31,Q7b,with_children_and_adults,0
July,0,all_persons,2020-08-01,2020-08-31,Q7b,with_only_children,0
July,0,all_persons,2020-08-01,2020-08-31,Q7b,unknown_household_type,0
October,0,all_persons,2020-08-01,2020-08-31,Q7b,without_children,0
October,0,all_persons,2020-08-01,2020-08-31,Q7b,with_children_and_adults,0
October,0,all_persons,2020-08-01,2020-08-31,Q7b,with_only_children,0
October,0,all_persons,2020-08-01,2020-08-31,Q7b,unknown_household_type,0
January,0,all_persons,2020-09-01,2020-09-30,Q7b,without_children,0
January,0,all_persons,2020-09-01,2020-09-30,Q7b,with_children_and_adults,0
January,0,all_persons,2020-09-01,2020-09-30,Q7b,with_only_children,0
January,0,all_persons,2020-09-01,2020-09-30,Q7b,unknown_household_type,0
April,0,all_persons,2020-09-01,2020-09-30,Q7b,without_children,0
April,0,all_persons,2020-09-01,2020-09-30,Q7b,with_children_and_adults,0
April,0,all_persons,2020-09-01,2020-09-30,Q7b,with_only_children,0
April,0,all_persons,2020-09-01,2020-09-30,Q7b,unknown_household_type,0
July,0,all_persons,2020-09-01,2020-09-30,Q7b,without_children,0
July,0,all_persons,2020-09-01,2020-09-30,Q7b,with_children_and_adults,0
July,0,all_persons,2020-09-01,2020-09-30,Q7b,with_only_children,0
July,0,all_persons,2020-09-01,2020-09-30,Q7b,unknown_household_type,0
October,0,all_persons,2020-09-01,2020-09-30,Q7b,without_children,0
October,0,all_persons,2020-09-01,2020-09-30,Q7b,with_children_and_adults,0
October,0,all_persons,2020-09-01,2020-09-30,Q7b,with_only_children,0
October,0,all_persons,2020-09-01,2020-09-30,Q7b,unknown_household_type,0
January,0,all_persons,2020-10-01,2020-10-31,Q7b,without_children,0
January,0,all_persons,2020-10-01,2020-10-31,Q7b,with_children_and_adults,0
January,0,all_persons,2020-10-01,2020-10-31,Q7b,with_only_children,0
