persons_served,total,population,start_date,end_date,question,household_type,count
For PSH and RRH - the total persons served who moved into housing,121,all_persons,2017-05-01,2017-05-31,Q7a,with_children_and_adults,50
For PSH and RRH - the total persons served who moved into housing,121,all_persons,2017-05-01,2017-05-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,121,all_persons,2017-05-01,2017-05-31,Q7a,unknown_household_type,0
Adults,386,all_persons,2017-06-01,2017-06-30,Q7a,without_children,271
Adults,386,all_persons,2017-06-01,2017-06-30,Q7a,with_children_and_adults,114
Adults,386,all_persons,2017-06-01,2017-06-30,Q7a,with_only_children,0
Adults,386,all_persons,2017-06-01,2017-06-30,Q7a,unknown_household_type,1
Children,158,all_persons,2017-06-01,2017-06-30,Q7a,without_children,0
Children,158,all_persons,2017-06-01,2017-06-30,Q7a,with_children_and_adults,147
Children,158,all_persons,2017-06-01,2017-06-30,Q7a,with_only_children,11
Children,158,all_persons,2017-06-01,2017-06-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-06-01,2017-06-30,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-06-01,2017-06-30,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-06-01,2017-06-30,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-06-01,2017-06-30,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-06-01,2017-06-30,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2017-06-01,2017-06-30,Q7a,without_children,76
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2017-06-01,2017-06-30,Q7a,with_children_and_adults,58
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2017-06-01,2017-06-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,134,all_persons,2017-06-01,2017-06-30,Q7a,unknown_household_type,0
Adults,412,all_persons,2017-07-01,2017-07-31,Q7a,without_children,276
Adults,412,all_persons,2017-07-01,2017-07-31,Q7a,with_children_and_adults,135
Adults,412,all_persons,2017-07-01,2017-07-31,Q7a,with_only_children,0
Adults,412,all_persons,2017-07-01,2017-07-31,Q7a,unknown_household_type,1
Children,193,all_persons,2017-07-01,2017-07-31,Q7a,without_children,0
Children,193,all_persons,2017-07-01,2017-07-31,Q7a,with_children_and_adults,182
Children,193,all_persons,2017-07-01,2017-07-31,Q7a,with_only_children,11
Children,193,all_persons,2017-07-01,2017-07-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-07-01,2017-07-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-07-01,2017-07-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-07-01,2017-07-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-07-01,2017-07-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-07-01,2017-07-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-07-01,2017-07-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-07-01,2017-07-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-07-01,2017-07-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,148,all_persons,2017-07-01,2017-07-31,Q7a,without_children,73
For PSH and RRH - the total persons served who moved into housing,148,all_persons,2017-07-01,2017-07-31,Q7a,with_children_and_adults,75
For PSH and RRH - the total persons served who moved into housing,148,all_persons,2017-07-01,2017-07-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,148,all_persons,2017-07-01,2017-07-31,Q7a,unknown_household_type,0
Adults,442,all_persons,2017-08-01,2017-08-31,Q7a,without_children,297
Adults,442,all_persons,2017-08-01,2017-08-31,Q7a,with_children_and_adults,144
Adults,442,all_persons,2017-08-01,2017-08-31,Q7a,with_only_children,0
Adults,442,all_persons,2017-08-01,2017-08-31,Q7a,unknown_household_type,1
Children,195,all_persons,2017-08-01,2017-08-31,Q7a,without_children,0
Children,195,all_persons,2017-08-01,2017-08-31,Q7a,with_children_and_adults,184
Children,195,all_persons,2017-08-01,2017-08-31,Q7a,with_only_children,11
Children,195,all_persons,2017-08-01,2017-08-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-08-01,2017-08-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-08-01,2017-08-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-08-01,2017-08-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-08-01,2017-08-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-08-01,2017-08-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-08-01,2017-08-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-08-01,2017-08-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-08-01,2017-08-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,174,all_persons,2017-08-01,2017-08-31,Q7a,without_children,77
For PSH and RRH - the total persons served who moved into housing,174,all_persons,2017-08-01,2017-08-31,Q7a,with_children_and_adults,97
For PSH and RRH - the total persons served who moved into housing,174,all_persons,2017-08-01,2017-08-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,174,all_persons,2017-08-01,2017-08-31,Q7a,unknown_household_type,0
Adults,410,all_persons,2017-09-01,2017-09-30,Q7a,without_children,293
Adults,410,all_persons,2017-09-01,2017-09-30,Q7a,with_children_and_adults,116
Adults,410,all_persons,2017-09-01,2017-09-30,Q7a,with_only_children,0
Adults,410,all_persons,2017-09-01,2017-09-30,Q7a,unknown_household_type,1
Children,168,all_persons,2017-09-01,2017-09-30,Q7a,without_children,0
Children,168,all_persons,2017-09-01,2017-09-30,Q7a,with_children_and_adults,158
Children,168,all_persons,2017-09-01,2017-09-30,Q7a,with_only_children,10
Children,168,all_persons,2017-09-01,2017-09-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-09-01,2017-09-30,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-09-01,2017-09-30,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,131,all_persons,2017-09-01,2017-09-30,Q7a,without_children,73
For PSH and RRH - the total persons served who moved into housing,131,all_persons,2017-09-01,2017-09-30,Q7a,with_children_and_adults,58
For PSH and RRH - the total persons served who moved into housing,131,all_persons,2017-09-01,2017-09-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,131,all_persons,2017-09-01,2017-09-30,Q7a,unknown_household_type,0
Adults,356,all_persons,2017-10-01,2017-10-31,Q7a,without_children,251
Adults,356,all_persons,2017-10-01,2017-10-31,Q7a,with_children_and_adults,104
Adults,356,all_persons,2017-10-01,2017-10-31,Q7a,with_only_children,0
Adults,356,all_persons,2017-10-01,2017-10-31,Q7a,unknown_household_type,1
Children,159,all_persons,2017-10-01,2017-10-31,Q7a,without_children,0
Children,159,all_persons,2017-10-01,2017-10-31,Q7a,with_children_and_adults,146
Children,159,all_persons,2017-10-01,2017-10-31,Q7a,with_only_children,13
Children,159,all_persons,2017-10-01,2017-10-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-10-01,2017-10-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-10-01,2017-10-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-10-01,2017-10-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-10-01,2017-10-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-10-01,2017-10-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,138,all_persons,2017-10-01,2017-10-31,Q7a,without_children,73
For PSH and RRH - the total persons served who moved into housing,138,all_persons,2017-10-01,2017-10-31,Q7a,with_children_and_adults,65
For PSH and RRH - the total persons served who moved into housing,138,all_persons,2017-10-01,2017-10-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,138,all_persons,2017-10-01,2017-10-31,Q7a,unknown_household_type,0
Adults,430,all_persons,2017-11-01,2017-11-30,Q7a,without_children,327
Adults,430,all_persons,2017-11-01,2017-11-30,Q7a,with_children_and_adults,102
Adults,430,all_persons,2017-11-01,2017-11-30,Q7a,with_only_children,0
Adults,430,all_persons,2017-11-01,2017-11-30,Q7a,unknown_household_type,1
Children,162,all_persons,2017-11-01,2017-11-30,Q7a,without_children,0
Children,162,all_persons,2017-11-01,2017-11-30,Q7a,with_children_and_adults,151
Children,162,all_persons,2017-11-01,2017-11-30,Q7a,with_only_children,11
Children,162,all_persons,2017-11-01,2017-11-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-11-01,2017-11-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-11-01,2017-11-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-11-01,2017-11-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-11-01,2017-11-30,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-11-01,2017-11-30,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-11-01,2017-11-30,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-11-01,2017-11-30,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-11-01,2017-11-30,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,135,all_persons,2017-11-01,2017-11-30,Q7a,without_children,76
For PSH and RRH - the total persons served who moved into housing,135,all_persons,2017-11-01,2017-11-30,Q7a,with_children_and_adults,59
For PSH and RRH - the total persons served who moved into housing,135,all_persons,2017-11-01,2017-11-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,135,all_persons,2017-11-01,2017-11-30,Q7a,unknown_household_type,0
Adults,425,all_persons,2017-12-01,2017-12-31,Q7a,without_children,333
Adults,425,all_persons,2017-12-01,2017-12-31,Q7a,with_children_and_adults,91
Adults,425,all_persons,2017-12-01,2017-12-31,Q7a,with_only_children,0
Adults,425,all_persons,2017-12-01,2017-12-31,Q7a,unknown_household_type,1
Children,151,all_persons,2017-12-01,2017-12-31,Q7a,without_children,0
Children,151,all_persons,2017-12-01,2017-12-31,Q7a,with_children_and_adults,139
Children,151,all_persons,2017-12-01,2017-12-31,Q7a,with_only_children,12
Children,151,all_persons,2017-12-01,2017-12-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2017-12-01,2017-12-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-12-01,2017-12-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2017-12-01,2017-12-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2017-12-01,2017-12-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2017-12-01,2017-12-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2017-12-01,2017-12-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2017-12-01,2017-12-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2017-12-01,2017-12-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,124,all_persons,2017-12-01,2017-12-31,Q7a,without_children,67
For PSH and RRH - the total persons served who moved into housing,124,all_persons,2017-12-01,2017-12-31,Q7a,with_children_and_adults,57
For PSH and RRH - the total persons served who moved into housing,124,all_persons,2017-12-01,2017-12-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,124,all_persons,2017-12-01,2017-12-31,Q7a,unknown_household_type,0
Adults,417,all_persons,2018-01-01,2018-01-31,Q7a,without_children,328
Adults,417,all_persons,2018-01-01,2018-01-31,Q7a,with_children_and_adults,88
Adults,417,all_persons,2018-01-01,2018-01-31,Q7a,with_only_children,0
Adults,417,all_persons,2018-01-01,2018-01-31,Q7a,unknown_household_type,1
Children,142,all_persons,2018-01-01,2018-01-31,Q7a,without_children,0
Children,142,all_persons,2018-01-01,2018-01-31,Q7a,with_children_and_adults,130
Children,142,all_persons,2018-01-01,2018-01-31,Q7a,with_only_children,12
Children,142,all_persons,2018-01-01,2018-01-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-01-01,2018-01-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-01-01,2018-01-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-01-01,2018-01-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-01-01,2018-01-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2018-01-01,2018-01-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2018-01-01,2018-01-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-01-01,2018-01-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2018-01-01,2018-01-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,128,all_persons,2018-01-01,2018-01-31,Q7a,without_children,68
For PSH and RRH - the total persons served who moved into housing,128,all_persons,2018-01-01,2018-01-31,Q7a,with_children_and_adults,60
For PSH and RRH - the total persons served who moved into housing,128,all_persons,2018-01-01,2018-01-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,128,all_persons,2018-01-01,2018-01-31,Q7a,unknown_household_type,0
Adults,435,all_persons,2018-02-01,2018-02-28,Q7a,without_children,338
Adults,435,all_persons,2018-02-01,2018-02-28,Q7a,with_children_and_adults,96
Adults,435,all_persons,2018-02-01,2018-02-28,Q7a,with_only_children,0
Adults,435,all_persons,2018-02-01,2018-02-28,Q7a,unknown_household_type,1
Children,150,all_persons,2018-02-01,2018-02-28,Q7a,without_children,0
Children,150,all_persons,2018-02-01,2018-02-28,Q7a,with_children_and_adults,137
Children,150,all_persons,2018-02-01,2018-02-28,Q7a,with_only_children,13
Children,150,all_persons,2018-02-01,2018-02-28,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-02-01,2018-02-28,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-02-01,2018-02-28,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-02-01,2018-02-28,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-02-01,2018-02-28,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2018-02-01,2018-02-28,Q7a,without_children,0
Data Not Collected,2,all_persons,2018-02-01,2018-02-28,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-02-01,2018-02-28,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2018-02-01,2018-02-28,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2018-02-01,2018-02-28,Q7a,without_children,75
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2018-02-01,2018-02-28,Q7a,with_children_and_adults,62
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2018-02-01,2018-02-28,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,137,all_persons,2018-02-01,2018-02-28,Q7a,unknown_household_type,0
Adults,436,all_persons,2018-03-01,2018-03-31,Q7a,without_children,341
Adults,436,all_persons,2018-03-01,2018-03-31,Q7a,with_children_and_adults,94
Adults,436,all_persons,2018-03-01,2018-03-31,Q7a,with_only_children,0
Adults,436,all_persons,2018-03-01,2018-03-31,Q7a,unknown_household_type,1
Children,145,all_persons,2018-03-01,2018-03-31,Q7a,without_children,0
Children,145,all_persons,2018-03-01,2018-03-31,Q7a,with_children_and_adults,132
Children,145,all_persons,2018-03-01,2018-03-31,Q7a,with_only_children,13
Children,145,all_persons,2018-03-01,2018-03-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-03-01,2018-03-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-03-01,2018-03-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-03-01,2018-03-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-03-01,2018-03-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2018-03-01,2018-03-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2018-03-01,2018-03-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-03-01,2018-03-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2018-03-01,2018-03-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,130,all_persons,2018-03-01,2018-03-31,Q7a,without_children,78
For PSH and RRH - the total persons served who moved into housing,130,all_persons,2018-03-01,2018-03-31,Q7a,with_children_and_adults,52
For PSH and RRH - the total persons served who moved into housing,130,all_persons,2018-03-01,2018-03-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,130,all_persons,2018-03-01,2018-03-31,Q7a,unknown_household_type,0
Adults,403,all_persons,2018-04-01,2018-04-30,Q7a,without_children,315
Adults,403,all_persons,2018-04-01,2018-04-30,Q7a,with_children_and_adults,87
Adults,403,all_persons,2018-04-01,2018-04-30,Q7a,with_only_children,0
Adults,403,all_persons,2018-04-01,2018-04-30,Q7a,unknown_household_type,1
Children,145,all_persons,2018-04-01,2018-04-30,Q7a,without_children,0
Children,145,all_persons,2018-04-01,2018-04-30,Q7a,with_children_and_adults,133
Children,145,all_persons,2018-04-01,2018-04-30,Q7a,with_only_children,12
Children,145,all_persons,2018-04-01,2018-04-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-04-01,2018-04-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-04-01,2018-04-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-04-01,2018-04-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-04-01,2018-04-30,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2018-04-01,2018-04-30,Q7a,without_children,0
Data Not Collected,2,all_persons,2018-04-01,2018-04-30,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-04-01,2018-04-30,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2018-04-01,2018-04-30,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2018-04-01,2018-04-30,Q7a,without_children,83
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2018-04-01,2018-04-30,Q7a,with_children_and_adults,50
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2018-04-01,2018-04-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,133,all_persons,2018-04-01,2018-04-30,Q7a,unknown_household_type,0
Adults,399,all_persons,2018-05-01,2018-05-31,Q7a,without_children,272
Adults,399,all_persons,2018-05-01,2018-05-31,Q7a,with_children_and_adults,126
Adults,399,all_persons,2018-05-01,2018-05-31,Q7a,with_only_children,0
Adults,399,all_persons,2018-05-01,2018-05-31,Q7a,unknown_household_type,1
Children,186,all_persons,2018-05-01,2018-05-31,Q7a,without_children,0
Children,186,all_persons,2018-05-01,2018-05-31,Q7a,with_children_and_adults,174
Children,186,all_persons,2018-05-01,2018-05-31,Q7a,with_only_children,12
Children,186,all_persons,2018-05-01,2018-05-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-05-01,2018-05-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-05-01,2018-05-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-05-01,2018-05-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-05-01,2018-05-31,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2018-05-01,2018-05-31,Q7a,without_children,0
Data Not Collected,2,all_persons,2018-05-01,2018-05-31,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-05-01,2018-05-31,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2018-05-01,2018-05-31,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,143,all_persons,2018-05-01,2018-05-31,Q7a,without_children,76
For PSH and RRH - the total persons served who moved into housing,143,all_persons,2018-05-01,2018-05-31,Q7a,with_children_and_adults,67
For PSH and RRH - the total persons served who moved into housing,143,all_persons,2018-05-01,2018-05-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,143,all_persons,2018-05-01,2018-05-31,Q7a,unknown_household_type,0
Adults,373,all_persons,2018-06-01,2018-06-30,Q7a,without_children,259
Adults,373,all_persons,2018-06-01,2018-06-30,Q7a,with_children_and_adults,113
Adults,373,all_persons,2018-06-01,2018-06-30,Q7a,with_only_children,0
Adults,373,all_persons,2018-06-01,2018-06-30,Q7a,unknown_household_type,1
Children,159,all_persons,2018-06-01,2018-06-30,Q7a,without_children,0
Children,159,all_persons,2018-06-01,2018-06-30,Q7a,with_children_and_adults,147
Children,159,all_persons,2018-06-01,2018-06-30,Q7a,with_only_children,12
Children,159,all_persons,2018-06-01,2018-06-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-06-01,2018-06-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-06-01,2018-06-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-06-01,2018-06-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-06-01,2018-06-30,Q7a,unknown_household_type,0
Data Not Collected,2,all_persons,2018-06-01,2018-06-30,Q7a,without_children,0
Data Not Collected,2,all_persons,2018-06-01,2018-06-30,Q7a,with_children_and_adults,0
Data Not Collected,2,all_persons,2018-06-01,2018-06-30,Q7a,with_only_children,0
Data Not Collected,2,all_persons,2018-06-01,2018-06-30,Q7a,unknown_household_type,2
For PSH and RRH - the total persons served who moved into housing,147,all_persons,2018-06-01,2018-06-30,Q7a,without_children,77
For PSH and RRH - the total persons served who moved into housing,147,all_persons,2018-06-01,2018-06-30,Q7a,with_children_and_adults,70
For PSH and RRH - the total persons served who moved into housing,147,all_persons,2018-06-01,2018-06-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,147,all_persons,2018-06-01,2018-06-30,Q7a,unknown_household_type,0
Adults,339,all_persons,2018-07-01,2018-07-31,Q7a,without_children,231
Adults,339,all_persons,2018-07-01,2018-07-31,Q7a,with_children_and_adults,108
Adults,339,all_persons,2018-07-01,2018-07-31,Q7a,with_only_children,0
Adults,339,all_persons,2018-07-01,2018-07-31,Q7a,unknown_household_type,0
Children,160,all_persons,2018-07-01,2018-07-31,Q7a,without_children,0
Children,160,all_persons,2018-07-01,2018-07-31,Q7a,with_children_and_adults,147
Children,160,all_persons,2018-07-01,2018-07-31,Q7a,with_only_children,13
Children,160,all_persons,2018-07-01,2018-07-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-07-01,2018-07-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-07-01,2018-07-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-07-01,2018-07-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-07-01,2018-07-31,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2018-07-01,2018-07-31,Q7a,without_children,0
Data Not Collected,1,all_persons,2018-07-01,2018-07-31,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-07-01,2018-07-31,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2018-07-01,2018-07-31,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,152,all_persons,2018-07-01,2018-07-31,Q7a,without_children,79
For PSH and RRH - the total persons served who moved into housing,152,all_persons,2018-07-01,2018-07-31,Q7a,with_children_and_adults,73
For PSH and RRH - the total persons served who moved into housing,152,all_persons,2018-07-01,2018-07-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,152,all_persons,2018-07-01,2018-07-31,Q7a,unknown_household_type,0
Adults,360,all_persons,2018-08-01,2018-08-31,Q7a,without_children,245
Adults,360,all_persons,2018-08-01,2018-08-31,Q7a,with_children_and_adults,115
Adults,360,all_persons,2018-08-01,2018-08-31,Q7a,with_only_children,0
Adults,360,all_persons,2018-08-01,2018-08-31,Q7a,unknown_household_type,0
Children,183,all_persons,2018-08-01,2018-08-31,Q7a,without_children,0
Children,183,all_persons,2018-08-01,2018-08-31,Q7a,with_children_and_adults,168
Children,183,all_persons,2018-08-01,2018-08-31,Q7a,with_only_children,15
Children,183,all_persons,2018-08-01,2018-08-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-08-01,2018-08-31,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2018-08-01,2018-08-31,Q7a,without_children,0
Data Not Collected,1,all_persons,2018-08-01,2018-08-31,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-08-01,2018-08-31,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2018-08-01,2018-08-31,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,145,all_persons,2018-08-01,2018-08-31,Q7a,without_children,82
For PSH and RRH - the total persons served who moved into housing,145,all_persons,2018-08-01,2018-08-31,Q7a,with_children_and_adults,63
For PSH and RRH - the total persons served who moved into housing,145,all_persons,2018-08-01,2018-08-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,145,all_persons,2018-08-01,2018-08-31,Q7a,unknown_household_type,0
Adults,363,all_persons,2018-09-01,2018-09-30,Q7a,without_children,238
Adults,363,all_persons,2018-09-01,2018-09-30,Q7a,with_children_and_adults,125
Adults,363,all_persons,2018-09-01,2018-09-30,Q7a,with_only_children,0
Adults,363,all_persons,2018-09-01,2018-09-30,Q7a,unknown_household_type,0
Children,194,all_persons,2018-09-01,2018-09-30,Q7a,without_children,0
Children,194,all_persons,2018-09-01,2018-09-30,Q7a,with_children_and_adults,179
