non_cash_benefits,population,start_date,end_date,question,status,count
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2018-08-01,2018-08-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_start,35
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,17
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2018-09-01,2018-09-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_start,35
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,18
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2018-10-01,2018-10-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_start,40
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,17
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2018-11-01,2018-11-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_start,36
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,18
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2018-12-01,2018-12-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_start,35
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,18
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2019-01-01,2019-01-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_start,38
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,21
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_start,4
Other Source,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Other Source,chronically_homeless,2019-02-01,2019-02-28,Q26h,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_start,42
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,21
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_exit_for_leavers,6
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_exit_for_leavers,1
TANF Child Care Services,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_start,4
Other Source,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Other Source,chronically_homeless,2019-03-01,2019-03-31,Q26h,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_start,40
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,21
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_exit_for_leavers,6
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_start,4
Other Source,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Other Source,chronically_homeless,2019-04-01,2019-04-30,Q26h,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_start,43
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,24
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_exit_for_leavers,4
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,5
Other Source,chronically_homeless,2019-05-01,2019-05-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_start,44
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,27
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_exit_for_leavers,5
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_start,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,6
Other Source,chronically_homeless,2019-06-01,2019-06-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_start,46
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,27
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_exit_for_leavers,8
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_start,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,6
Other Source,chronically_homeless,2019-07-01,2019-07-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_start,42
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,25
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_exit_for_leavers,9
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2019-08-01,2019-08-31,Q26h,benefit_at_exit_for_leavers,0
