conditions,population,start_date,end_date,question,status,count
Drug Use Disorder,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_start,4
Drug Use Disorder,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_latest_assessment_for_stayers,4
Drug Use Disorder,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_start,6
Chronic Health Condition,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_latest_assessment_for_stayers,6
Chronic Health Condition,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_start,2
HIV/AIDS,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_latest_assessment_for_stayers,2
HIV/AIDS,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_start,2
Development Disability,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Development Disability,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_start,6
Physical Disability,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_latest_assessment_for_stayers,6
Physical Disability,veterans,2018-10-01,2018-10-31,Q25e,conditions_at_exit_for_leavers,0
Mental Health Disorder,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_start,13
Mental Health Disorder,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_latest_assessment_for_stayers,13
Mental Health Disorder,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_exit_for_leavers,0
Alcohol Use Disorder,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_start,5
Alcohol Use Disorder,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_latest_assessment_for_stayers,5
Alcohol Use Disorder,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_start,4
Drug Use Disorder,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_latest_assessment_for_stayers,4
Drug Use Disorder,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_start,10
Chronic Health Condition,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_latest_assessment_for_stayers,10
Chronic Health Condition,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_start,2
HIV/AIDS,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_latest_assessment_for_stayers,2
HIV/AIDS,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_start,2
Development Disability,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Development Disability,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_start,10
Physical Disability,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_latest_assessment_for_stayers,9
Physical Disability,veterans,2018-11-01,2018-11-30,Q25e,conditions_at_exit_for_leavers,1
Mental Health Disorder,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_start,14
Mental Health Disorder,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_latest_assessment_for_stayers,13
Mental Health Disorder,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_start,5
Alcohol Use Disorder,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_latest_assessment_for_stayers,5
Alcohol Use Disorder,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_start,4
Drug Use Disorder,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_latest_assessment_for_stayers,4
Drug Use Disorder,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_start,11
Chronic Health Condition,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_latest_assessment_for_stayers,10
Chronic Health Condition,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_exit_for_leavers,1
HIV/AIDS,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_start,2
HIV/AIDS,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_latest_assessment_for_stayers,2
HIV/AIDS,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_start,2
Development Disability,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Development Disability,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_start,11
Physical Disability,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Physical Disability,veterans,2018-12-01,2018-12-31,Q25e,conditions_at_exit_for_leavers,2
Mental Health Disorder,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_start,16
Mental Health Disorder,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_latest_assessment_for_stayers,13
Mental Health Disorder,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_exit_for_leavers,3
Alcohol Use Disorder,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_start,5
Alcohol Use Disorder,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_latest_assessment_for_stayers,5
Alcohol Use Disorder,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_start,4
Drug Use Disorder,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_latest_assessment_for_stayers,4
Drug Use Disorder,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_start,11
Chronic Health Condition,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Chronic Health Condition,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_exit_for_leavers,2
HIV/AIDS,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_start,3
HIV/AIDS,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_start,2
Development Disability,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Development Disability,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_start,12
Physical Disability,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Physical Disability,veterans,2019-01-01,2019-01-31,Q25e,conditions_at_exit_for_leavers,3
Mental Health Disorder,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_start,16
Mental Health Disorder,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_latest_assessment_for_stayers,13
Mental Health Disorder,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_exit_for_leavers,3
Alcohol Use Disorder,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_start,5
Alcohol Use Disorder,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_latest_assessment_for_stayers,5
Alcohol Use Disorder,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_start,4
Drug Use Disorder,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_latest_assessment_for_stayers,4
Drug Use Disorder,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_start,9
Chronic Health Condition,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_latest_assessment_for_stayers,9
Chronic Health Condition,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_start,3
HIV/AIDS,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_start,2
Development Disability,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_latest_assessment_for_stayers,3
Development Disability,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_start,13
Physical Disability,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2019-02-01,2019-02-28,Q25e,conditions_at_exit_for_leavers,5
Mental Health Disorder,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_start,17
Mental Health Disorder,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_latest_assessment_for_stayers,13
Mental Health Disorder,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_exit_for_leavers,4
Alcohol Use Disorder,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_start,5
Alcohol Use Disorder,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_latest_assessment_for_stayers,5
Alcohol Use Disorder,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_start,4
Drug Use Disorder,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Drug Use Disorder,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_exit_for_leavers,1
Both Alcohol and Drug Use Disorders,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_start,11
Chronic Health Condition,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_latest_assessment_for_stayers,10
Chronic Health Condition,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_exit_for_leavers,1
HIV/AIDS,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_start,3
HIV/AIDS,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_start,2
Development Disability,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Development Disability,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_start,12
Physical Disability,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Physical Disability,veterans,2019-03-01,2019-03-31,Q25e,conditions_at_exit_for_leavers,3
Mental Health Disorder,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_start,14
Mental Health Disorder,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_latest_assessment_for_stayers,10
Mental Health Disorder,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_exit_for_leavers,4
Alcohol Use Disorder,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_start,5
Alcohol Use Disorder,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_latest_assessment_for_stayers,5
Alcohol Use Disorder,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_start,4
Drug Use Disorder,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_latest_assessment_for_stayers,3
Drug Use Disorder,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_exit_for_leavers,1
Both Alcohol and Drug Use Disorders,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_start,10
Chronic Health Condition,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_latest_assessment_for_stayers,10
Chronic Health Condition,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_start,3
HIV/AIDS,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_start,2
Development Disability,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Development Disability,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_exit_for_leavers,1
Physical Disability,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_start,13
Physical Disability,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2019-04-01,2019-04-30,Q25e,conditions_at_exit_for_leavers,5
Mental Health Disorder,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_start,14
Mental Health Disorder,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_latest_assessment_for_stayers,13
Mental Health Disorder,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_exit_for_leavers,1
Alcohol Use Disorder,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_start,5
Alcohol Use Disorder,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_latest_assessment_for_stayers,5
Alcohol Use Disorder,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_start,5
Drug Use Disorder,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_latest_assessment_for_stayers,5
Drug Use Disorder,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_start,1
Both Alcohol and Drug Use Disorders,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_latest_assessment_for_stayers,1
Both Alcohol and Drug Use Disorders,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_start,11
Chronic Health Condition,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Chronic Health Condition,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_exit_for_leavers,2
HIV/AIDS,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_start,3
HIV/AIDS,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_start,2
Development Disability,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Development Disability,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_start,10
Physical Disability,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2019-05-01,2019-05-31,Q25e,conditions_at_exit_for_leavers,2
Mental Health Disorder,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_start,14
Mental Health Disorder,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_latest_assessment_for_stayers,12
Mental Health Disorder,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_exit_for_leavers,2
Alcohol Use Disorder,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_start,5
Alcohol Use Disorder,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_latest_assessment_for_stayers,5
Alcohol Use Disorder,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_start,5
Drug Use Disorder,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_latest_assessment_for_stayers,5
Drug Use Disorder,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_start,2
Both Alcohol and Drug Use Disorders,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Both Alcohol and Drug Use Disorders,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_start,9
Chronic Health Condition,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_latest_assessment_for_stayers,8
Chronic Health Condition,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_exit_for_leavers,1
HIV/AIDS,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_start,3
HIV/AIDS,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_start,2
Development Disability,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_latest_assessment_for_stayers,3
Development Disability,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_start,10
Physical Disability,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_latest_assessment_for_stayers,7
Physical Disability,veterans,2019-06-01,2019-06-30,Q25e,conditions_at_exit_for_leavers,3
Mental Health Disorder,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_start,13
Mental Health Disorder,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_latest_assessment_for_stayers,11
Mental Health Disorder,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_exit_for_leavers,2
Alcohol Use Disorder,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_start,5
Alcohol Use Disorder,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_latest_assessment_for_stayers,5
Alcohol Use Disorder,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_start,5
Drug Use Disorder,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Drug Use Disorder,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_exit_for_leavers,2
Both Alcohol and Drug Use Disorders,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_start,2
Both Alcohol and Drug Use Disorders,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Both Alcohol and Drug Use Disorders,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_start,9
Chronic Health Condition,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Chronic Health Condition,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_exit_for_leavers,0
HIV/AIDS,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_start,3
HIV/AIDS,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_start,2
Development Disability,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_latest_assessment_for_stayers,3
Development Disability,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_start,9
Physical Disability,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Physical Disability,veterans,2019-07-01,2019-07-31,Q25e,conditions_at_exit_for_leavers,0
Mental Health Disorder,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_start,12
Mental Health Disorder,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_latest_assessment_for_stayers,9
Mental Health Disorder,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_exit_for_leavers,3
Alcohol Use Disorder,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_start,6
Alcohol Use Disorder,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_latest_assessment_for_stayers,6
Alcohol Use Disorder,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_exit_for_leavers,0
Drug Use Disorder,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_start,4
Drug Use Disorder,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_exit_for_leavers,2
Both Alcohol and Drug Use Disorders,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_start,4
Both Alcohol and Drug Use Disorders,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Both Alcohol and Drug Use Disorders,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_exit_for_leavers,2
Chronic Health Condition,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_start,11
Chronic Health Condition,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_latest_assessment_for_stayers,10
Chronic Health Condition,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_exit_for_leavers,1
HIV/AIDS,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_start,3
HIV/AIDS,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_start,3
Development Disability,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_latest_assessment_for_stayers,2
Development Disability,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_exit_for_leavers,2
Physical Disability,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_start,10
Physical Disability,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2019-08-01,2019-08-31,Q25e,conditions_at_exit_for_leavers,2
Mental Health Disorder,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_start,12
Mental Health Disorder,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_latest_assessment_for_stayers,9
Mental Health Disorder,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_exit_for_leavers,3
Alcohol Use Disorder,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_start,7
Alcohol Use Disorder,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_latest_assessment_for_stayers,5
Alcohol Use Disorder,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_exit_for_leavers,2
Drug Use Disorder,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_start,2
Drug Use Disorder,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Drug Use Disorder,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_exit_for_leavers,0
Both Alcohol and Drug Use Disorders,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_start,2
Both Alcohol and Drug Use Disorders,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Both Alcohol and Drug Use Disorders,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_exit_for_leavers,0
Chronic Health Condition,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_start,12
Chronic Health Condition,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_latest_assessment_for_stayers,9
Chronic Health Condition,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_exit_for_leavers,3
HIV/AIDS,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_start,3
HIV/AIDS,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_latest_assessment_for_stayers,3
HIV/AIDS,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_exit_for_leavers,0
Development Disability,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_start,1
Development Disability,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_latest_assessment_for_stayers,2
Development Disability,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_exit_for_leavers,0
Physical Disability,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_start,9
Physical Disability,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_latest_assessment_for_stayers,8
Physical Disability,veterans,2019-09-01,2019-09-30,Q25e,conditions_at_exit_for_leavers,1
Mental Health Disorder,veterans,2019-10-01,2019-10-31,Q25e,conditions_at_start,13
